1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
701080,1,305,227,117,5960,4,6,0,
703342,1,288,217,133,6620,4,6,0,
703673,1,301,128,178,2320,3,6,0,
703675,1,304,137,175,2380,3,6,0,
704256,1,367,272,71,3040,4,7,0,
704757,1,501,267,192,10107,3,6,0,
705039,1,365,227,191,5767,3,6,0,
705196,1,456,293,156,6733,3,6,0,
705911,1,293,173,285,9853,4,6,0,
706248,1,400,180,224,4280,3,6,0,
708124,1,382,328,259,8800,4,6,0,
712897,1,409,273,104,8320,4,7,0,
714146,1,292,221,134,6540,4,6,0,
715092,1,443,249,172,9507,3,6,0,
715487,1,347,261,227,15627,4,7,0,
720050,1,329,246,181,9260,4,6,0,
723266,1,305,168,168,2600,3,6,0,
726985,1,324,248,123,8360,4,6,0,
727790,1,471,245,192,11907,4,6,0,
728165,1,440,327,180,19073,4,7,0,
731307,1,245,147,141,1760,3,7,0,
731408,1,279,209,148,5707,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733318,1,331,247,86,4500,4,7,0,
736246,1,272,207,104,4260,4,7,0,
736672,1,462,301,114,12227,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737714,1,305,229,227,12460,4,7,0,
737784,1,295,192,284,9563,3,6,0,
738855,1,357,263,79,4493,4,7,0,
738996,1,344,259,114,7527,4,7,0,
739002,1,413,275,208,16880,4,7,0,
740721,1,281,207,104,4223,4,6,0,
741171,1,242,180,206,6620,4,6,0,
742076,1,327,251,224,10520,4,6,0,
743387,1,249,179,127,2047,3,7,0,
746037,1,457,308,119,11920,4,7,0,
746065,1,305,242,114,6113,4,6,0,
746282,1,203,151,183,2493,3,7,0,
746286,1,367,199,133,5933,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747678,1,294,194,283,10173,3,6,0,
751944,1,344,259,115,7520,4,7,0,
752780,1,369,200,135,5580,3,6,0,
753689,1,461,182,183,6093,3,6,0,
756481,1,362,261,69,4420,4,7,0,
756686,1,353,261,69,4267,4,7,0,
759180,1,295,175,287,9700,4,6,0,
759845,1,312,235,177,9807,4,6,0,
760561,1,241,120,84,1547,4,7,0,
761071,1,281,208,159,6140,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761198,1,282,206,84,3520,4,6,0,
761701,1,281,207,167,7100,4,6,0,
761795,1,426,283,127,2973,3,6,0,
762781,1,299,222,147,8357,4,6,0,
763540,1,399,207,181,11607,4,7,0,
764806,1,457,303,116,11620,4,6,0,
765934,1,382,203,142,1813,3,6,0,
766131,1,443,187,163,1373,1,6,0,
767962,1,320,278,293,6980,3,6,0,
767988,1,253,183,126,2067,3,7,0,
769014,1,345,261,237,16593,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769851,1,507,299,205,7540,4,6,0,
771039,1,311,244,173,4807,3,6,0,
771073,1,325,246,148,8860,4,6,0,
771759,1,600,301,211,10433,3,6,0,
773949,1,265,181,103,2760,4,7,0,
777662,1,306,226,116,5940,4,6,0,
779550,1,305,228,171,4140,3,6,0,
780148,1,306,167,165,3167,3,6,0,
783128,1,442,186,162,1280,2,6,0,
784239,1,379,200,141,1780,3,6,0,
786960,1,318,295,101,3847,4,7,0,
787172,1,401,136,192,3347,3,6,0,
788876,1,248,120,150,1100,3,6,0,
790202,1,306,230,114,6040,4,6,0,
790275,1,351,260,114,7493,4,7,0,
794221,1,401,207,176,11737,3,7,0,
795469,1,480,331,161,5120,4,6,0,
798375,1,454,303,119,11887,4,7,0,
799564,1,413,272,104,8553,4,7,0,
799830,1,255,245,205,3187,3,6,0,
