1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700267,1,276,149,188,2500,3,7,0,
700391,1,348,262,154,10907,4,7,0,
700401,1,314,230,230,11740,4,6,0,
700404,1,311,229,226,11900,4,6,0,
700859,2,331,250,107,3333,3,6,0,
700976,1,307,230,112,6260,4,7,0,
701172,1,356,262,158,12227,4,6,0,
703674,1,303,131,177,2307,3,6,0,
703675,1,304,137,175,2380,3,6,0,
704010,1,307,227,228,11700,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704027,1,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704415,1,419,265,329,5460,3,6,0,
704480,1,567,249,277,4733,2,6,0,
704515,1,491,297,308,6233,2,6,0,
704590,1,306,205,192,1780,2,6,0,
704806,1,395,196,204,2220,3,6,0,
704944,1,307,243,333,10840,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704963,1,287,265,205,2693,2,6,0,
704965,1,438,332,222,5200,3,6,0,
705013,1,375,275,168,13527,4,6,0,
705080,1,444,329,200,16460,4,6,0,
705106,1,299,223,133,7320,4,6,0,
705154,1,337,249,173,12693,4,6,0,
705423,1,348,259,115,7533,4,7,0,
705448,1,348,259,115,7507,4,7,0,
705911,1,293,173,285,9853,4,6,0,
705966,1,305,130,175,1700,3,6,0,
706623,1,305,129,174,1780,3,6,0,
707477,1,372,195,209,11573,3,7,0,
707641,1,347,257,173,12720,4,6,0,
707785,1,343,191,191,2420,2,6,0,
708119,1,255,179,182,2580,2,6,0,
708124,1,382,328,259,8800,4,6,0,
708128,1,395,236,219,5827,3,6,0,
708176,1,304,131,174,2300,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708262,1,303,129,173,1840,3,6,0,
708567,1,357,259,168,12460,4,6,0,
708781,1,432,214,88,3960,3,7,0,
710049,1,353,263,112,8580,4,6,0,
710693,1,412,309,122,10927,4,6,0,
710713,1,502,388,195,5980,3,7,0,
712818,1,307,230,228,11487,4,7,0,
714779,1,311,204,191,1800,2,6,0,
715452,1,280,206,85,3520,4,7,0,
715845,1,410,314,128,11080,4,6,0,
716886,1,355,263,165,12513,4,6,0,
718208,1,309,209,189,2240,2,6,0,
718316,1,275,204,105,4147,4,7,0,
718855,1,309,227,117,5933,4,6,0,
720600,1,308,227,115,6007,4,6,0,
722049,2,433,189,158,1320,1,6,0,
722549,1,353,261,164,12187,4,6,0,
722703,1,356,262,158,12280,4,6,0,
722830,1,274,209,84,3420,4,6,0,
723510,1,367,219,195,5840,3,6,0,
724174,1,310,230,115,5960,4,6,0,
724282,1,312,233,116,6120,4,7,0,
727887,1,367,226,200,4653,3,6,0,
728923,1,336,269,104,3553,3,6,0,
729925,1,355,262,116,7633,4,7,0,
732531,1,280,219,80,2920,4,7,0,
733674,1,359,277,170,13180,4,6,0,
733722,1,292,223,135,6573,4,6,0,
733729,1,309,237,173,9667,4,6,0,
733842,2,371,226,190,4567,3,6,0,
734996,1,301,225,114,5807,4,7,0,
735107,1,412,310,120,11520,4,6,0,
736231,1,304,167,168,3220,3,6,0,
736854,1,308,231,115,5987,4,6,0,
737119,1,353,261,149,10847,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737714,1,305,229,227,12460,4,7,0,
737929,1,403,132,191,3207,3,7,0,
738995,1,345,259,114,7480,4,7,0,
739509,1,457,302,118,11413,4,7,0,
740616,1,326,244,158,8780,4,6,0,
740703,1,490,330,157,3540,3,6,0,
740975,1,411,310,121,11047,4,6,0,
742078,1,290,220,191,7300,4,6,0,
743369,4,302,179,379,6220,3,6,0,
743805,1,404,130,186,3340,3,6,0,
744389,1,413,307,122,11233,4,6,0,
744924,1,301,243,259,11507,4,6,0,
746155,1,367,199,137,6067,2,6,0,
746430,1,345,261,132,8227,4,7,0,
746559,1,252,145,173,2200,3,7,0,
