1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,2,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700022,1,307,233,121,5973,4,6,0,
700281,1,281,148,195,2527,3,6,0,
700381,1,307,243,333,10900,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701421,1,413,270,76,5727,4,7,0,
702241,1,385,256,69,4233,4,7,0,
703269,2,386,254,67,4240,4,7,0,
704002,2,309,228,229,11553,4,7,0,
704014,2,307,226,231,11680,4,7,0,
704016,2,306,225,231,11713,4,7,0,
704024,2,308,230,227,11627,4,7,0,
704051,1,371,271,71,3087,4,7,0,
704052,2,366,271,74,3053,4,7,0,
704053,3,370,275,71,3047,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704097,1,365,271,76,2980,4,6,0,
704515,1,491,297,308,6233,2,6,0,
704776,1,295,191,292,9940,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704880,1,455,279,286,4773,2,6,0,
704944,1,307,243,333,10840,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704956,1,287,267,201,2547,3,6,0,
705024,1,362,270,168,13507,4,6,0,
705053,1,498,214,183,7087,3,6,0,
705196,1,456,293,156,6733,3,6,0,
705451,1,348,259,115,7573,4,7,0,
707564,1,317,167,243,5447,3,6,0,
708232,1,311,230,150,9000,4,6,0,
708260,1,303,134,173,2620,3,6,0,
712818,1,307,230,228,11487,4,7,0,
713677,1,481,330,163,3840,3,6,0,
713855,1,277,203,82,3540,4,6,0,
714146,1,292,221,134,6540,4,6,0,
720050,1,329,246,181,9260,4,6,0,
720296,1,325,251,101,4560,4,6,0,
722822,1,447,269,215,7847,3,6,0,
724282,1,312,233,116,6120,4,7,0,
724472,1,309,256,205,3040,3,6,0,
732022,1,539,121,80,3547,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733318,1,331,247,86,4500,4,7,0,
733842,1,371,226,190,4567,3,6,0,
734994,1,306,226,118,5840,4,7,0,
737119,1,353,261,149,10847,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739101,1,353,261,148,10000,4,7,0,
739294,1,251,201,137,2193,3,7,0,
739747,1,249,193,103,2953,4,7,0,
740738,1,353,261,117,7780,4,7,0,
740923,1,457,240,159,5447,3,6,0,
740975,1,411,310,121,11047,4,6,0,
741171,1,242,180,206,6620,4,6,0,
746241,1,348,259,68,4233,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747676,1,291,193,284,9980,4,6,0,
747678,1,294,194,283,10173,3,6,0,
747688,1,493,257,202,10380,4,6,0,
750676,1,303,225,115,5827,4,7,0,
753577,1,347,305,207,3707,3,6,0,
756245,1,278,206,105,4300,4,7,0,
756636,1,289,213,75,3013,4,6,0,
757271,1,420,271,104,8260,4,6,0,
757670,1,458,267,198,6453,4,6,0,
759915,1,333,223,90,4940,4,6,0,
761022,1,302,225,114,6000,4,6,0,
761237,1,279,209,84,3400,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761751,1,440,245,158,6260,3,6,0,
761787,1,258,179,116,4393,4,6,0,
765043,1,358,233,189,11160,4,6,0,
766174,1,349,263,130,8513,4,7,0,
766175,1,350,260,132,8580,4,7,0,
769175,1,349,260,114,7460,4,7,0,
769721,1,314,238,130,7880,4,6,0,
769792,1,313,252,211,2440,3,6,0,
771039,1,311,244,173,4807,3,6,0,
771636,1,535,222,80,887,2,6,0,
774750,1,441,240,156,6127,2,6,0,
775859,1,308,171,177,2727,3,6,0,
778950,1,347,261,112,7393,4,7,0,
780144,1,309,171,165,3200,3,6,0,
782357,1,307,254,205,2793,3,6,0,
783437,1,420,190,160,1300,1,6,0,
792532,1,405,313,111,10000,4,7,0,
794621,1,250,136,201,2160,3,6,0,
795108,1,253,183,129,2053,3,6,0,
