1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
601032,1,464,301,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
603419,1,311,230,116,5907,4,6,0,
701728,1,507,207,199,6280,3,6,0,
704016,1,306,225,231,11713,4,7,0,
704583,1,306,205,192,1833,2,6,0,
704590,1,306,205,192,1780,2,6,0,
704801,1,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704945,1,369,229,188,4573,2,6,0,
704958,1,369,226,191,5887,3,6,0,
705199,1,298,231,156,3320,3,6,0,
706621,1,490,258,239,5420,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708212,1,308,205,192,2040,2,6,0,
711079,1,308,228,114,5940,4,6,0,
713855,1,277,203,82,3540,4,6,0,
715674,1,403,207,180,11153,3,6,0,
718199,1,311,210,192,2373,2,6,0,
719633,1,441,261,220,7847,3,6,0,
720063,1,309,231,117,5840,4,6,0,
721356,1,418,272,105,8540,4,7,0,
723018,1,242,138,150,1080,3,6,0,
724284,1,311,231,114,6173,3,6,0,
724472,1,309,256,205,3040,3,6,0,
725278,1,500,490,195,9340,3,6,0,
728167,1,329,243,132,7433,4,7,0,
731432,1,317,234,116,5973,4,7,0,
732531,1,280,219,80,2920,4,7,0,
733153,1,305,229,115,5900,4,7,0,
734588,1,311,231,112,5907,4,6,0,
736816,1,400,135,193,3200,3,7,0,
737989,1,345,262,114,7500,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739232,1,404,252,134,2120,3,7,0,
739507,1,439,328,181,18680,4,7,0,
741173,1,245,180,212,6620,4,6,0,
741176,1,315,237,245,11720,4,6,0,
742086,1,332,249,224,10447,4,6,0,
743805,1,404,130,186,3340,3,6,0,
746286,1,367,199,133,5933,3,6,0,
746552,1,263,174,67,1987,4,7,0,
746559,1,252,145,173,2200,3,7,0,
746872,1,367,198,137,5913,3,6,0,
747011,1,344,257,133,8360,4,7,0,
747075,1,500,200,202,8060,3,6,0,
748724,1,352,262,88,6240,4,7,0,
749236,1,312,204,110,5200,4,7,0,
749507,1,306,235,228,12040,4,7,0,
750108,1,502,306,252,19800,4,6,0,
752463,1,430,213,85,4007,4,7,0,
752576,1,482,240,90,1267,2,6,0,
754595,1,311,207,191,2327,2,6,0,
755958,1,403,133,197,3433,3,6,0,
759662,1,397,289,82,870,2,6,0,
761062,1,354,262,109,8900,4,6,0,
761259,1,307,229,114,5780,4,6,0,
761673,1,308,230,225,12100,4,6,0,
762671,1,275,189,372,6140,4,6,0,
763560,1,308,180,141,6240,3,7,0,
765043,1,358,233,189,11160,4,6,0,
765044,1,357,233,186,11553,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765711,1,306,228,228,11873,4,6,0,
765860,1,344,262,240,16087,4,6,0,
765943,1,333,253,105,3293,3,6,0,
770103,1,295,169,290,9380,4,6,0,
774750,1,441,240,156,6127,2,6,0,
777407,1,327,242,131,7340,4,7,0,
778742,1,282,206,106,4200,4,7,0,
782723,1,348,259,90,6287,4,7,0,
785593,1,313,209,94,4207,4,7,0,
787732,1,352,260,86,6307,4,7,0,
788710,1,486,333,163,4280,3,6,0,
789452,1,275,210,278,11193,4,8,0,
797502,1,350,262,115,7320,4,7,0,
