1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
603417,1,309,232,121,5920,4,6,0,
702239,1,274,211,85,3240,4,6,0,
702589,1,353,261,101,3373,3,6,0,
703336,1,305,229,114,5807,4,6,0,
703675,1,304,137,175,2380,3,6,0,
704480,1,567,249,277,4733,2,6,0,
704584,1,306,205,192,1860,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704945,1,369,229,188,4573,2,6,0,
705470,1,349,262,228,15700,4,7,0,
705889,1,504,238,198,8173,3,6,0,
708172,1,306,132,176,2300,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708192,1,306,130,176,2020,3,6,0,
710301,1,309,228,117,5780,4,6,0,
712817,1,305,226,234,11533,4,7,0,
712818,1,307,230,228,11487,4,7,0,
715687,1,351,261,100,3467,3,6,0,
717883,1,279,207,85,3560,4,6,0,
717911,1,279,207,85,3500,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718245,1,287,284,193,8607,4,8,0,
718813,1,281,205,85,3447,4,6,0,
721356,1,418,272,105,8540,4,7,0,
722878,1,309,230,117,5780,4,6,0,
724311,1,310,230,114,6047,4,7,0,
728167,1,329,243,132,7433,4,7,0,
729921,1,354,259,117,7547,4,7,0,
731999,1,277,207,86,3547,4,6,0,
733148,1,306,230,115,5867,4,7,0,
733718,1,289,223,136,6547,4,6,0,
735107,1,412,310,120,11520,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736825,1,460,304,113,12220,4,7,0,
737114,1,457,302,115,12573,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737881,1,457,263,199,6460,3,6,0,
738197,1,307,209,193,2260,2,6,0,
739086,1,419,273,209,16947,4,7,0,
739508,1,443,327,180,18567,4,7,0,
739511,1,460,304,117,11353,4,7,0,
739528,1,373,199,209,11660,3,7,0,
740713,1,308,232,116,6213,4,6,0,
741799,1,291,190,282,8376,3,6,0,
747075,1,500,200,202,8060,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748724,1,352,262,88,6240,4,7,0,
749507,1,306,235,228,12040,4,7,0,
750776,1,351,264,100,3340,3,6,0,
753689,1,461,182,183,6093,3,6,0,
755085,1,328,241,133,7313,4,7,0,
756117,1,439,186,163,1300,2,7,0,
756546,1,440,181,163,1340,2,6,0,
758869,1,245,121,152,1140,2,6,0,
759782,1,320,243,193,11560,4,7,0,
761237,1,279,209,84,3400,4,6,0,
761446,1,279,204,104,4147,4,7,0,
761450,1,334,256,106,3320,3,6,0,
761658,1,278,206,84,3083,4,6,0,
761666,1,307,230,231,11600,4,6,0,
761671,1,308,227,227,12087,4,6,0,
762731,1,348,260,148,9987,4,6,0,
764827,1,310,224,118,5660,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765858,1,355,263,241,16040,4,6,0,
766161,1,353,261,68,4200,4,7,0,
766237,1,305,245,249,5973,3,6,0,
767137,1,445,261,222,6547,4,6,0,
767140,1,334,264,280,6100,3,6,0,
767325,1,413,307,122,11320,4,6,0,
767727,1,308,229,116,5940,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767735,1,309,228,115,6007,4,6,0,
767737,1,308,228,116,5900,4,6,0,
768563,1,303,243,122,3347,3,6,0,
769412,1,413,274,77,6420,4,6,0,
769439,1,284,210,89,1707,4,7,0,
769790,1,326,316,266,6060,3,6,0,
770211,1,350,264,137,8740,4,7,0,
770673,1,304,228,115,5860,4,7,0,
770973,1,337,177,163,6400,4,6,0,
771039,1,311,244,173,4807,3,6,0,
772900,1,331,251,110,3387,3,6,0,
777733,1,328,243,130,7360,4,7,0,
785166,1,313,207,113,5187,4,7,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789285,1,369,255,205,3627,3,6,0,
