1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
700267,1,276,149,188,2500,3,7,0,
700331,1,355,263,112,8573,4,6,0,
701705,1,409,308,118,11660,4,6,0,
704040,1,491,295,315,6320,2,6,0,
704044,1,290,172,288,9793,3,6,0,
704759,1,445,261,215,6413,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705471,1,415,273,81,6780,4,7,0,
705982,1,280,206,105,4220,4,7,0,
707477,1,372,195,209,11573,3,7,0,
707776,1,339,189,189,2433,2,6,0,
708183,1,304,131,177,2447,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708262,1,303,129,173,1840,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708278,1,300,134,176,2560,3,6,0,
710865,1,287,212,172,7160,4,6,0,
711100,1,410,313,121,10947,4,6,0,
712063,1,396,202,179,11580,4,7,0,
712912,1,354,260,112,8740,4,6,0,
716817,1,394,196,133,2493,2,6,0,
717883,1,279,207,85,3560,4,6,0,
717916,1,330,249,139,8673,4,6,0,
718316,1,275,204,105,4147,4,7,0,
720489,1,281,207,85,3087,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723510,1,367,219,195,5840,3,6,0,
723768,1,280,206,83,3420,4,6,0,
724016,1,202,133,195,2000,3,7,0,
731214,1,353,261,165,12253,4,6,0,
732236,1,254,221,88,3533,4,7,0,
733309,1,330,247,85,4500,4,7,0,
734588,1,311,231,112,5907,4,6,0,
734757,1,411,306,123,11520,4,6,0,
735116,1,325,241,132,7267,4,7,0,
735615,1,352,263,55,3153,4,7,0,
737114,1,457,302,115,12573,4,7,0,
737218,1,324,242,132,7693,4,7,0,
737734,1,351,259,90,6007,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739512,1,458,304,118,11400,4,7,0,
740709,1,410,277,103,8460,4,7,0,
741834,1,380,201,200,5120,4,6,0,
743757,1,287,139,119,2800,4,7,0,
743805,1,404,130,186,3340,3,6,0,
744565,1,371,335,168,2513,3,6,0,
746241,1,348,259,68,4233,4,7,0,
746265,1,205,151,185,2507,3,7,0,
746430,1,345,261,132,8227,4,7,0,
747058,1,243,143,177,2187,3,7,0,
747075,1,500,200,202,8060,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747346,1,367,198,136,5953,3,6,0,
747690,1,292,186,285,10087,3,6,0,
749044,1,327,241,131,7333,4,7,0,
749054,1,329,243,131,7373,4,7,0,
749064,1,324,240,130,7233,4,7,0,
752304,1,429,333,195,8867,3,6,0,
752312,1,371,280,182,5760,4,6,0,
752324,1,404,265,221,8947,3,6,0,
752463,1,430,213,85,4007,4,7,0,
753689,1,461,182,183,6093,3,6,0,
754766,1,287,269,200,2267,3,6,0,
755253,1,277,153,195,2513,4,7,0,
758652,1,287,140,118,2800,4,7,0,
758869,1,245,121,152,1140,2,6,0,
759064,1,355,263,111,8540,4,6,0,
759528,1,311,229,117,5893,4,6,0,
759640,1,310,227,117,5813,4,6,0,
759782,1,320,243,193,11560,4,7,0,
760390,1,305,233,120,6053,4,6,0,
761126,1,307,229,117,5953,4,6,0,
761198,1,282,206,84,3520,4,6,0,
761240,1,275,203,84,3527,4,6,0,
761780,1,425,314,132,2853,3,6,0,
761787,1,258,179,116,4393,4,6,0,
762119,1,276,206,86,3507,4,6,0,
763558,1,308,178,142,6120,3,7,0,
765790,1,293,171,283,8920,4,6,0,
766171,1,345,259,68,4260,4,7,0,
767728,1,310,230,116,5900,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767883,1,460,305,116,12313,4,7,0,
768662,1,302,243,121,3340,3,6,0,
769792,1,313,252,211,2440,3,6,0,
769851,1,507,299,205,7540,4,6,0,
770026,1,411,308,126,11487,4,6,0,
770122,1,421,195,236,5680,3,6,0,
770200,1,350,262,68,4420,3,7,0,
770374,1,310,231,112,6113,4,6,0,
771903,1,352,260,121,8453,4,7,0,
774097,1,404,205,110,2740,3,6,0,
774324,1,394,196,132,2520,3,6,0,
774671,1,328,191,201,3793,3,6,0,
774720,1,417,278,105,8740,4,7,0,
774924,1,304,242,256,11360,4,6,0,
779550,1,305,228,171,4140,3,6,0,
780148,1,306,167,165,3167,3,6,0,
780785,1,313,292,103,3820,4,7,0,
784015,1,503,240,199,8120,4,6,0,
784160,1,349,261,110,7527,4,7,0,
790439,1,327,207,124,6993,3,3,0,
796798,1,474,246,172,8980,3,6,0,
797724,1,242,138,150,1100,3,6,0,
799830,1,255,245,205,3187,3,6,0,
799901,1,508,306,198,8313,4,6,0,
799963,1,255,245,207,3187,3,6,0,
