1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,4,457,302,115,12333,4,7,0,
601032,1,464,301,115,12333,4,7,0,
601472,1,290,252,224,2687,3,7,0,
700125,1,414,273,80,7020,4,7,0,
700209,1,418,309,122,10987,4,6,0,
700281,1,281,148,195,2527,3,6,0,
700472,1,352,262,110,8620,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700831,1,302,203,190,1887,2,6,0,
700859,1,331,250,107,3333,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701616,1,323,239,160,9100,4,6,0,
701728,3,507,207,199,6280,3,6,0,
703307,1,381,185,172,4793,3,6,0,
703336,1,305,229,114,5807,4,6,0,
703342,1,288,217,133,6620,4,6,0,
703718,1,378,246,146,7933,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,2,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704051,1,371,271,71,3087,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704097,1,365,271,76,2980,4,6,0,
704431,1,478,286,197,11247,3,6,0,
704479,1,570,248,275,4623,2,6,0,
704580,1,306,205,192,1840,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704754,1,293,189,286,10060,3,6,0,
704760,1,341,268,281,7320,3,6,0,
704768,1,443,261,219,6340,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704859,1,457,279,290,4767,2,6,0,
704880,1,455,279,286,4773,2,6,0,
704898,1,394,321,203,5653,4,6,0,
704945,1,369,229,188,4573,2,6,0,
704947,1,362,263,164,12427,4,6,0,
704968,1,285,268,203,2600,3,6,0,
705154,1,337,249,173,12693,4,6,0,
705199,1,298,231,156,3320,3,6,0,
705423,1,348,259,115,7533,4,7,0,
705470,1,349,262,228,15700,4,7,0,
705474,1,349,262,227,15467,4,7,0,
705509,1,411,276,153,13033,4,6,0,
705564,2,410,308,121,10940,4,6,0,
705911,1,293,173,285,9853,4,6,0,
706248,1,400,180,224,4280,3,6,0,
706364,1,349,263,98,3260,3,6,0,
706623,1,305,129,174,1780,3,6,0,
706641,1,291,213,95,4960,4,6,0,
707477,1,372,195,209,11573,3,7,0,
707681,1,347,258,172,12760,4,6,0,
707700,1,204,186,112,1933,3,6,0,
707902,1,333,191,195,2420,2,6,0,
707917,1,277,205,105,4133,4,7,0,
708176,1,304,131,174,2300,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708260,1,303,134,173,2620,3,6,0,
709520,1,281,205,105,4160,4,7,0,
710333,1,386,195,205,2207,3,6,0,
711100,1,410,313,121,10947,4,6,0,
711759,1,264,176,113,2347,3,7,0,
712063,1,396,202,179,11580,4,7,0,
713413,1,283,211,73,3327,4,6,0,
713855,1,277,203,82,3540,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715687,1,351,261,100,3467,3,6,0,
717883,1,279,207,85,3560,4,6,0,
717916,1,330,249,139,8673,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718199,1,311,210,192,2373,2,6,0,
718245,1,287,284,193,8607,4,8,0,
718855,1,309,227,117,5933,4,6,0,
718889,1,446,259,218,6087,4,6,0,
720489,1,281,207,85,3087,4,6,0,
722049,1,433,189,158,1320,1,6,0,
722105,1,447,262,217,6393,3,6,0,
722260,1,399,208,176,11447,4,7,0,
723035,1,247,188,166,5380,4,6,0,
723509,1,362,225,195,5093,3,6,0,
723588,1,376,333,262,8640,3,6,0,
723622,1,354,263,114,8887,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724282,1,312,233,116,6120,4,7,0,
724311,1,310,230,114,6047,4,7,0,
725337,1,412,307,120,10900,4,6,0,
728652,1,327,242,132,7320,4,7,0,
728771,1,294,193,287,10067,3,6,0,
729523,1,275,203,84,3553,4,6,0,
731408,1,279,209,148,5707,4,7,0,
731574,1,497,242,197,8113,4,6,0,
732090,1,260,104,89,1673,3,7,0,
732531,1,280,219,80,2920,4,7,0,
733145,1,305,229,115,5840,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733187,1,306,224,165,8740,4,6,0,
733340,1,291,212,98,3740,4,7,0,
733601,2,365,282,171,13113,4,6,0,
733658,1,367,281,173,13133,4,6,0,
733666,1,368,280,171,13173,4,6,0,
733674,2,359,277,170,13180,4,6,0,
733698,1,350,262,148,10140,4,6,0,
733715,1,292,224,135,6507,4,6,0,
733722,1,292,223,135,6573,4,6,0,
733842,1,371,226,190,4567,3,6,0,
735873,1,348,261,120,7920,4,6,0,
736238,1,277,205,105,4120,4,7,0,
736390,1,320,154,187,6000,3,6,0,
736672,3,462,301,114,12227,4,7,0,
736751,2,411,154,202,1960,2,7,0,
737147,1,305,230,114,6227,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737721,1,352,260,149,10707,4,7,0,
737784,1,295,192,284,9563,3,6,0,
737987,1,349,262,115,7560,4,7,0,
737988,1,349,262,115,7620,4,7,0,
738985,1,350,261,115,7480,4,7,0,
738991,1,349,261,115,7520,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739042,1,422,272,211,16747,4,7,0,
739135,1,413,275,105,8447,4,7,0,
739240,1,409,253,145,3773,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739306,2,309,227,115,5920,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739366,2,309,228,117,5827,4,7,0,
739367,2,307,229,115,5833,4,7,0,
739512,1,458,304,118,11400,4,7,0,
740702,1,390,304,158,2487,3,6,0,
740703,1,490,330,157,3540,3,6,0,
740752,1,349,253,183,2680,4,6,0,
