1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
601032,1,464,301,115,12333,4,7,0,
601472,1,290,252,224,2687,3,7,0,
603418,1,309,227,113,5860,4,6,0,
702241,1,385,256,69,4233,4,7,0,
703340,1,292,216,133,6640,4,6,0,
703675,1,304,137,175,2380,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704128,1,388,243,144,7433,3,6,0,
704431,1,478,286,197,11247,3,6,0,
704583,1,306,205,192,1833,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704759,1,445,261,215,6413,3,6,0,
704885,1,289,184,286,8460,4,6,0,
704898,1,394,321,203,5653,4,6,0,
704962,1,516,335,202,6013,3,6,0,
705667,1,353,261,112,8553,4,6,0,
707477,1,372,195,209,11573,3,7,0,
707917,1,277,205,105,4133,4,7,0,
708176,1,304,131,174,2300,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708260,1,303,134,173,2620,3,6,0,
712897,1,409,273,104,8320,4,7,0,
716177,1,278,204,85,3520,4,6,0,
716924,1,374,278,150,12393,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718199,1,311,210,192,2373,2,6,0,
718245,1,287,284,193,8607,4,8,0,
718316,1,275,204,105,4147,4,7,0,
719458,1,351,261,110,8680,4,6,0,
719522,1,286,213,209,8920,4,8,0,
720141,1,205,143,140,1600,2,4,0,
723018,1,242,138,150,1080,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
725005,1,291,191,293,9360,4,6,0,
728771,1,294,193,287,10067,3,6,0,
728849,1,327,252,103,4780,4,6,0,
728923,1,336,269,104,3553,3,6,0,
728931,1,339,259,104,3213,3,6,0,
729949,1,279,205,105,4127,4,7,0,
731308,1,245,151,142,1720,3,7,0,
731408,1,279,209,148,5707,4,7,0,
731432,1,317,234,116,5973,4,7,0,
732091,1,264,109,88,1733,4,7,0,
732607,1,413,306,105,9947,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733729,1,309,237,173,9667,4,6,0,
733842,1,371,226,190,4567,3,6,0,
735614,1,275,210,109,4433,4,7,0,
735615,1,352,263,55,3153,4,7,0,
735873,1,348,261,120,7920,4,6,0,
737239,1,351,259,151,10707,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737989,1,345,262,114,7500,4,7,0,
738197,1,307,209,193,2260,2,6,0,
738763,1,355,270,123,5433,4,6,0,
738995,1,345,259,114,7480,4,7,0,
739050,1,410,271,104,9007,4,7,0,
739195,1,413,273,104,8327,4,7,0,
739254,1,251,205,138,2173,3,7,0,
739512,1,458,304,118,11400,4,7,0,
739528,1,373,199,209,11660,3,7,0,
739991,1,395,199,175,11820,4,7,0,
740589,1,349,259,114,8620,4,6,0,
740713,1,308,232,116,6213,4,6,0,
740923,1,457,240,159,5447,3,6,0,
743889,1,573,255,299,4640,3,6,0,
744914,1,365,277,185,5340,3,6,0,
746241,1,348,259,68,4233,4,7,0,
747087,1,436,194,145,7807,4,6,0,
747092,1,506,304,200,8260,4,6,0,
749052,1,327,242,132,7320,4,7,0,
749236,1,312,204,110,5200,4,7,0,
750103,1,502,306,252,19800,4,6,0,
751518,1,462,303,115,12407,4,7,0,
753577,1,347,305,207,3707,3,6,0,
754596,1,307,207,192,2353,2,6,0,
755655,1,506,240,199,7467,3,6,0,
755961,1,404,136,195,3340,3,6,0,
757198,1,412,272,105,8287,4,6,0,
757265,1,414,271,104,8320,4,6,0,
757271,1,420,271,104,8260,4,6,0,
758330,1,309,171,166,3167,3,6,0,
758729,1,366,225,188,5020,3,6,0,
759572,1,520,267,117,5873,3,6,0,
759662,1,397,289,82,870,2,6,0,
759782,1,320,243,193,11560,4,7,0,
760193,1,500,240,197,6873,3,6,0,
760390,1,305,233,120,6053,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761271,1,310,231,228,11580,4,6,0,
761286,1,462,301,114,12187,4,7,0,
761650,1,326,246,91,4647,4,6,0,
761661,1,307,231,228,11947,4,6,0,
761666,1,307,230,231,11600,4,6,0,
