1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700026,1,326,238,160,8980,4,6,0,
701082,1,414,310,121,11393,4,6,0,
704590,1,306,205,192,1780,2,6,0,
704760,1,341,268,281,7320,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705423,1,348,259,115,7533,4,7,0,
705471,1,415,273,81,6780,4,7,0,
706248,1,400,180,224,4280,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707904,1,302,162,150,6533,3,7,0,
708183,1,304,131,177,2447,3,6,0,
708184,1,305,130,179,2420,3,6,0,
708189,1,404,186,170,4960,3,6,0,
713413,1,283,211,73,3327,4,6,0,
713749,1,309,228,115,5760,4,6,0,
714699,1,279,147,196,2507,3,6,0,
716206,1,304,205,191,1660,2,6,0,
718199,1,311,210,192,2373,2,6,0,
718316,1,275,204,105,4147,4,7,0,
723027,1,330,244,125,8920,4,6,0,
724016,1,202,133,195,2000,3,7,0,
724174,1,310,230,115,5960,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
731307,1,245,147,141,1760,3,7,0,
732022,1,539,121,80,3547,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733301,1,303,226,114,5867,4,7,0,
733729,1,309,237,173,9667,4,6,0,
736860,1,502,245,200,8100,4,6,0,
738197,1,307,209,193,2260,2,6,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739367,1,307,229,115,5833,4,7,0,
747081,1,500,304,202,8313,4,6,0,
747087,1,436,194,145,7807,4,6,0,
749059,1,326,239,130,7420,4,7,0,
752326,1,366,277,188,6160,3,6,0,
752463,1,430,213,85,4007,4,7,0,
753048,1,201,143,219,3313,3,8,0,
754595,1,311,207,191,2327,2,6,0,
754596,1,307,207,192,2353,2,6,0,
755956,1,404,137,189,3340,3,6,0,
758529,1,253,145,171,2220,3,7,0,
760561,1,241,120,84,1547,4,7,0,
761241,1,276,202,85,3313,4,6,0,
761259,1,307,229,114,5780,4,6,0,
761275,1,305,227,115,5920,4,7,0,
762068,1,321,246,146,8900,4,6,0,
763558,1,308,178,142,6120,3,7,0,
764136,1,479,246,174,9100,3,6,0,
765046,1,372,272,153,12127,4,6,0,
765675,1,304,228,226,11820,4,6,0,
765705,1,309,231,226,11780,4,6,0,
765974,1,329,251,109,3607,3,6,0,
766168,1,354,262,67,4187,4,7,0,
766369,1,259,240,206,2480,3,6,0,
768617,1,294,191,289,8420,4,6,0,
768957,1,304,227,114,6193,4,6,0,
774096,1,410,203,111,2687,3,6,0,
774713,1,419,278,103,8720,4,7,0,
782075,1,322,248,146,8800,4,6,0,
783157,1,350,263,115,7513,4,7,0,
783268,1,374,278,150,12060,4,6,0,
796962,1,317,293,101,3867,4,7,0,
