1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700033,1,298,216,124,1320,4,6,0,
700125,1,414,273,80,7020,4,7,0,
700267,1,276,149,188,2500,3,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704078,1,459,305,115,11613,4,7,0,
704589,1,306,205,192,1907,2,6,0,
704740,1,290,189,289,9967,3,6,0,
704861,1,455,280,279,4880,3,6,0,
704890,1,404,200,200,5400,3,6,0,
705055,1,345,291,235,3920,3,6,0,
708128,1,395,236,219,5827,3,6,0,
708130,1,394,237,219,5840,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708680,1,296,173,283,8667,4,6,0,
714146,1,292,221,134,6540,4,6,0,
716728,1,205,193,179,2720,3,6,0,
716773,1,203,192,178,2540,3,6,0,
716817,1,394,196,133,2493,2,6,0,
718199,1,311,210,192,2373,2,6,0,
720063,1,309,231,117,5840,4,6,0,
722837,1,309,223,112,6047,4,6,0,
723015,1,498,383,186,4820,3,6,0,
723622,1,354,263,114,8887,4,6,0,
724472,1,309,256,205,3040,3,6,0,
724690,1,308,205,191,2310,2,6,0,
731408,1,279,209,148,5707,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733842,1,371,226,190,4567,3,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737103,1,352,265,147,10900,4,7,0,
737136,1,412,311,120,9740,4,7,0,
737933,1,503,260,200,8033,3,6,0,
739254,1,251,205,138,2173,3,7,0,
740589,1,349,259,114,8620,4,6,0,
740775,1,321,241,158,9047,4,6,0,
741171,1,242,180,206,6620,4,6,0,
747083,1,503,303,199,8327,3,6,0,
749236,1,312,204,110,5200,4,7,0,
752230,1,433,189,161,1333,1,6,0,
754230,1,494,236,266,11020,4,6,0,
754462,1,279,150,194,2493,3,7,0,
756117,1,439,186,163,1300,2,7,0,
761039,1,282,208,84,3400,4,6,0,
761682,1,278,208,84,3560,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762043,1,424,319,187,17167,4,6,0,
763550,1,304,177,145,6480,3,7,0,
765043,1,358,233,189,11160,4,6,0,
765044,1,357,233,186,11553,4,6,0,
765943,1,333,253,105,3293,3,6,0,
765944,1,336,251,108,3367,3,6,0,
765974,1,329,251,109,3607,3,6,0,
765975,1,324,248,106,3720,3,6,0,
767670,1,309,229,115,5840,4,6,0,
770374,1,310,231,112,6113,4,6,0,
772900,1,331,251,110,3387,3,6,0,
774714,1,417,279,103,8753,4,7,0,
776863,1,251,180,128,2040,3,7,0,
782770,1,441,262,218,6113,4,6,0,
784919,1,345,257,121,8100,4,7,0,
785070,1,433,214,87,4040,4,7,0,
785593,1,313,209,94,4207,4,7,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789416,1,399,294,114,1080,2,6,0,
789452,1,275,210,278,11193,4,8,0,
793592,1,459,396,163,4467,3,6,0,
