1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701728,1,507,207,199,6280,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704051,1,371,271,71,3087,4,7,0,
704587,1,306,205,192,2047,2,6,0,
704760,1,341,268,281,7320,3,6,0,
704948,1,309,243,334,9413,3,6,0,
707564,1,317,167,243,5447,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708680,1,296,173,283,8667,4,6,0,
712817,1,305,226,234,11533,4,7,0,
717852,1,351,260,100,3360,3,6,0,
717942,1,308,229,116,5830,4,6,0,
718208,1,309,209,189,2240,2,6,0,
718245,1,287,284,193,8607,4,8,0,
718523,1,278,205,84,3467,4,6,0,
718855,1,309,227,117,5933,4,6,0,
722822,1,447,269,215,7847,3,6,0,
723622,1,354,263,114,8887,4,6,0,
723768,1,280,206,83,3420,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724472,1,309,256,205,3040,3,6,0,
729949,1,279,205,105,4127,4,7,0,
731325,1,301,226,114,6000,4,6,0,
731999,1,277,207,86,3547,4,6,0,
732529,1,414,307,105,9660,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733842,1,371,226,190,4567,3,6,0,
736672,1,462,301,114,12227,4,7,0,
737013,1,311,231,115,6000,4,6,0,
737519,1,328,252,110,3287,3,6,0,
739294,1,251,201,137,2193,3,7,0,
739428,1,325,241,130,7313,4,7,0,
746239,1,274,202,104,4200,4,7,0,
746322,1,352,259,68,4300,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747086,1,505,202,200,8060,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747953,1,505,259,197,10333,3,6,0,
748201,1,309,209,190,2287,2,6,0,
748877,1,246,121,151,1180,2,6,0,
749022,1,326,242,131,7280,4,7,0,
749052,1,327,242,132,7320,4,7,0,
751518,1,462,303,115,12407,4,7,0,
753048,1,201,143,219,3313,3,8,0,
754595,1,311,207,191,2327,2,6,0,
754596,1,307,207,192,2353,2,6,0,
756117,1,439,186,163,1300,2,7,0,
756686,1,353,261,69,4267,4,7,0,
759782,1,320,243,193,11560,4,7,0,
760023,1,327,242,131,7520,4,7,0,
760192,1,293,168,290,8120,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761240,1,275,203,84,3527,4,6,0,
761695,1,304,226,115,5960,4,6,0,
762575,1,535,224,81,867,2,6,0,
764568,1,304,206,193,2333,2,6,0,
765802,1,295,172,286,8900,4,6,0,
765860,1,344,262,240,16087,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766166,1,347,271,68,4320,4,7,0,
767735,1,309,228,115,6007,4,6,0,
767746,1,310,229,115,6000,4,6,0,
769016,1,345,259,237,16247,4,6,0,
769790,1,326,316,266,6060,3,6,0,
771903,1,352,260,121,8453,4,7,0,
774963,1,303,225,115,5820,4,6,0,
776661,1,459,262,220,6487,3,6,0,
791441,1,353,259,115,7433,4,7,0,
795469,1,480,331,161,5120,4,6,0,
796664,1,308,256,205,3113,3,6,0,
799564,1,413,272,104,8553,4,7,0,
