1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
601472,1,290,252,224,2687,3,7,0,
700125,1,414,273,80,7020,4,7,0,
700392,1,307,230,114,6340,4,7,0,
700986,1,350,260,109,8540,4,6,0,
701616,1,323,239,160,9100,4,6,0,
702241,1,385,256,69,4233,4,7,0,
703307,1,381,185,172,4793,3,6,0,
703675,1,304,137,175,2380,3,6,0,
704014,1,307,226,231,11680,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704054,1,365,272,73,3093,4,7,0,
704480,1,567,249,277,4733,2,6,0,
704796,1,325,235,166,3405,3,6,0,
704965,1,438,332,222,5200,3,6,0,
704968,1,285,268,203,2600,3,6,0,
705053,1,498,214,183,7087,3,6,0,
705054,1,290,251,217,2700,2,7,0,
705055,1,345,291,235,3920,3,6,0,
705148,1,337,251,174,12833,4,6,0,
705422,1,348,259,115,7653,4,7,0,
705459,1,348,259,115,7520,4,7,0,
705699,1,459,303,115,12433,4,7,0,
707700,1,204,186,112,1933,3,6,0,
707899,1,323,239,131,7347,4,7,0,
708119,1,255,179,182,2580,2,6,0,
708175,1,306,133,171,3740,3,6,0,
708176,1,304,131,174,2300,3,6,0,
708567,1,357,259,168,12460,4,6,0,
714512,1,350,258,66,4333,4,7,0,
715009,1,490,258,240,7060,3,6,0,
716177,1,278,204,85,3520,4,6,0,
716265,1,347,260,114,7320,4,7,0,
716817,1,394,196,133,2493,2,6,0,
722549,1,353,261,164,12187,4,6,0,
722705,1,357,261,158,12300,4,6,0,
723509,1,362,225,195,5093,3,6,0,
723588,1,376,333,262,8640,3,6,0,
724284,1,311,231,114,6173,3,6,0,
724690,1,308,205,191,2310,2,6,0,
727593,1,394,236,218,5833,3,6,0,
728526,1,250,144,171,2200,3,7,0,
729523,1,275,203,84,3553,4,6,0,
729919,1,352,261,117,7687,4,7,0,
733722,1,292,223,135,6573,4,6,0,
737449,1,302,135,174,2700,3,6,0,
737990,1,345,261,114,7473,4,7,0,
737995,1,349,261,116,7487,4,7,0,
738980,1,349,260,115,7520,4,7,0,
738991,1,349,261,115,7520,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739008,1,347,260,115,7500,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739086,1,419,273,209,16947,4,7,0,
739512,1,458,304,118,11400,4,7,0,
740589,1,349,259,114,8620,4,6,0,
740713,1,308,232,116,6213,4,6,0,
741173,1,245,180,212,6620,4,6,0,
741175,1,245,184,214,6487,4,6,0,
746112,1,365,199,135,5860,2,6,0,
748877,1,246,121,151,1180,2,6,0,
749022,1,326,242,131,7280,4,7,0,
750103,1,502,306,252,19800,4,6,0,
750108,1,502,306,252,19800,4,6,0,
751518,1,462,303,115,12407,4,7,0,
753284,1,371,198,208,11750,4,7,0,
753689,1,461,182,183,6093,3,6,0,
754230,1,494,236,266,11020,4,6,0,
756477,1,350,262,137,8900,4,7,0,
756481,1,362,261,69,4420,4,7,0,
756546,1,440,181,163,1340,2,6,0,
760390,1,305,233,120,6053,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761221,1,307,231,228,11800,4,6,0,
761301,1,385,283,159,6680,3,6,0,
761461,1,430,264,190,4613,2,6,0,
761651,1,326,247,90,4580,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762924,1,304,228,126,6173,4,6,0,
763552,1,301,175,144,6480,3,7,0,
764825,1,309,229,117,5780,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765214,1,420,310,121,10920,4,6,0,
765563,1,272,208,91,3460,4,6,0,
766166,1,347,271,68,4320,4,7,0,
766548,1,242,151,142,1740,3,7,0,
767742,1,308,228,117,5953,4,6,0,
767988,1,253,183,126,2067,3,7,0,
768957,1,304,227,114,6193,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769927,1,253,176,181,2560,3,6,0,
770374,1,310,231,112,6113,4,6,0,
770803,1,577,255,182,2807,3,6,0,
774645,1,306,229,114,5687,4,6,0,
776019,1,304,248,254,11940,4,6,0,
777763,1,306,253,206,2860,3,6,0,
780922,1,449,240,162,5567,3,6,0,
786238,1,399,343,299,12327,4,6,0,
786423,1,432,214,87,3973,4,7,0,
786662,1,450,257,227,6420,3,6,0,
787557,1,351,258,69,4273,4,7,0,
789777,1,305,242,233,5947,3,6,0,
790202,1,306,230,114,6040,4,6,0,
792068,1,276,203,106,4180,4,7,0,
797724,1,242,138,150,1100,3,6,0,
