1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601472,1,290,252,224,2687,3,7,0,
603418,1,309,227,113,5860,4,6,0,
700026,1,326,238,160,8980,4,6,0,
700363,1,306,231,115,5720,4,6,0,
701080,1,305,227,117,5960,4,6,0,
701857,1,316,256,210,3500,2,6,0,
702245,1,301,233,123,5760,4,6,0,
702261,1,309,238,127,6067,4,6,0,
702589,1,353,261,101,3373,3,6,0,
703269,1,386,254,67,4240,4,7,0,
703675,1,304,137,175,2380,3,6,0,
703951,1,370,274,71,3067,4,7,0,
704040,1,491,295,315,6320,2,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704078,1,459,305,115,11613,4,7,0,
704256,1,367,272,71,3040,4,7,0,
704948,1,309,243,334,9413,3,6,0,
704962,1,516,335,202,6013,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705451,1,348,259,115,7573,4,7,0,
705459,1,348,259,115,7520,4,7,0,
705470,1,349,262,228,15700,4,7,0,
705913,1,303,184,194,3840,3,6,0,
706636,1,414,308,120,10833,4,6,0,
708183,1,304,131,177,2447,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708260,1,303,134,173,2620,3,6,0,
712316,1,544,186,174,4760,3,6,0,
714146,1,292,221,134,6540,4,6,0,
716607,1,203,194,181,2447,3,6,0,
717596,1,249,195,144,1033,3,7,0,
718245,1,287,284,193,8607,4,8,0,
718744,1,415,310,123,11100,4,6,0,
723018,1,242,138,150,1080,3,6,0,
725278,1,500,490,195,9340,3,6,0,
731999,1,277,207,86,3547,4,6,0,
733147,1,302,228,115,5913,4,7,0,
733187,1,306,224,165,8740,4,6,0,
733723,1,291,221,135,6480,4,6,0,
735615,1,352,263,55,3153,4,7,0,
736390,1,320,154,187,6000,3,6,0,
736946,1,402,138,188,3180,2,7,0,
737114,1,457,302,115,12573,4,7,0,
737721,1,352,260,149,10707,4,7,0,
738769,1,437,324,91,5693,4,7,0,
738855,1,357,263,79,4493,4,7,0,
738980,1,349,260,115,7520,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739161,1,326,240,127,7367,4,7,0,
740751,1,311,218,168,8760,4,6,0,
741175,1,245,184,214,6487,4,6,0,
744565,1,371,335,168,2513,3,6,0,
746264,1,263,173,68,2000,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747554,1,309,172,166,2953,3,6,0,
748207,1,305,209,191,2287,2,6,0,
750419,1,395,196,129,2500,3,6,0,
751266,1,353,265,100,3507,3,6,0,
752322,1,423,310,208,9640,4,6,0,
754230,1,494,236,266,11020,4,6,0,
754462,1,279,150,194,2493,3,7,0,
757265,1,414,271,104,8320,4,6,0,
758869,1,245,121,152,1140,2,6,0,
761332,1,322,248,120,8380,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761658,1,278,206,84,3083,4,6,0,
761780,1,425,314,132,2853,3,6,0,
761787,1,258,179,116,4393,4,6,0,
762386,1,308,255,208,2480,3,6,0,
763305,1,277,205,77,3120,4,7,0,
764806,1,457,303,116,11620,4,6,0,
765214,1,420,310,121,10920,4,6,0,
765705,1,309,231,226,11780,4,6,0,
765944,1,336,251,108,3367,3,6,0,
766036,1,380,201,144,1820,3,6,0,
766131,1,443,187,163,1373,1,6,0,
766237,1,305,245,249,5973,3,6,0,
767135,1,444,265,218,7100,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767745,1,280,209,86,3527,4,6,0,
768200,1,309,209,193,2320,2,6,0,
768879,1,367,271,74,3060,4,7,0,
769412,1,413,274,77,6420,4,6,0,
769709,1,416,307,183,16580,4,6,0,
771073,1,325,246,148,8860,4,6,0,
774096,1,410,203,111,2687,3,6,0,
774324,1,394,196,132,2520,3,6,0,
774924,1,304,242,256,11360,4,6,0,
779171,1,372,298,113,1080,2,6,0,
781549,1,307,253,205,2567,3,6,0,
782770,1,441,262,218,6113,4,6,0,
783097,1,337,176,165,6240,4,6,0,
789812,1,402,251,292,5520,3,6,0,
794621,1,250,136,201,2160,3,6,0,
