1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
661298,1,412,309,122,11020,4,6,0,
699704,1,297,220,208,2613,3,10,0,
700026,1,326,238,160,8980,4,6,0,
700202,1,294,220,192,7253,4,6,0,
700404,1,311,229,226,11900,4,6,0,
700472,1,352,262,110,8620,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
701172,1,356,262,158,12227,4,6,0,
701857,1,316,256,210,3500,2,6,0,
702239,1,274,211,85,3240,4,6,0,
703307,1,381,185,172,4793,3,6,0,
703334,1,307,231,113,5640,4,6,0,
703674,1,303,131,177,2307,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704043,1,371,271,71,2820,4,7,0,
704044,1,290,172,288,9793,3,6,0,
704053,1,370,275,71,3047,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704256,1,367,272,71,3040,4,7,0,
704579,1,306,205,192,1800,2,6,0,
704584,1,306,205,192,1860,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705430,1,348,259,115,7387,4,7,0,
705471,1,415,273,81,6780,4,7,0,
707700,1,204,186,112,1933,3,6,0,
707902,1,333,191,195,2420,2,6,0,
708175,1,306,133,171,3740,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,1,305,132,173,2733,3,6,0,
709520,1,281,205,105,4160,4,7,0,
710303,1,309,229,118,5833,4,6,0,
710638,1,308,229,231,12153,4,6,0,
710713,1,502,388,195,5980,3,7,0,
712748,1,338,224,88,4960,4,6,0,
712818,1,307,230,228,11487,4,7,0,
713749,1,309,228,115,5760,4,6,0,
716908,1,465,302,114,11380,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718523,1,278,205,84,3467,4,6,0,
719620,1,286,214,206,8960,4,8,0,
720140,1,205,141,142,1520,2,4,0,
721356,1,418,272,105,8540,4,7,0,
722105,1,447,262,217,6393,3,6,0,
722260,1,399,208,176,11447,4,7,0,
723015,1,498,383,186,4820,3,6,0,
723510,1,367,219,195,5840,3,6,0,
724311,1,310,230,114,6047,4,7,0,
724354,1,332,251,108,3447,3,6,0,
724472,1,309,256,205,3040,3,6,0,
727593,1,394,236,218,5833,3,6,0,
728849,1,327,252,103,4780,4,6,0,
729523,1,275,203,84,3553,4,6,0,
729650,1,308,228,118,5640,4,6,0,
731432,1,317,234,116,5973,4,7,0,
732521,1,413,307,105,9707,4,7,0,
733179,1,301,220,167,12280,4,6,0,
733340,1,291,212,98,3740,4,7,0,
733725,1,289,223,134,6440,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734588,1,311,231,112,5907,4,6,0,
736854,1,308,231,115,5987,4,6,0,
736961,1,394,194,203,2193,3,6,0,
737013,1,311,231,115,6000,4,6,0,
737221,1,309,233,113,5940,4,6,0,
737251,1,279,206,105,4200,4,7,0,
737512,1,309,229,114,5773,4,6,0,
737519,1,328,252,110,3287,3,6,0,
738766,1,282,204,103,4220,4,7,0,
739000,1,351,261,115,7460,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739512,1,458,304,118,11400,4,7,0,
741172,1,247,184,205,6520,4,6,0,
741175,1,245,184,214,6487,4,6,0,
741181,1,256,196,194,6660,4,6,0,
744914,1,365,277,185,5340,3,6,0,
745861,1,406,135,193,3420,3,6,0,
746559,1,252,145,173,2200,3,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747686,1,356,260,116,8440,4,6,0,
748207,1,305,209,191,2287,2,6,0,
749236,1,312,204,110,5200,4,7,0,
752324,1,404,265,221,8947,3,6,0,
752426,1,309,229,115,5873,4,6,0,
752463,1,430,213,85,4007,4,7,0,
752579,1,310,244,177,4227,3,6,0,
753143,1,303,230,115,5960,4,7,0,
754596,1,307,207,192,2353,2,6,0,
755655,1,506,240,199,7467,3,6,0,
755956,1,404,137,189,3340,3,6,0,
756966,1,311,231,228,11727,4,7,0,
758729,1,366,225,188,5020,3,6,0,
759640,1,310,227,117,5813,4,6,0,
759662,1,397,289,82,870,2,6,0,
760140,1,438,220,198,10960,4,6,0,
760191,1,295,169,282,8207,4,6,0,
760192,1,293,168,290,8120,4,6,0,
761022,1,302,225,114,6000,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761256,1,327,245,91,4580,4,6,0,
761332,1,322,248,120,8380,4,6,0,
761451,1,275,201,83,3507,4,6,0,
761661,1,307,231,228,11947,4,6,0,
761701,1,281,207,167,7100,4,6,0,
762440,1,416,308,121,11560,4,6,0,
762671,1,275,189,372,6140,4,6,0,
762768,1,337,221,174,9900,4,6,0,
762924,1,304,228,126,6173,4,6,0,
763305,1,277,205,77,3120,4,7,0,
763548,1,306,179,143,6393,3,7,0,
763598,1,379,274,141,2633,3,7,0,
764806,1,457,303,116,11620,4,6,0,
765044,1,357,233,186,11553,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765667,1,276,213,89,3360,4,6,0,
765790,1,293,171,283,8920,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765941,1,330,249,105,3400,3,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766377,1,455,305,121,11787,4,7,0,
766485,1,504,304,201,8500,4,6,0,
767670,1,309,229,115,5840,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767885,1,507,304,200,6753,3,6,0,
767988,1,253,183,126,2067,3,7,0,
768211,1,500,303,198,8313,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769789,1,417,316,223,5480,3,6,0,
769885,1,403,135,190,3220,3,6,0,
769927,1,253,176,181,2560,3,6,0,
770103,1,295,169,290,9380,4,6,0,
770564,1,434,327,133,13900,4,6,0,
770673,1,304,228,115,5860,4,7,0,
774093,1,410,205,111,2700,3,6,0,
774720,1,417,278,105,8740,4,7,0,
774750,1,441,240,156,6127,2,6,0,
774924,1,304,242,256,11360,4,6,0,
774963,1,303,225,115,5820,4,6,0,
775838,1,253,183,129,2040,3,7,0,
775859,1,308,171,177,2727,3,6,0,
779171,1,372,298,113,1080,2,6,0,
780113,1,598,345,213,10547,3,6,0,
780136,1,600,281,206,10373,3,6,0,
780141,1,595,345,211,10533,3,6,0,
782723,1,348,259,90,6287,4,7,0,
784252,1,276,203,104,4227,4,7,0,
786452,1,325,241,131,7300,4,7,0,
786730,1,355,261,89,6227,4,7,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789452,1,275,210,278,11193,4,8,0,
789728,1,437,181,165,1333,2,6,0,
789812,1,402,251,292,5520,3,6,0,
790439,1,327,207,124,6993,3,3,0,
793592,1,459,396,163,4467,3,6,0,
794985,1,449,268,218,6220,3,6,0,
