1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
603588,1,327,245,122,8500,4,7,0,
700517,1,329,242,130,7480,4,7,0,
700599,1,441,265,221,6440,4,6,0,
701728,1,507,207,199,6280,3,6,0,
701857,1,316,256,210,3500,2,6,0,
703674,1,303,131,177,2307,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704478,1,565,245,300,4600,2,6,0,
704515,1,491,297,308,6233,2,6,0,
704579,1,306,205,192,1800,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,1,305,132,173,2733,3,6,0,
717037,1,478,246,176,9080,3,6,0,
717636,1,308,209,190,2020,2,6,0,
718523,1,278,205,84,3467,4,6,0,
722021,1,445,260,218,6407,3,6,0,
722105,1,447,262,217,6393,3,6,0,
724354,1,332,251,108,3447,3,6,0,
724690,1,308,205,191,2310,2,6,0,
725199,1,287,139,120,2787,4,7,0,
731574,1,497,242,197,8113,4,6,0,
732529,1,414,307,105,9660,4,7,0,
733520,1,403,263,109,2300,1,6,0,
733729,1,309,237,173,9667,4,6,0,
734588,1,311,231,112,5907,4,6,0,
735615,1,352,263,55,3153,4,7,0,
735865,1,350,261,120,8027,4,6,0,
736946,1,402,138,188,3180,2,7,0,
737309,1,467,305,107,10947,4,6,0,
738654,1,327,242,129,7233,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739086,1,419,273,209,16947,4,7,0,
739507,1,439,328,181,18680,4,7,0,
740721,1,281,207,104,4223,4,6,0,
740923,1,457,240,159,5447,3,6,0,
741170,1,284,214,230,9120,4,6,0,
743521,1,405,263,114,2280,1,6,0,
743756,1,282,133,116,2820,4,7,0,
746037,1,457,308,119,11920,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747854,1,459,266,221,6480,3,6,0,
748207,1,305,209,191,2287,2,6,0,
753579,1,347,304,206,3527,3,6,0,
754462,1,279,150,194,2493,3,7,0,
755958,1,403,133,197,3433,3,6,0,
761240,1,275,203,84,3527,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761679,1,332,250,101,6200,3,6,0,
765033,1,368,274,153,11780,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765802,1,295,172,286,8900,4,6,0,
765943,1,333,253,105,3293,3,6,0,
767727,1,308,229,116,5940,4,6,0,
767732,1,309,228,116,6067,4,6,0,
768200,1,309,209,193,2320,2,6,0,
770096,1,294,166,289,9680,4,6,0,
771323,1,254,183,123,2027,3,7,0,
772297,1,201,133,194,2007,3,7,0,
782716,1,406,255,289,6127,3,6,0,
783128,1,442,186,162,1280,2,6,0,
785841,1,496,243,202,8180,4,6,0,
791324,1,309,225,111,5900,4,6,0,
795875,1,311,224,85,4480,4,6,0,
799529,1,312,230,227,11720,4,6,0,
799888,1,253,245,205,3240,3,6,0,
