1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
700392,1,307,230,114,6340,4,7,0,
700404,1,311,229,226,11900,4,6,0,
700831,1,302,203,190,1887,2,6,0,
701728,1,507,207,199,6280,3,6,0,
702241,1,385,256,69,4233,4,7,0,
703674,1,303,131,177,2307,3,6,0,
704020,1,415,305,159,15287,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704305,1,547,403,219,10547,4,6,0,
704329,1,290,234,223,6253,4,6,0,
704587,1,306,205,192,2047,2,6,0,
704861,1,455,280,279,4880,3,6,0,
704965,1,438,332,222,5200,3,6,0,
704968,1,285,268,203,2600,3,6,0,
706031,1,293,194,287,10097,3,6,0,
708176,1,304,131,174,2300,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708995,1,210,165,171,1740,3,6,0,
711079,1,308,228,114,5940,4,6,0,
714643,1,306,228,117,5873,4,6,0,
715674,1,403,207,180,11153,3,6,0,
716728,1,205,193,179,2720,3,6,0,
717541,1,339,255,139,8700,4,6,0,
717852,1,351,260,100,3360,3,6,0,
718523,1,278,205,84,3467,4,6,0,
718889,1,446,259,218,6087,4,6,0,
719522,1,286,213,209,8920,4,8,0,
719620,1,286,214,206,8960,4,8,0,
720063,1,309,231,117,5840,4,6,0,
720883,1,417,308,61,5273,4,7,0,
721998,1,441,261,221,6387,3,6,0,
722878,1,309,230,117,5780,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
726439,1,351,259,110,8500,4,6,0,
727935,1,277,205,86,3320,4,6,0,
731022,1,412,308,106,9667,4,7,0,
731023,1,257,175,96,2920,4,7,0,
732519,1,317,233,119,5947,4,7,0,
732607,1,413,306,105,9947,4,7,0,
733576,1,308,255,208,2380,3,6,0,
733729,1,309,237,173,9667,4,6,0,
734588,1,311,231,112,5907,4,6,0,
737239,1,351,259,151,10707,4,7,0,
737721,1,352,260,149,10707,4,7,0,
737734,1,351,259,90,6007,4,7,0,
739050,1,410,271,104,9007,4,7,0,
739136,1,410,270,104,8413,4,7,0,
740582,1,351,263,149,10953,4,7,0,
740714,1,306,230,114,6180,4,6,0,
741173,1,245,180,212,6620,4,6,0,
741175,1,245,184,214,6487,4,6,0,
741176,1,315,237,245,11720,4,6,0,
744565,1,371,335,168,2513,3,6,0,
744924,1,301,243,259,11507,4,6,0,
745861,1,406,135,193,3420,3,6,0,
746378,1,173,146,189,1827,3,7,0,
747081,1,500,304,202,8313,4,6,0,
747679,1,432,265,185,4680,3,6,0,
749046,1,326,243,130,7293,3,7,0,
750776,1,351,264,100,3340,3,6,0,
751944,1,344,259,115,7520,4,7,0,
753571,1,308,255,208,2360,3,6,0,
753577,1,347,305,207,3707,3,6,0,
754913,1,364,273,185,3827,3,6,0,
755253,1,277,153,195,2513,4,7,0,
756636,1,289,213,75,3013,4,6,0,
758869,1,245,121,152,1140,2,6,0,
759662,1,397,289,82,870,2,6,0,
759845,1,312,235,177,9807,4,6,0,
760994,1,306,233,231,11960,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761650,1,326,246,91,4647,4,6,0,
761948,1,279,206,103,4180,4,7,0,
762043,1,424,319,187,17167,4,6,0,
762274,1,324,237,155,9060,4,6,0,
762386,1,308,255,208,2480,3,6,0,
764075,1,231,133,214,1433,3,6,0,
765259,1,328,243,132,7287,4,7,0,
765369,1,463,303,105,11180,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765941,1,330,249,105,3400,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766168,1,354,262,67,4187,4,7,0,
766174,1,349,263,130,8513,4,7,0,
766237,1,305,245,249,5973,3,6,0,
767325,1,413,307,122,11320,4,6,0,
768543,1,323,239,129,7320,4,7,0,
768879,1,367,271,74,3060,4,7,0,
770200,1,350,262,68,4420,3,7,0,
770374,1,310,231,112,6113,4,6,0,
771073,1,325,246,148,8860,4,6,0,
771692,1,354,262,114,8880,4,6,0,
771903,1,352,260,121,8453,4,7,0,
772297,1,201,133,194,2007,3,7,0,
774714,1,417,279,103,8753,4,7,0,
779171,1,372,298,113,1080,2,6,0,
779322,1,349,261,115,7520,4,7,0,
781549,1,307,253,205,2567,3,6,0,
781909,1,351,259,119,8507,4,7,0,
782716,1,406,255,289,6127,3,6,0,
782723,1,348,259,90,6287,4,7,0,
784147,1,349,261,116,7580,4,7,0,
784252,1,276,203,104,4227,4,7,0,
785593,1,313,209,94,4207,4,7,0,
786735,1,353,261,89,6340,4,7,0,
787754,1,304,251,203,2640,3,6,0,
791553,1,307,254,205,3313,3,6,0,
793270,1,407,253,290,5500,3,6,0,
794849,1,366,227,199,4593,3,6,0,
796664,1,308,256,205,3113,3,6,0,
799529,1,312,230,227,11720,4,6,0,
