1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
603419,1,311,230,116,5907,4,6,0,
703671,1,306,132,175,2480,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704480,1,567,249,277,4733,2,6,0,
705024,1,362,270,168,13507,4,6,0,
708119,1,255,179,182,2580,2,6,0,
708192,1,306,130,176,2020,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708567,1,357,259,168,12460,4,6,0,
712259,1,401,205,179,2453,4,7,0,
717883,1,279,207,85,3560,4,6,0,
736246,1,272,207,104,4260,4,7,0,
737101,1,460,303,65,6847,4,7,0,
737532,1,401,130,192,3240,3,7,0,
740589,1,349,259,114,8620,4,6,0,
740703,1,490,330,157,3540,3,6,0,
740714,1,306,230,114,6180,4,6,0,
740923,1,457,240,159,5447,3,6,0,
740973,1,412,308,121,10953,4,6,0,
745861,1,406,135,193,3420,3,6,0,
746261,1,367,195,137,5967,2,6,0,
746282,1,203,151,183,2493,3,7,0,
747093,1,507,304,201,8300,3,6,0,
747678,1,294,194,283,10173,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748724,1,352,262,88,6240,4,7,0,
749066,1,327,240,131,7333,4,7,0,
754230,1,494,236,266,11020,4,6,0,
755655,1,506,240,199,7467,3,6,0,
758123,1,305,243,190,9893,4,7,0,
758869,1,245,121,152,1140,2,6,0,
762043,1,424,319,187,17167,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765941,1,330,249,105,3400,3,6,0,
767137,1,445,261,222,6547,4,6,0,
768957,1,304,227,114,6193,4,6,0,
769856,1,404,137,191,3233,3,6,0,
774714,1,417,279,103,8753,4,7,0,
777562,1,279,151,196,2540,3,6,0,
782551,1,403,204,201,5420,3,6,0,
783535,1,327,252,109,3460,3,6,0,
785571,1,362,268,109,8540,4,6,0,
795875,1,311,224,85,4480,4,6,0,
