1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700986,1,350,260,109,8540,4,6,0,
701728,1,507,207,199,6280,3,6,0,
703677,1,300,133,178,2507,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704040,1,491,295,315,6320,2,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704480,1,567,249,277,4733,2,6,0,
704515,1,491,297,308,6233,2,6,0,
704579,1,306,205,192,1800,2,6,0,
704740,1,290,189,289,9967,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704883,1,289,191,283,8307,4,6,0,
704945,1,369,229,188,4573,2,6,0,
704948,1,309,243,334,9413,3,6,0,
705082,1,448,330,198,16420,4,6,0,
705889,2,504,238,198,8173,3,6,0,
705900,1,295,172,287,9840,4,6,0,
705913,1,303,184,194,3840,3,6,0,
712063,1,396,202,179,11580,4,7,0,
713749,1,309,228,115,5760,4,6,0,
716206,1,304,205,191,1660,2,6,0,
718855,1,309,227,117,5933,4,6,0,
720050,1,329,246,181,9260,4,6,0,
723510,1,367,219,195,5840,3,6,0,
733722,1,292,223,135,6573,4,6,0,
733842,1,371,226,190,4567,3,6,0,
736672,1,462,301,114,12227,4,7,0,
738947,1,449,203,145,6100,4,6,0,
739528,1,373,199,209,11660,3,7,0,
744914,1,365,277,185,5340,3,6,0,
747083,2,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747085,2,506,202,199,8060,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747093,3,507,304,201,8300,3,6,0,
752304,1,429,333,195,8867,3,6,0,
758123,1,305,243,190,9893,4,7,0,
760191,1,295,169,282,8207,4,6,0,
761241,1,276,202,85,3313,4,6,0,
761269,1,318,232,227,11580,4,6,0,
761650,1,326,246,91,4647,4,6,0,
761671,1,308,227,227,12087,4,6,0,
764643,1,308,206,190,2540,2,6,0,
767670,1,309,229,115,5840,4,6,0,
779218,1,509,306,197,8320,4,6,0,
782716,1,406,255,289,6127,3,6,0,
784015,1,503,240,199,8120,4,6,0,
788710,1,486,333,163,4280,3,6,0,
789922,1,297,243,193,3080,3,6,0,
793592,1,459,396,163,4467,3,6,0,
