1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
601032,1,464,301,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
608864,1,412,308,120,11707,4,6,0,
700352,1,307,228,115,5827,4,6,0,
700392,1,307,230,114,6340,4,7,0,
700648,1,449,272,223,7947,4,6,0,
700752,1,326,243,131,7280,4,7,0,
701421,1,413,270,76,5727,4,7,0,
703336,1,305,229,114,5807,4,6,0,
703342,1,288,217,133,6620,4,6,0,
703446,1,291,215,133,6700,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704034,1,412,272,75,5827,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704076,1,461,307,115,11673,4,7,0,
704078,1,459,305,115,11613,4,7,0,
704256,1,367,272,71,3040,4,7,0,
704598,1,306,205,192,1800,2,6,0,
704760,1,341,268,281,7320,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704956,1,287,267,201,2547,3,6,0,
704969,1,289,267,200,2640,3,6,0,
705217,1,299,232,157,3407,3,6,0,
705448,1,348,259,115,7507,4,7,0,
705459,1,348,259,115,7520,4,7,0,
705699,1,459,303,115,12433,4,7,0,
706031,1,293,194,287,10097,3,6,0,
707902,1,333,191,195,2420,2,6,0,
708128,1,395,236,219,5827,3,6,0,
708129,1,455,320,247,8827,4,6,0,
708183,1,304,131,177,2447,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708232,1,311,230,150,9000,4,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708995,1,210,165,171,1740,3,6,0,
710009,1,413,309,120,11413,4,6,0,
710303,1,309,229,118,5833,4,6,0,
712817,1,305,226,234,11533,4,7,0,
716265,1,347,260,114,7320,4,7,0,
716445,1,338,253,139,8700,4,6,0,
717636,1,308,209,190,2020,2,6,0,
718855,1,309,227,117,5933,4,6,0,
720063,1,309,231,117,5840,4,6,0,
723018,1,242,138,150,1080,3,6,0,
723028,1,304,229,114,6320,4,6,0,
723510,1,367,219,195,5840,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724282,1,312,233,116,6120,4,7,0,
725946,1,333,251,101,6213,4,6,0,
726612,1,452,249,175,9333,3,6,0,
733145,1,305,229,115,5840,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733309,1,330,247,85,4500,4,7,0,
733384,1,305,230,114,5867,4,7,0,
733722,1,292,223,135,6573,4,6,0,
733729,1,309,237,173,9667,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734957,1,303,226,114,5960,4,6,0,
735116,1,325,241,132,7267,4,7,0,
735614,1,275,210,109,4433,4,7,0,
735873,1,348,261,120,7920,4,6,0,
736249,1,280,204,104,4140,4,7,0,
736672,1,462,301,114,12227,4,7,0,
736957,1,392,200,201,2180,3,6,0,
738654,1,327,242,129,7233,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739103,1,353,260,149,10107,4,7,0,
739240,1,409,253,145,3773,3,7,0,
741367,1,419,308,104,9493,4,7,0,
741549,1,275,202,104,4200,4,7,0,
746241,1,348,259,68,4233,4,7,0,
746596,1,367,199,139,5940,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747095,1,507,206,199,8060,3,6,0,
748877,1,246,121,151,1180,2,6,0,
749047,1,328,240,125,7440,4,7,0,
749059,1,326,239,130,7420,4,7,0,
751518,1,462,303,115,12407,4,7,0,
752922,1,236,130,218,1367,2,6,0,
753689,1,461,182,183,6093,3,6,0,
755655,1,506,240,199,7467,3,6,0,
755958,1,403,133,197,3433,3,6,0,
755961,1,404,136,195,3340,3,6,0,
756546,1,440,181,163,1340,2,6,0,
758582,1,308,209,189,1900,2,6,0,
758869,1,245,121,152,1140,2,6,0,
759572,1,520,267,117,5873,3,6,0,
761022,1,302,225,114,6000,4,6,0,
761024,1,305,230,226,12013,4,6,0,
761205,1,342,229,143,3607,3,6,0,
761237,1,279,209,84,3400,4,6,0,
761301,1,385,283,159,6680,3,6,0,
761450,1,334,256,106,3320,3,6,0,
761650,1,326,246,91,4647,4,6,0,
762125,1,274,203,84,3540,4,6,0,
762671,1,275,189,372,6140,4,6,0,
763443,1,431,213,85,4007,4,7,0,
763560,1,308,180,141,6240,3,7,0,
763599,1,497,262,148,4100,3,7,0,
764492,1,308,256,204,3107,3,6,0,
764827,1,310,224,118,5660,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765093,1,445,246,176,9207,3,6,0,
765943,1,333,253,105,3293,3,6,0,
765976,1,329,252,108,3547,3,6,0,
766174,1,349,263,130,8513,4,7,0,
766241,1,273,203,105,4207,4,7,0,
766377,1,455,305,121,11787,4,7,0,
767325,1,413,307,122,11320,4,6,0,
767421,1,287,214,205,8920,4,8,0,
767590,1,307,231,113,5820,4,6,0,
767728,1,310,230,116,5900,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767962,1,320,278,293,6980,3,6,0,
769851,1,507,299,205,7540,4,6,0,
769856,1,404,137,191,3233,3,6,0,
770406,1,486,485,186,7360,3,6,0,
770564,1,434,327,133,13900,4,6,0,
770673,1,304,228,115,5860,4,7,0,
770675,1,308,229,116,5853,4,7,0,
774645,1,306,229,114,5687,4,6,0,
774714,1,417,279,103,8753,4,7,0,
775611,1,414,292,82,840,1,6,0,
777882,1,345,195,150,5833,3,6,0,
779171,1,372,298,113,1080,2,6,0,
783128,1,442,186,162,1280,2,6,0,
787240,1,282,206,78,3393,4,7,0,
787675,1,279,205,79,3100,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789452,1,275,210,278,11193,4,8,0,
790528,1,306,231,116,5820,4,7,0,
793134,1,304,255,207,2587,3,6,0,
793592,1,459,396,163,4467,3,6,0,
794221,1,401,207,176,11737,3,7,0,
795875,1,311,224,85,4480,4,6,0,
799564,1,413,272,104,8553,4,7,0,
799963,1,255,245,207,3187,3,6,0,
