1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600598,1,455,303,115,12273,4,7,0,
701615,1,351,264,103,6587,4,7,0,
701728,1,507,207,199,6280,3,6,0,
703315,1,349,261,148,10127,4,6,0,
703338,1,303,230,115,5680,4,6,0,
703896,1,381,246,141,5900,3,6,0,
704002,1,309,228,229,11553,4,7,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704539,1,334,244,150,9320,4,6,0,
704739,1,288,191,291,10047,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704898,1,394,321,203,5653,4,6,0,
704944,1,307,243,333,10840,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704963,1,287,265,205,2693,2,6,0,
705039,1,365,227,191,5767,3,6,0,
705053,1,498,214,183,7087,3,6,0,
705106,1,299,223,133,7320,4,6,0,
705470,1,349,262,228,15700,4,7,0,
705889,1,504,238,198,8173,3,6,0,
707258,1,330,246,122,8120,4,6,0,
707290,1,440,326,133,13920,4,6,0,
707564,1,317,167,243,5447,3,6,0,
708176,1,304,131,174,2300,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708994,1,438,324,93,5793,4,7,0,
708995,1,210,165,171,1740,3,6,0,
709283,1,417,272,106,9420,4,6,0,
710693,1,412,309,122,10927,4,6,0,
711079,1,308,228,114,5940,4,6,0,
711759,3,264,176,113,2347,3,7,0,
712063,1,396,202,179,11580,4,7,0,
714798,1,277,147,195,2480,3,6,0,
715303,1,409,308,121,11100,4,6,0,
716817,1,394,196,133,2493,2,6,0,
718245,1,287,284,193,8607,4,8,0,
719620,1,286,214,206,8960,4,8,0,
722146,1,446,266,220,6360,3,6,0,
723017,1,573,256,185,3067,2,6,0,
723018,1,242,138,150,1080,3,6,0,
723035,1,247,188,166,5380,4,6,0,
724282,1,312,233,116,6120,4,7,0,
724284,1,311,231,114,6173,3,6,0,
724311,1,310,230,114,6047,4,7,0,
725278,1,500,490,195,9340,3,6,0,
728720,1,436,323,92,5773,4,7,0,
731307,1,245,147,141,1760,3,7,0,
731408,1,279,209,148,5707,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733718,1,289,223,136,6547,4,6,0,
734588,1,311,231,112,5907,4,6,0,
734965,1,323,243,90,4607,4,6,0,
736751,1,411,154,202,1960,2,7,0,
736946,1,402,138,188,3180,2,7,0,
737309,1,467,305,107,10947,4,6,0,
737449,1,302,135,174,2700,3,6,0,
738197,1,307,209,193,2260,2,6,0,
738947,1,449,203,145,6100,4,6,0,
738986,1,346,259,113,7527,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739232,1,404,252,134,2120,3,7,0,
739254,1,251,205,138,2173,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739512,1,458,304,118,11400,4,7,0,
740751,1,311,218,168,8760,4,6,0,
740752,1,349,253,183,2680,4,6,0,
740757,1,307,231,113,6160,4,6,0,
741174,1,256,197,194,6547,4,6,0,
741799,1,291,190,282,8376,3,6,0,
743369,1,302,179,379,6220,3,6,0,
743805,1,404,130,186,3340,3,6,0,
744565,1,371,335,168,2513,3,6,0,
746239,1,274,202,104,4200,4,7,0,
746430,3,345,261,132,8227,4,7,0,
746675,1,370,197,134,5987,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747090,2,500,308,200,8267,3,6,0,
747093,2,507,304,201,8300,3,6,0,
747095,2,507,206,199,8060,3,6,0,
747346,1,367,198,136,5953,3,6,0,
748201,1,309,209,190,2287,2,6,0,
750676,1,303,225,115,5827,4,7,0,
752322,1,423,310,208,9640,4,6,0,
752324,1,404,265,221,8947,3,6,0,
753284,1,371,198,208,11750,4,7,0,
754238,1,385,200,143,1780,3,6,0,
755958,1,403,133,197,3433,3,6,0,
756512,1,310,230,117,5760,4,7,0,
761240,1,275,203,84,3527,4,6,0,
761461,1,430,264,190,4613,2,6,0,
761664,1,277,207,85,3420,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762738,1,415,277,155,12953,4,6,0,
762766,1,416,308,120,11200,4,6,0,
762769,1,416,275,107,9440,4,6,0,
762781,1,299,222,147,8357,4,6,0,
763560,1,308,180,141,6240,3,7,0,
764630,1,351,260,101,3327,3,6,0,
766174,1,349,263,130,8513,4,7,0,
766175,1,350,260,132,8580,4,7,0,
766373,1,433,213,82,4013,4,7,0,
767171,1,304,222,145,8393,4,6,0,
767735,1,309,228,115,6007,4,6,0,
767746,1,310,229,115,6000,4,6,0,
770122,1,421,195,236,5680,3,6,0,
770374,1,310,231,112,6113,4,6,0,
770564,1,434,327,133,13900,4,6,0,
771636,1,535,222,80,887,2,6,0,
772900,1,331,251,110,3387,3,6,0,
773888,1,449,261,219,7713,4,6,0,
774655,1,413,274,79,6420,4,6,0,
774750,1,441,240,156,6127,2,6,0,
784239,1,379,200,141,1780,3,6,0,
785166,1,313,207,113,5187,4,7,0,
786463,1,279,205,104,4220,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788710,1,486,333,163,4280,3,6,0,
788876,1,248,120,150,1100,3,6,0,
789812,1,402,251,292,5520,3,6,0,
795469,2,480,331,161,5120,4,6,0,
795875,1,311,224,85,4480,4,6,0,
