1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700734,1,317,168,242,4747,3,7,0,
701421,1,413,270,76,5727,4,7,0,
701423,1,309,166,67,2333,4,7,0,
703267,1,276,211,60,2180,3,6,0,
703951,1,370,274,71,3067,4,7,0,
704002,1,309,228,229,11553,4,7,0,
704040,1,491,295,315,6320,2,6,0,
704055,1,370,271,72,3060,3,7,0,
704097,1,365,271,76,2980,4,6,0,
704579,1,306,205,192,1800,2,6,0,
704580,1,306,205,192,1840,2,6,0,
704757,1,501,267,192,10107,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704945,1,369,229,188,4573,2,6,0,
705699,1,459,303,115,12433,4,7,0,
705977,1,276,204,104,4180,4,7,0,
707171,1,308,204,190,2260,2,6,0,
707565,1,363,223,195,4967,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707902,1,333,191,195,2420,2,6,0,
708120,1,441,409,154,18973,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708255,1,419,194,235,6200,3,6,0,
712817,1,305,226,234,11533,4,7,0,
715687,1,351,261,100,3467,3,6,0,
718208,1,309,209,189,2240,2,6,0,
718245,1,287,284,193,8607,4,8,0,
721930,1,429,188,159,1300,1,6,0,
722021,1,445,260,218,6407,3,6,0,
726941,1,310,230,114,5940,4,6,0,
727593,1,394,236,218,5833,3,6,0,
728923,1,336,269,104,3553,3,6,0,
731574,1,497,242,197,8113,4,6,0,
733302,1,307,229,116,5840,4,7,0,
734757,1,411,306,123,11520,4,6,0,
734951,1,305,226,114,5387,4,6,0,
736390,1,320,154,187,6000,3,6,0,
737103,1,352,265,147,10900,4,7,0,
737519,1,328,252,110,3287,3,6,0,
738197,1,307,209,193,2260,2,6,0,
738855,1,357,263,79,4493,4,7,0,
739366,1,309,228,117,5827,4,7,0,
739367,1,307,229,115,5833,4,7,0,
739510,1,463,303,118,11427,4,7,0,
739512,1,458,304,118,11400,4,7,0,
740703,1,490,330,157,3540,3,6,0,
740757,1,307,231,113,6160,4,6,0,
743452,1,281,205,105,4180,4,7,0,
745861,1,406,135,193,3420,3,6,0,
747075,1,500,200,202,8060,3,6,0,
747092,1,506,304,200,8260,4,6,0,
748549,1,283,134,119,2780,4,7,0,
751944,1,344,259,115,7520,4,7,0,
752321,1,365,275,183,6040,3,6,0,
753577,1,347,305,207,3707,3,6,0,
754230,1,494,236,266,11020,4,6,0,
754596,1,307,207,192,2353,2,6,0,
755085,1,328,241,133,7313,4,7,0,
755960,1,400,135,189,3327,3,6,0,
756481,1,362,261,69,4420,4,7,0,
756546,1,440,181,163,1340,2,6,0,
756966,1,311,231,228,11727,4,7,0,
761039,1,282,208,84,3400,4,6,0,
761446,1,279,204,104,4147,4,7,0,
761795,1,426,283,127,2973,3,6,0,
762119,1,276,206,86,3507,4,6,0,
762575,1,535,224,81,867,2,6,0,
764568,1,304,206,193,2333,2,6,0,
764643,1,308,206,190,2540,2,6,0,
764816,1,413,308,121,11207,4,6,0,
765846,1,349,262,108,6913,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765934,1,382,203,142,1813,3,6,0,
765941,1,330,249,105,3400,3,6,0,
765942,1,329,247,106,3387,3,6,0,
765944,1,336,251,108,3367,3,6,0,
765976,1,329,252,108,3547,3,6,0,
767207,1,238,124,83,1607,4,7,0,
768131,1,308,231,110,6307,4,7,0,
768957,1,304,227,114,6193,4,6,0,
769789,1,417,316,223,5480,3,6,0,
769982,1,322,152,188,5940,3,6,0,
770673,1,304,228,115,5860,4,7,0,
770952,1,328,254,110,3567,3,6,0,
774924,1,304,242,256,11360,4,6,0,
777342,1,450,249,162,4360,3,6,0,
780148,1,306,167,165,3167,3,6,0,
781504,1,456,306,124,12233,4,6,0,
782051,1,283,205,104,4200,4,7,0,
783267,1,398,289,82,860,1,6,0,
783437,1,420,190,160,1300,1,6,0,
783535,1,327,252,109,3460,3,6,0,
784268,1,398,290,84,900,2,6,0,
784991,1,306,228,115,5880,4,7,0,
785593,1,313,209,94,4207,4,7,0,
786662,1,450,257,227,6420,3,6,0,
790202,1,306,230,114,6040,4,6,0,
794849,1,366,227,199,4593,3,6,0,
