1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
601472,1,290,252,224,2687,3,7,0,
700033,1,298,216,124,1320,4,6,0,
700267,1,276,149,188,2500,3,7,0,
700391,1,348,262,154,10907,4,7,0,
700675,1,448,262,214,6440,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701080,1,305,227,117,5960,4,6,0,
703267,1,276,211,60,2180,3,6,0,
703671,1,306,132,175,2480,3,6,0,
704002,1,309,228,229,11553,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704016,1,306,225,231,11713,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704076,1,461,307,115,11673,4,7,0,
704431,1,478,286,197,11247,3,6,0,
704579,1,306,205,192,1800,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704759,1,445,261,215,6413,3,6,0,
704760,1,341,268,281,7320,3,6,0,
705470,1,349,262,228,15700,4,7,0,
705474,1,349,262,227,15467,4,7,0,
705482,1,349,261,228,15520,4,7,0,
706248,1,400,180,224,4280,3,6,0,
708263,1,305,132,173,2733,3,6,0,
712063,1,396,202,179,11580,4,7,0,
712600,1,410,273,101,8140,4,6,0,
712818,1,307,230,228,11487,4,7,0,
714146,1,292,221,134,6540,4,6,0,
714512,1,350,258,66,4333,4,7,0,
714643,1,306,228,117,5873,4,6,0,
715452,1,280,206,85,3520,4,7,0,
716445,1,338,253,139,8700,4,6,0,
716720,1,203,196,179,2753,3,6,0,
716908,1,465,302,114,11380,4,6,0,
721930,1,429,188,159,1300,1,6,0,
723035,1,247,188,166,5380,4,6,0,
727935,1,277,205,86,3320,4,6,0,
731308,1,245,151,142,1720,3,7,0,
731999,1,277,207,86,3547,4,6,0,
732023,1,542,120,80,3553,4,7,0,
732527,1,309,229,117,5813,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733715,1,292,224,135,6507,4,6,0,
733722,1,292,223,135,6573,4,6,0,
734965,1,323,243,90,4607,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736854,1,308,231,115,5987,4,6,0,
736946,1,402,138,188,3180,2,7,0,
737103,1,352,265,147,10900,4,7,0,
738197,1,307,209,193,2260,2,6,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739050,1,410,271,104,9007,4,7,0,
739124,1,419,275,105,8333,4,7,0,
739139,1,419,273,105,8507,4,7,0,
739507,1,439,328,181,18680,4,7,0,
740582,1,351,263,149,10953,4,7,0,
741824,1,291,194,284,8360,4,6,0,
743805,1,404,130,186,3340,3,6,0,
745861,1,406,135,193,3420,3,6,0,
746265,1,205,151,185,2507,3,7,0,
746559,1,252,145,173,2200,3,7,0,
746596,1,367,199,139,5940,3,6,0,
747075,1,500,200,202,8060,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747092,1,506,304,200,8260,4,6,0,
747676,1,291,193,284,9980,4,6,0,
748207,1,305,209,191,2287,2,6,0,
749054,1,329,243,131,7373,4,7,0,
749062,1,327,243,130,7280,4,7,0,
749066,1,327,240,131,7333,4,7,0,
750103,1,502,306,252,19800,4,6,0,
754230,1,494,236,266,11020,4,6,0,
754462,1,279,150,194,2493,3,7,0,
755956,1,404,137,189,3340,3,6,0,
755958,1,403,133,197,3433,3,6,0,
758123,1,305,243,190,9893,4,7,0,
758233,1,281,205,85,3413,4,6,0,
760390,1,305,233,120,6053,4,6,0,
760995,1,302,233,237,12007,4,6,0,
761233,1,304,229,114,5810,4,6,0,
761701,1,281,207,167,7100,4,6,0,
762876,1,351,261,149,10840,4,7,0,
762924,1,304,228,126,6173,4,6,0,
763558,1,308,178,142,6120,3,7,0,
764492,1,308,256,204,3107,3,6,0,
764630,1,351,260,101,3327,3,6,0,
765044,1,357,233,186,11553,4,6,0,
765351,1,275,203,84,3360,4,6,0,
765852,1,351,263,108,6880,4,6,0,
766262,1,351,260,131,8347,4,7,0,
766556,1,245,193,147,1320,3,7,0,
767728,1,310,230,116,5900,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767746,1,310,229,115,6000,4,6,0,
768175,1,303,226,156,3680,3,6,0,
768200,1,309,209,193,2320,2,6,0,
768957,1,304,227,114,6193,4,6,0,
770673,1,304,228,115,5860,4,7,0,
771903,1,352,260,121,8453,4,7,0,
772900,1,331,251,110,3387,3,6,0,
774142,1,393,195,133,2520,3,6,0,
774324,1,394,196,132,2520,3,6,0,
779160,1,399,290,81,880,2,6,0,
779322,1,349,261,115,7520,4,7,0,
780089,1,309,171,165,3180,3,6,0,
780146,1,308,171,165,2820,3,6,0,
780785,1,313,292,103,3820,4,7,0,
783535,1,327,252,109,3460,3,6,0,
784239,1,379,200,141,1780,3,6,0,
785166,1,313,207,113,5187,4,7,0,
786243,1,279,206,103,4220,4,7,0,
787729,1,352,260,87,6253,4,7,0,
791941,1,353,265,118,7547,4,7,0,
794918,1,349,260,116,8133,4,7,0,
795875,1,311,224,85,4480,4,6,0,
