1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
701857,1,316,256,210,3500,2,6,0,
704025,1,290,170,286,9707,3,6,0,
704043,1,371,271,71,2820,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704078,1,459,305,115,11613,4,7,0,
704256,1,367,272,71,3040,4,7,0,
704768,1,443,261,219,6340,3,6,0,
704798,1,391,196,207,2480,3,6,0,
705217,1,299,232,157,3407,3,6,0,
705474,1,349,262,227,15467,4,7,0,
708212,1,308,205,192,2040,2,6,0,
708255,1,419,194,235,6200,3,6,0,
710301,1,309,228,117,5780,4,6,0,
713677,1,481,330,163,3840,3,6,0,
714643,1,306,228,117,5873,4,6,0,
715384,1,252,181,127,2027,3,7,0,
718199,1,311,210,192,2373,2,6,0,
718245,1,287,284,193,8607,4,8,0,
720489,1,281,207,85,3087,4,6,0,
721930,1,429,188,159,1300,1,6,0,
723509,1,362,225,195,5093,3,6,0,
724174,1,310,230,115,5960,4,6,0,
731325,1,301,226,114,6000,4,6,0,
732521,1,413,307,105,9707,4,7,0,
733724,1,287,225,137,6440,4,6,0,
737255,1,354,261,149,10820,4,7,0,
739528,1,373,199,209,11660,3,7,0,
743387,1,249,179,127,2047,3,7,0,
746261,1,367,195,137,5967,2,6,0,
747075,1,500,200,202,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747678,1,294,194,283,10173,3,6,0,
747746,1,328,317,259,11700,3,6,0,
748207,1,305,209,191,2287,2,6,0,
748634,1,480,241,117,4893,3,6,0,
748688,1,358,233,189,11520,4,6,0,
757022,1,253,183,127,2020,3,6,0,
761205,1,342,229,143,3607,3,6,0,
761221,1,307,231,228,11800,4,6,0,
761695,1,304,226,115,5960,4,6,0,
762108,1,306,231,228,11907,4,6,0,
764492,1,308,256,204,3107,3,6,0,
764568,1,304,206,193,2333,2,6,0,
764630,1,351,260,101,3327,3,6,0,
764643,1,308,206,190,2540,2,6,0,
765711,1,306,228,228,11873,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766168,1,354,262,67,4187,4,7,0,
766237,1,305,245,249,5973,3,6,0,
767745,1,280,209,86,3527,4,6,0,
767901,1,431,215,86,4013,4,7,0,
768879,1,367,271,74,3060,4,7,0,
769109,1,360,266,92,6520,4,6,0,
769856,1,404,137,191,3233,3,6,0,
774720,1,417,278,105,8740,4,7,0,
776661,1,459,262,220,6487,3,6,0,
781549,1,307,253,205,2567,3,6,0,
791324,1,309,225,111,5900,4,6,0,
794985,1,449,268,218,6220,3,6,0,
796664,1,308,256,205,3113,3,6,0,
