1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
601571,1,462,304,115,12100,4,6,0,
699704,1,297,220,208,2613,3,10,0,
700352,1,307,228,115,5827,4,6,0,
700401,1,314,230,230,11740,4,6,0,
700734,1,317,168,242,4747,3,7,0,
701728,1,507,207,199,6280,3,6,0,
703269,1,386,254,67,4240,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704051,1,371,271,71,3087,4,7,0,
704948,1,309,243,334,9413,3,6,0,
705699,1,459,303,115,12433,4,7,0,
707564,1,317,167,243,5447,3,6,0,
713749,1,309,228,115,5760,4,6,0,
714512,1,350,258,66,4333,4,7,0,
717063,1,478,246,173,9120,4,6,0,
720063,1,309,231,117,5840,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723159,1,415,307,120,12053,4,6,0,
723768,1,280,206,83,3420,4,6,0,
728889,1,311,229,116,5520,4,6,0,
728923,1,336,269,104,3553,3,6,0,
729921,1,354,259,117,7547,4,7,0,
733149,1,305,229,115,5933,4,7,0,
734996,1,301,225,114,5807,4,7,0,
735614,1,275,210,109,4433,4,7,0,
736672,1,462,301,114,12227,4,7,0,
737114,1,457,302,115,12573,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737267,1,349,258,150,10653,4,7,0,
741176,1,315,237,245,11720,4,6,0,
746430,1,345,261,132,8227,4,7,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747854,1,459,266,221,6480,3,6,0,
748873,1,252,119,146,1160,3,6,0,
749062,1,327,243,130,7280,4,7,0,
750108,1,502,306,252,19800,4,6,0,
752576,1,482,240,90,1267,2,6,0,
752579,1,310,244,177,4227,3,6,0,
755258,1,325,241,131,7300,4,7,0,
755724,1,305,230,117,5853,4,7,0,
756966,1,311,231,228,11727,4,7,0,
757250,1,412,274,104,8280,4,6,0,
758729,1,366,225,188,5020,3,6,0,
761450,1,334,256,106,3320,3,6,0,
761661,1,307,231,228,11947,4,6,0,
761673,1,308,230,225,12100,4,6,0,
762575,1,535,224,81,867,2,6,0,
762730,1,349,259,149,9980,4,6,0,
763598,1,379,274,141,2633,3,7,0,
765044,1,357,233,186,11553,4,6,0,
765259,1,328,243,132,7287,4,7,0,
765930,1,381,202,143,1960,3,6,0,
765934,1,382,203,142,1813,3,6,0,
766166,1,347,271,68,4320,4,7,0,
767207,1,238,124,83,1607,4,7,0,
767590,1,307,231,113,5820,4,6,0,
767732,1,309,228,116,6067,4,6,0,
767735,1,309,228,115,6007,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767746,1,310,229,115,6000,4,6,0,
768132,1,351,261,150,10773,4,7,0,
768662,1,302,243,121,3340,3,6,0,
769015,1,345,262,241,16127,4,6,0,
770803,1,577,255,182,2807,3,6,0,
770971,1,311,230,116,5733,4,6,0,
770973,1,337,177,163,6400,4,6,0,
771039,1,311,244,173,4807,3,6,0,
772900,1,331,251,110,3387,3,6,0,
774635,1,304,231,114,5520,4,6,0,
774645,1,306,229,114,5687,4,6,0,
778781,1,321,241,196,11560,4,7,0,
781504,1,456,306,124,12233,4,6,0,
784919,1,345,257,121,8100,4,7,0,
784992,1,306,226,118,5840,4,7,0,
785841,1,496,243,202,8180,4,6,0,
787240,1,282,206,78,3393,4,7,0,
787675,1,279,205,79,3100,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788710,1,486,333,163,4280,3,6,0,
790275,1,351,260,114,7493,4,7,0,
795469,1,480,331,161,5120,4,6,0,
