1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
700309,1,386,193,205,2207,3,6,0,
700404,1,311,229,226,11900,4,6,0,
703205,1,388,254,220,11920,4,6,0,
703336,1,305,229,114,5807,4,6,0,
704014,1,307,226,231,11680,4,7,0,
704016,1,306,225,231,11713,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704052,5,366,271,74,3053,4,7,0,
704054,1,365,272,73,3093,4,7,0,
704097,1,365,271,76,2980,4,6,0,
704525,1,333,245,150,9360,4,6,0,
704603,4,387,195,205,2253,3,6,0,
704757,8,501,267,192,10107,3,6,0,
704768,7,443,261,219,6340,3,6,0,
704801,5,387,192,205,2213,3,6,0,
704945,3,369,229,188,4573,2,6,0,
705053,1,498,214,183,7087,3,6,0,
707776,1,339,189,189,2433,2,6,0,
707899,1,323,239,131,7347,4,7,0,
708107,1,506,322,122,14280,4,6,0,
708118,1,485,205,248,17820,4,6,0,
708183,1,304,131,177,2447,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708262,1,303,129,173,1840,3,6,0,
708995,1,210,165,171,1740,3,6,0,
710301,2,309,228,117,5780,4,6,0,
710333,1,386,195,205,2207,3,6,0,
710638,1,308,229,231,12153,4,6,0,
711646,1,278,207,86,3480,4,6,0,
712748,1,338,224,88,4960,4,6,0,
712817,1,305,226,234,11533,4,7,0,
715303,1,409,308,121,11100,4,6,0,
715687,1,351,261,100,3467,3,6,0,
716206,1,304,205,191,1660,2,6,0,
717582,1,247,196,145,1167,3,7,0,
717852,1,351,260,100,3360,3,6,0,
720600,1,308,227,115,6007,4,6,0,
721355,1,399,281,225,12640,4,6,0,
722022,1,440,219,196,11007,4,6,0,
723027,1,330,244,125,8920,4,6,0,
724174,1,310,230,115,5960,4,6,0,
728133,1,229,128,220,1500,2,6,0,
728771,1,294,193,287,10067,3,6,0,
728923,1,336,269,104,3553,3,6,0,
733674,1,359,277,170,13180,4,6,0,
733715,1,292,224,135,6507,4,6,0,
734588,1,311,231,112,5907,4,6,0,
739528,1,373,199,209,11660,3,7,0,
739759,1,460,300,113,11113,4,7,0,
740757,1,307,231,113,6160,4,6,0,
741549,1,275,202,104,4200,4,7,0,
743369,4,302,179,379,6220,3,6,0,
743452,1,281,205,105,4180,4,7,0,
744565,1,371,335,168,2513,3,6,0,
745589,1,311,228,115,5860,4,7,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747688,1,493,257,202,10380,4,6,0,
748877,1,246,121,151,1180,2,6,0,
749043,1,329,242,131,7313,4,7,0,
749046,1,326,243,130,7293,3,7,0,
749507,1,306,235,228,12040,4,7,0,
753689,1,461,182,183,6093,3,6,0,
756481,1,362,261,69,4420,4,7,0,
756584,1,504,298,302,6140,3,6,0,
759845,1,312,235,177,9807,4,6,0,
761067,20,412,307,121,10900,4,6,0,
761073,6,410,308,121,11180,4,6,0,
761147,1,413,308,123,11060,4,6,0,
761153,1,405,307,121,10880,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761269,3,318,232,227,11580,4,6,0,
761271,6,310,231,228,11580,4,6,0,
761661,12,307,231,228,11947,4,6,0,
761666,5,307,230,231,11600,4,6,0,
761788,1,421,275,70,5780,4,6,0,
761948,1,279,206,103,4180,4,7,0,
762017,1,438,219,203,11033,4,6,0,
762781,1,299,222,147,8357,4,6,0,
764501,9,447,261,217,7853,3,6,0,
764643,1,308,206,190,2540,2,6,0,
765567,1,271,206,93,3460,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765667,1,276,213,89,3360,4,6,0,
765743,1,277,206,82,3400,4,6,0,
765841,1,348,260,234,15920,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765941,1,330,249,105,3400,3,6,0,
765942,1,329,247,106,3387,3,6,0,
766485,1,504,304,201,8500,4,6,0,
767728,1,310,230,116,5900,4,6,0,
767962,1,320,278,293,6980,3,6,0,
769014,1,345,261,237,16593,4,6,0,
769982,1,322,152,188,5940,3,6,0,
770122,1,421,195,236,5680,3,6,0,
770673,1,304,228,115,5860,4,7,0,
771201,1,312,234,179,6267,3,6,0,
774635,1,304,231,114,5520,4,6,0,
775646,1,321,275,293,6880,3,6,0,
776317,1,254,240,206,2970,3,6,0,
777058,1,350,255,170,12007,4,6,0,
777733,1,328,243,130,7360,4,7,0,
777735,1,350,258,115,7520,4,7,0,
779264,1,250,180,129,2013,3,7,0,
780148,1,306,167,165,3167,3,6,0,
780752,1,241,190,165,5580,4,6,0,
784991,1,306,228,115,5880,4,7,0,
790439,1,327,207,124,6993,3,3,0,
790926,1,309,231,228,11713,4,7,0,
795273,6,308,228,226,11720,4,6,0,
796798,1,474,246,172,8980,3,6,0,
