1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
601571,1,462,304,115,12100,4,6,0,
700363,1,306,231,115,5720,4,6,0,
701080,1,305,227,117,5960,4,6,0,
703269,1,386,254,67,4240,4,7,0,
704027,1,290,172,285,9787,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704078,1,459,305,115,11613,4,7,0,
704478,1,565,245,300,4600,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704739,3,288,191,291,10047,3,6,0,
704740,3,290,189,289,9967,3,6,0,
704757,14,501,267,192,10107,3,6,0,
704759,2,445,261,215,6413,3,6,0,
704768,15,443,261,219,6340,3,6,0,
704945,3,369,229,188,4573,2,6,0,
704948,1,309,243,334,9413,3,6,0,
704962,1,516,335,202,6013,3,6,0,
705667,1,353,261,112,8553,4,6,0,
707917,1,277,205,105,4133,4,7,0,
708186,1,395,185,175,5520,3,6,0,
708198,1,303,131,174,2847,3,6,0,
710638,1,308,229,231,12153,4,6,0,
714512,1,350,258,66,4333,4,7,0,
718245,1,287,284,193,8607,4,8,0,
718813,1,281,205,85,3447,4,6,0,
719458,1,351,261,110,8680,4,6,0,
722105,1,447,262,217,6393,3,6,0,
722146,5,446,266,220,6360,3,6,0,
722822,5,447,269,215,7847,3,6,0,
723510,1,367,219,195,5840,3,6,0,
724280,1,314,231,114,6240,4,7,0,
725695,1,501,239,202,7400,4,6,0,
727887,2,367,226,200,4653,3,6,0,
728370,1,308,209,192,1833,2,6,0,
731408,1,279,209,148,5707,4,7,0,
732531,1,280,219,80,2920,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733842,1,371,226,190,4567,3,6,0,
735116,1,325,241,132,7267,4,7,0,
735863,1,310,227,116,6113,4,6,0,
736854,1,308,231,115,5987,4,6,0,
737013,1,311,231,115,6000,4,6,0,
739044,1,349,257,114,7587,4,7,0,
739197,1,253,211,135,1220,2,7,0,
739509,1,457,302,118,11413,4,7,0,
741799,1,291,190,282,8376,3,6,0,
745589,1,311,228,115,5860,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747083,1,503,303,199,8327,3,6,0,
747504,1,308,232,178,9060,4,6,0,
747929,1,274,153,197,4593,4,6,0,
748877,1,246,121,151,1180,2,6,0,
752032,1,442,218,198,11040,4,6,0,
754756,5,373,276,168,13467,4,6,0,
755655,1,506,240,199,7467,3,6,0,
756481,1,362,261,69,4420,4,7,0,
758123,1,305,243,190,9893,4,7,0,
759824,1,334,250,173,13020,4,6,0,
760124,1,381,282,180,6307,3,6,0,
761137,1,413,309,120,10880,4,6,0,
761205,1,342,229,143,3607,3,6,0,
761240,1,275,203,84,3527,4,6,0,
762119,1,276,206,86,3507,4,6,0,
762157,1,411,310,123,11160,4,6,0,
762546,1,414,307,103,9553,4,7,0,
762575,1,535,224,81,867,2,6,0,
762731,1,348,260,148,9987,4,6,0,
762747,1,417,280,157,13073,4,6,0,
764501,14,447,261,217,7853,3,6,0,
765046,1,372,272,153,12127,4,6,0,
765943,1,333,253,105,3293,3,6,0,
766262,1,351,260,131,8347,4,7,0,
766449,1,346,260,112,7500,4,7,0,
767136,1,448,267,214,7100,4,6,0,
767327,1,412,309,125,11480,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767745,1,280,209,86,3527,4,6,0,
769721,1,314,238,130,7880,4,6,0,
771636,1,535,222,80,887,2,6,0,
772900,1,331,251,110,3387,3,6,0,
777058,1,350,255,170,12007,4,6,0,
778781,1,321,241,196,11560,4,7,0,
782723,1,348,259,90,6287,4,7,0,
783128,1,442,186,162,1280,2,6,0,
783268,1,374,278,150,12060,4,6,0,
786238,1,399,343,299,12327,4,6,0,
787557,1,351,258,69,4273,4,7,0,
788720,1,353,260,89,6207,4,7,0,
791944,1,352,260,120,8393,4,7,0,
792545,1,535,226,81,870,2,6,0,
792911,1,352,260,165,12087,4,6,0,
794221,1,401,207,176,11737,3,7,0,
794621,1,250,136,201,2160,3,6,0,
794849,2,366,227,199,4593,3,6,0,
794870,2,366,231,200,4627,3,6,0,
796651,1,413,272,105,8393,4,7,0,
797724,1,242,138,150,1100,3,6,0,
799529,1,312,230,227,11720,4,6,0,
799564,1,413,272,104,8553,4,7,0,
