1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700033,1,298,216,124,1320,4,6,0,
701728,1,507,207,199,6280,3,6,0,
702918,1,410,305,120,10740,4,6,0,
703336,1,305,229,114,5807,4,6,0,
703896,1,381,246,141,5900,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704128,1,388,243,144,7433,3,6,0,
704314,1,268,195,291,9867,3,6,0,
704514,1,491,296,290,6287,2,6,0,
704754,1,293,189,286,10060,3,6,0,
704854,1,293,184,287,8580,4,6,0,
705148,1,337,251,174,12833,4,6,0,
705474,1,349,262,227,15467,4,7,0,
705699,1,459,303,115,12433,4,7,0,
706248,1,400,180,224,4280,3,6,0,
706623,1,305,129,174,1780,3,6,0,
706861,1,304,225,231,11760,4,6,0,
707564,1,317,167,243,5447,3,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708184,1,305,130,179,2420,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708263,1,305,132,173,2733,3,6,0,
710301,1,309,228,117,5780,4,6,0,
711079,1,308,228,114,5940,4,6,0,
712316,1,544,186,174,4760,3,6,0,
713749,1,309,228,115,5760,4,6,0,
713855,1,277,203,82,3540,4,6,0,
717916,1,330,249,139,8673,4,6,0,
718199,1,311,210,192,2373,2,6,0,
722009,1,432,189,159,1353,1,6,0,
726941,1,310,230,114,5940,4,6,0,
728165,1,440,327,180,19073,4,7,0,
731307,1,245,147,141,1760,3,7,0,
732529,1,414,307,105,9660,4,7,0,
732607,1,413,306,105,9947,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733842,1,371,226,190,4567,3,6,0,
734588,1,311,231,112,5907,4,6,0,
734965,1,323,243,90,4607,4,6,0,
734994,1,306,226,118,5840,4,7,0,
735107,1,412,310,120,11520,4,6,0,
736825,1,460,304,113,12220,4,7,0,
736854,1,308,231,115,5987,4,6,0,
737255,1,354,261,149,10820,4,7,0,
737721,1,352,260,149,10707,4,7,0,
737990,1,345,261,114,7473,4,7,0,
738197,1,307,209,193,2260,2,6,0,
738996,1,344,259,114,7527,4,7,0,
739093,1,414,273,105,8413,4,7,0,
739145,1,415,272,105,8293,4,7,0,
739163,1,325,242,131,7427,4,7,0,
739226,1,253,213,135,1100,3,7,0,
739232,1,404,252,134,2120,3,7,0,
739528,1,373,199,209,11660,3,7,0,
740582,1,351,263,149,10953,4,7,0,
740714,1,306,230,114,6180,4,6,0,
740754,1,307,224,165,8767,4,6,0,
744565,1,371,335,168,2513,3,6,0,
744914,1,365,277,185,5340,3,6,0,
746037,1,457,308,119,11920,4,7,0,
746239,1,274,202,104,4200,4,7,0,
746241,1,348,259,68,4233,4,7,0,
746243,1,365,199,137,6127,3,6,0,
746430,1,345,261,132,8227,4,7,0,
747084,1,500,304,199,8300,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
748648,1,275,203,105,4187,4,7,0,
748724,1,352,262,88,6240,4,7,0,
749047,1,328,240,125,7440,4,7,0,
749236,1,312,204,110,5200,4,7,0,
752325,1,311,228,115,5860,4,6,0,
752576,1,482,240,90,1267,2,6,0,
753571,1,308,255,208,2360,3,6,0,
754595,1,311,207,191,2327,2,6,0,
755253,1,277,153,195,2513,4,7,0,
759662,1,397,289,82,870,2,6,0,
761205,1,342,229,143,3607,3,6,0,
761271,1,310,231,228,11580,4,6,0,
761666,1,307,230,231,11600,4,6,0,
761751,1,440,245,158,6260,3,6,0,
761903,1,280,206,104,4140,4,7,0,
762546,1,414,307,103,9553,4,7,0,
762671,1,275,189,372,6140,4,6,0,
763598,1,379,274,141,2633,3,7,0,
764806,1,457,303,116,11620,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765934,1,382,203,142,1813,3,6,0,
765942,1,329,247,106,3387,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766036,1,380,201,144,1820,3,6,0,
766175,1,350,260,132,8580,4,7,0,
766237,1,305,245,249,5973,3,6,0,
767421,1,287,214,205,8920,4,8,0,
767732,1,309,228,116,6067,4,6,0,
767735,1,309,228,115,6007,4,6,0,
767885,1,507,304,200,6753,3,6,0,
768175,1,303,226,156,3680,3,6,0,
768957,1,304,227,114,6193,4,6,0,
769014,1,345,261,237,16593,4,6,0,
769344,1,309,228,116,5920,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769853,1,294,172,280,8220,4,6,0,
772413,1,318,186,212,1540,2,7,0,
773849,1,401,274,201,5460,4,6,0,
773888,1,449,261,219,7713,4,6,0,
774324,1,394,196,132,2520,3,6,0,
774635,1,304,231,114,5520,4,6,0,
774924,1,304,242,256,11360,4,6,0,
778781,1,321,241,196,11560,4,7,0,
781909,1,351,259,119,8507,4,7,0,
782716,1,406,255,289,6127,3,6,0,
783070,1,306,229,115,5667,4,6,0,
783535,1,327,252,109,3460,3,6,0,
784992,1,306,226,118,5840,4,7,0,
785841,1,496,243,202,8180,4,6,0,
785915,1,379,201,142,1800,2,7,0,
786730,1,355,261,89,6227,4,7,0,
786735,1,353,261,89,6340,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789416,1,399,294,114,1080,2,6,0,
791935,1,349,259,120,8500,4,7,0,
791941,1,353,265,118,7547,4,7,0,
791944,1,352,260,120,8393,4,7,0,
794864,1,441,242,152,6107,3,6,0,
798375,1,454,303,119,11887,4,7,0,
