1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
699960,1,457,260,203,6400,4,6,0,
700472,1,352,262,110,8620,4,6,0,
701423,1,309,166,67,2333,4,7,0,
702239,1,274,211,85,3240,4,6,0,
702589,1,353,261,101,3373,3,6,0,
703171,1,417,307,121,11513,4,6,0,
703205,1,388,254,220,11920,4,6,0,
704014,1,307,226,231,11680,4,7,0,
704016,1,306,225,231,11713,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704054,1,365,272,73,3093,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704314,1,268,195,291,9867,3,6,0,
704440,1,371,277,167,13487,4,6,0,
704580,1,306,205,192,1840,2,6,0,
704759,1,445,261,215,6413,3,6,0,
704768,1,443,261,219,6340,3,6,0,
704861,1,455,280,279,4880,3,6,0,
704885,1,289,184,286,8460,4,6,0,
704962,1,516,335,202,6013,3,6,0,
704963,1,287,265,205,2693,2,6,0,
704969,1,289,267,200,2640,3,6,0,
705156,1,337,249,173,12853,4,6,0,
705162,1,337,249,173,12713,4,6,0,
705187,1,299,229,176,5140,4,6,0,
705471,1,415,273,81,6780,4,7,0,
705474,1,349,262,227,15467,4,7,0,
705913,1,303,184,194,3840,3,6,0,
707290,1,440,326,133,13920,4,6,0,
707776,1,339,189,189,2433,2,6,0,
707917,1,277,205,105,4133,4,7,0,
708175,1,306,133,171,3740,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708567,1,357,259,168,12460,4,6,0,
708995,1,210,165,171,1740,3,6,0,
715674,1,403,207,180,11153,3,6,0,
717852,1,351,260,100,3360,3,6,0,
718975,1,417,307,120,11420,4,6,0,
723017,1,573,256,185,3067,2,6,0,
723509,1,362,225,195,5093,3,6,0,
724016,1,202,133,195,2000,3,7,0,
731325,1,301,226,114,6000,4,6,0,
731404,1,415,303,105,9693,4,7,0,
731408,1,279,209,148,5707,4,7,0,
732091,1,264,109,88,1733,4,7,0,
732527,1,309,229,117,5813,4,7,0,
732799,1,352,260,164,11987,4,6,0,
733606,1,369,279,172,12873,4,6,0,
733674,1,359,277,170,13180,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734957,1,303,226,114,5960,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736751,1,411,154,202,1960,2,7,0,
737114,1,457,302,115,12573,4,7,0,
737239,1,351,259,151,10707,4,7,0,
737987,1,349,262,115,7560,4,7,0,
738855,1,357,263,79,4493,4,7,0,
738947,1,449,203,145,6100,4,6,0,
738996,1,344,259,114,7527,4,7,0,
739000,1,351,261,115,7460,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739226,1,253,213,135,1100,3,7,0,
739731,1,245,172,88,700,3,7,0,
740975,1,411,310,121,11047,4,6,0,
741170,1,284,214,230,9120,4,6,0,
741175,1,245,184,214,6487,4,6,0,
743369,2,302,179,379,6220,3,6,0,
746456,1,367,204,138,6027,3,7,0,
746742,1,365,198,136,5973,3,6,0,
747011,1,344,257,133,8360,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747095,1,507,206,199,8060,3,6,0,
747176,1,305,162,177,2520,3,6,0,
747953,1,505,259,197,10333,3,6,0,
748873,1,252,119,146,1160,3,6,0,
749616,1,249,130,197,2960,3,6,0,
750776,1,351,264,100,3340,3,6,0,
752322,1,423,310,208,9640,4,6,0,
753577,1,347,305,207,3707,3,6,0,
755258,1,325,241,131,7300,4,7,0,
755655,1,506,240,199,7467,3,6,0,
755958,1,403,133,197,3433,3,6,0,
756481,1,362,261,69,4420,4,7,0,
758556,1,432,215,86,4020,4,7,0,
761233,1,304,229,114,5810,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761666,1,307,230,231,11600,4,6,0,
761674,1,309,229,225,11633,4,6,0,
761695,1,304,226,115,5960,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762575,1,535,224,81,867,2,6,0,
762780,1,303,224,145,8347,4,6,0,
763598,1,379,274,141,2633,3,7,0,
764643,1,308,206,190,2540,2,6,0,
764806,1,457,303,116,11620,4,6,0,
765093,1,445,246,176,9207,3,6,0,
765844,1,348,261,108,6740,4,6,0,
765930,1,381,202,143,1960,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766166,1,347,271,68,4320,4,7,0,
767734,1,310,230,116,5930,4,6,0,
768175,1,303,226,156,3680,3,6,0,
768555,1,431,215,86,4000,4,7,0,
768879,1,367,271,74,3060,4,7,0,
770103,1,295,169,290,9380,4,6,0,
770564,1,434,327,133,13900,4,6,0,
770787,1,322,294,100,3840,4,7,0,
773888,1,449,261,219,7713,4,6,0,
774627,1,306,227,115,5840,4,6,0,
777058,2,350,255,170,12007,4,6,0,
777229,1,249,123,145,1120,3,6,0,
777342,1,450,249,162,4360,3,6,0,
778781,1,321,241,196,11560,4,7,0,
779171,1,372,298,113,1080,2,6,0,
783535,1,327,252,109,3460,3,6,0,
784015,1,503,240,199,8120,4,6,0,
786423,1,432,214,87,3973,4,7,0,
787172,1,401,136,192,3347,3,6,0,
787729,1,352,260,87,6253,4,7,0,
788268,1,253,184,128,2067,3,6,0,
788710,1,486,333,163,4280,3,6,0,
794864,1,441,242,152,6107,3,6,0,
794870,1,366,231,200,4627,3,6,0,
799963,1,255,245,207,3187,3,6,0,
