1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
700734,1,317,168,242,4747,3,7,0,
700831,1,302,203,190,1887,2,6,0,
700859,1,331,250,107,3333,3,6,0,
700986,1,350,260,109,8540,4,6,0,
701082,1,414,310,121,11393,4,6,0,
704002,1,309,228,229,11553,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704055,1,370,271,72,3060,3,7,0,
704515,1,491,297,308,6233,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704757,1,501,267,192,10107,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
705039,1,365,227,191,5767,3,6,0,
706155,1,394,202,177,11580,3,7,0,
707564,1,317,167,243,5447,3,6,0,
708198,1,303,131,174,2847,3,6,0,
710301,1,309,228,117,5780,4,6,0,
711145,1,287,205,194,1940,2,7,0,
713413,1,283,211,73,3327,4,6,0,
716206,1,304,205,191,1660,2,6,0,
718208,1,309,209,189,2240,2,6,0,
718855,1,309,227,117,5933,4,6,0,
721930,1,429,188,159,1300,1,6,0,
722260,1,399,208,176,11447,4,7,0,
724280,1,314,231,114,6240,4,7,0,
724284,1,311,231,114,6173,3,6,0,
724354,1,332,251,108,3447,3,6,0,
725278,1,500,490,195,9340,3,6,0,
728526,1,250,144,171,2200,3,7,0,
732023,1,542,120,80,3553,4,7,0,
733309,1,330,247,85,4500,4,7,0,
734588,1,311,231,112,5907,4,6,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739254,1,251,205,138,2173,3,7,0,
743805,1,404,130,186,3340,3,6,0,
744914,1,365,277,185,5340,3,6,0,
746037,1,457,308,119,11920,4,7,0,
747090,1,500,308,200,8267,3,6,0,
748724,1,352,262,88,6240,4,7,0,
750419,1,395,196,129,2500,3,6,0,
752321,1,365,275,183,6040,3,6,0,
752326,1,366,277,188,6160,3,6,0,
753048,1,201,143,219,3313,3,8,0,
754462,1,279,150,194,2493,3,7,0,
755956,1,404,137,189,3340,3,6,0,
758869,1,245,121,152,1140,2,6,0,
760023,1,327,242,131,7520,4,7,0,
760561,1,241,120,84,1547,4,7,0,
761221,1,307,231,228,11800,4,6,0,
762119,1,276,206,86,3507,4,6,0,
764643,1,308,206,190,2540,2,6,0,
765043,1,358,233,189,11160,4,6,0,
765675,1,304,228,226,11820,4,6,0,
766131,1,443,187,163,1373,1,6,0,
766174,1,349,263,130,8513,4,7,0,
767207,1,238,124,83,1607,4,7,0,
767734,1,310,230,116,5930,4,6,0,
770971,1,311,230,116,5733,4,6,0,
770973,1,337,177,163,6400,4,6,0,
772295,1,347,262,77,4713,4,7,0,
772345,1,233,136,216,1533,2,6,0,
778781,1,321,241,196,11560,4,7,0,
783437,1,420,190,160,1300,1,6,0,
788710,1,486,333,163,4280,3,6,0,
795469,1,480,331,161,5120,4,6,0,
