1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701082,1,414,310,121,11393,4,6,0,
701728,1,507,207,199,6280,3,6,0,
704016,1,306,225,231,11713,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704076,1,461,307,115,11673,4,7,0,
704739,1,288,191,291,10047,3,6,0,
704757,1,501,267,192,10107,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705430,1,348,259,115,7387,4,7,0,
705448,1,348,259,115,7507,4,7,0,
705451,1,348,259,115,7573,4,7,0,
705966,1,305,130,175,1700,3,6,0,
706248,1,400,180,224,4280,3,6,0,
707564,1,317,167,243,5447,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707785,1,343,191,191,2420,2,6,0,
708186,1,395,185,175,5520,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708189,1,404,186,170,4960,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708278,1,300,134,176,2560,3,6,0,
710584,1,350,261,151,10860,4,7,0,
711079,1,308,228,114,5940,4,6,0,
711646,1,278,207,86,3480,4,6,0,
712748,1,338,224,88,4960,4,6,0,
715687,1,351,261,100,3467,3,6,0,
716169,1,278,207,85,3480,4,6,0,
716908,1,465,302,114,11380,4,6,0,
720050,1,329,246,181,9260,4,6,0,
720600,1,308,227,115,6007,4,6,0,
722021,1,445,260,218,6407,3,6,0,
723041,1,307,231,114,6340,4,6,0,
724354,1,332,251,108,3447,3,6,0,
725946,1,333,251,101,6213,4,6,0,
726612,1,452,249,175,9333,3,6,0,
727488,1,281,208,86,3380,4,6,0,
727800,1,471,247,190,11820,4,6,0,
728167,1,329,243,132,7433,4,7,0,
729523,1,275,203,84,3553,4,6,0,
732521,1,413,307,105,9707,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733715,1,292,224,135,6507,4,6,0,
733722,1,292,223,135,6573,4,6,0,
736238,1,277,205,105,4120,4,7,0,
737103,1,352,265,147,10900,4,7,0,
737119,1,353,261,149,10847,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737519,1,328,252,110,3287,3,6,0,
