1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
601571,1,462,304,115,12100,4,6,0,
603418,1,309,227,113,5860,4,6,0,
700391,1,348,262,154,10907,4,7,0,
700404,1,311,229,226,11900,4,6,0,
700859,1,331,250,107,3333,3,6,0,
700936,1,289,211,168,7000,4,6,0,
700986,1,350,260,109,8540,4,6,0,
702918,1,410,305,120,10740,4,6,0,
703307,1,381,185,172,4793,3,6,0,
704014,1,307,226,231,11680,4,7,0,
704025,3,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704076,1,461,307,115,11673,4,7,0,
704097,1,365,271,76,2980,4,6,0,
704515,1,491,297,308,6233,2,6,0,
704579,1,306,205,192,1800,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704590,1,306,205,192,1780,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704760,1,341,268,281,7320,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704880,1,455,279,286,4773,2,6,0,
704890,1,404,200,200,5400,3,6,0,
704963,1,287,265,205,2693,2,6,0,
704968,1,285,268,203,2600,3,6,0,
705153,1,334,248,173,12800,4,6,0,
705154,1,337,249,173,12693,4,6,0,
705217,1,299,232,157,3407,3,6,0,
705470,1,349,262,228,15700,4,7,0,
705889,2,504,238,198,8173,3,6,0,
707258,1,330,246,122,8120,4,6,0,
707477,1,372,195,209,11573,3,7,0,
707641,1,347,257,173,12720,4,6,0,
707671,1,346,256,173,12720,4,6,0,
708124,1,382,328,259,8800,4,6,0,
708188,1,399,191,171,5360,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708680,1,296,173,283,8667,4,6,0,
710301,1,309,228,117,5780,4,6,0,
710333,1,386,195,205,2207,3,6,0,
710693,1,412,309,122,10927,4,6,0,
712259,1,401,205,179,2453,4,7,0,
712817,1,305,226,234,11533,4,7,0,
712818,1,307,230,228,11487,4,7,0,
712912,1,354,260,112,8740,4,6,0,
713977,1,215,150,197,1940,3,7,0,
714146,1,292,221,134,6540,4,6,0,
714643,1,306,228,117,5873,4,6,0,
715384,1,252,181,127,2027,3,7,0,
716445,1,338,253,139,8700,4,6,0,
716728,1,205,193,179,2720,3,6,0,
716924,1,374,278,150,12393,4,6,0,
717541,1,339,255,139,8700,4,6,0,
717852,1,351,260,100,3360,3,6,0,
717883,1,279,207,85,3560,4,6,0,
718208,1,309,209,189,2240,2,6,0,
718316,1,275,204,105,4147,4,7,0,
719458,1,351,261,110,8680,4,6,0,
721355,1,399,281,225,12640,4,6,0,
721356,1,418,272,105,8540,4,7,0,
722105,1,447,262,217,6393,3,6,0,
722549,1,353,261,164,12187,4,6,0,
722709,1,354,262,158,12300,4,6,0,
723015,1,498,383,186,4820,3,6,0,
723266,1,305,168,168,2600,3,6,0,
723510,1,367,219,195,5840,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
725278,1,500,490,195,9340,3,6,0,
727593,1,394,236,218,5833,3,6,0,
727790,1,471,245,192,11907,4,6,0,
727952,1,245,137,201,940,2,6,0,
728923,1,336,269,104,3553,3,6,0,
729925,1,355,262,116,7633,4,7,0,
729927,1,355,261,116,7573,4,7,0,
731408,1,279,209,148,5707,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733179,1,301,220,167,12280,4,6,0,
733606,1,369,279,172,12873,4,6,0,
733658,1,367,281,173,13133,4,6,0,
733674,1,359,277,170,13180,4,6,0,
733842,1,371,226,190,4567,3,6,0,
736231,1,304,167,168,3220,3,6,0,
736390,1,320,154,187,6000,3,6,0,
736672,2,462,301,114,12227,4,7,0,
736751,1,411,154,202,1960,2,7,0,
736854,1,308,231,115,5987,4,6,0,
737114,1,457,302,115,12573,4,7,0,
