1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,2,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
700281,1,281,148,195,2527,3,6,0,
700309,1,386,193,205,2207,3,6,0,
700363,1,306,231,115,5720,4,6,0,
700734,2,317,168,242,4747,3,7,0,
700831,1,302,203,190,1887,2,6,0,
700986,1,350,260,109,8540,4,6,0,
702241,3,385,256,69,4233,4,7,0,
703269,6,386,254,67,4240,4,7,0,
704002,4,309,228,229,11553,4,7,0,
704016,4,306,225,231,11713,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704051,1,371,271,71,3087,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704760,1,341,268,281,7320,3,6,0,
704962,1,516,335,202,6013,3,6,0,
705053,1,498,214,183,7087,3,6,0,
705218,1,348,259,149,9953,4,6,0,
705451,1,348,259,115,7573,4,7,0,
708107,1,506,322,122,14280,4,6,0,
708116,1,421,271,227,17780,4,6,0,
708186,1,395,185,175,5520,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708189,1,404,186,170,4960,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708263,1,305,132,173,2733,3,6,0,
710475,1,414,315,158,15700,4,6,0,
710638,1,308,229,231,12153,4,6,0,
713749,2,309,228,115,5760,4,6,0,
714798,1,277,147,195,2480,3,6,0,
720489,1,281,207,85,3087,4,6,0,
721930,1,429,188,159,1300,1,6,0,
722878,1,309,230,117,5780,4,6,0,
723018,1,242,138,150,1080,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
726203,1,278,207,83,3480,4,7,0,
727177,1,379,254,205,3393,3,6,0,
728133,1,229,128,220,1500,2,6,0,
731574,1,497,242,197,8113,4,6,0,
732023,1,542,120,80,3553,4,7,0,
736672,1,462,301,114,12227,4,7,0,
738774,1,279,205,104,4200,4,7,0,
738985,1,350,261,115,7480,4,7,0,
738991,1,349,261,115,7520,4,7,0,
739197,1,253,211,135,1220,2,7,0,
739306,1,309,227,115,5920,4,7,0,
739511,1,460,304,117,11353,4,7,0,
744565,1,371,335,168,2513,3,6,0,
745861,1,406,135,193,3420,3,6,0,
746286,1,367,199,133,5933,3,6,0,
746430,1,345,261,132,8227,4,7,0,
746596,1,367,199,139,5940,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747676,1,291,193,284,9980,4,6,0,
747678,1,294,194,283,10173,3,6,0,
747679,1,432,265,185,4680,3,6,0,
747688,1,493,257,202,10380,4,6,0,
747746,1,328,317,259,11700,3,6,0,
747951,1,507,310,197,8433,3,6,0,
749089,1,304,247,252,9560,3,6,0,
749507,1,306,235,228,12040,4,7,0,
751518,1,462,303,115,12407,4,7,0,
752304,1,429,333,195,8867,3,6,0,
752312,1,371,280,182,5760,4,6,0,
755724,1,305,230,117,5853,4,7,0,
756477,1,350,262,137,8900,4,7,0,
757670,1,458,267,198,6453,4,6,0,
760192,1,293,168,290,8120,4,6,0,
760194,1,505,243,201,6900,3,6,0,
761661,1,307,231,228,11947,4,6,0,
761695,1,304,226,115,5960,4,6,0,
761788,1,421,275,70,5780,4,6,0,
762075,1,310,230,226,12013,4,6,0,
762265,1,412,312,161,15760,4,6,0,
762730,1,349,259,149,9980,4,6,0,
762821,1,419,308,119,11287,4,6,0,
762876,1,351,261,149,10840,4,7,0,
763520,1,425,323,134,2860,3,6,0,
763560,1,308,180,141,6240,3,7,0,
764075,1,231,133,214,1433,3,6,0,
764806,1,457,303,116,11620,4,6,0,
766237,1,305,245,249,5973,3,6,0,
767653,1,244,134,210,920,2,6,0,
767727,1,308,229,116,5940,4,6,0,
767732,1,309,228,116,6067,4,6,0,
768132,1,351,261,150,10773,4,7,0,
769015,1,345,262,241,16127,4,6,0,
769790,1,326,316,266,6060,3,6,0,
769955,1,511,305,202,6980,3,6,0,
770673,1,304,228,115,5860,4,7,0,
770971,1,311,230,116,5733,4,6,0,
773863,1,281,207,105,4207,4,7,0,
774750,1,441,240,156,6127,2,6,0,
774963,1,303,225,115,5820,4,6,0,
776863,1,251,180,128,2040,3,7,0,
780134,1,598,345,208,10627,3,6,0,
780144,1,309,171,165,3200,3,6,0,
780145,1,308,170,162,3160,3,6,0,
781549,1,307,253,205,2567,3,6,0,
783128,1,442,186,162,1280,2,6,0,
783364,1,431,189,158,1353,2,6,0,
786662,1,450,257,227,6420,3,6,0,
790426,1,308,229,115,5827,4,7,0,
795073,1,305,228,116,5753,4,7,0,
798439,1,280,204,100,4213,4,7,0,
799564,1,413,272,104,8553,4,7,0,
