1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700381,1,307,243,333,10900,3,6,0,
701616,1,323,239,160,9100,4,6,0,
703307,1,381,185,172,4793,3,6,0,
703334,1,307,231,113,5640,4,6,0,
703338,1,303,230,115,5680,4,6,0,
703342,1,288,217,133,6620,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704054,1,365,272,73,3093,4,7,0,
704097,1,365,271,76,2980,4,6,0,
704805,1,394,196,203,2200,3,6,0,
704859,1,457,279,290,4767,2,6,0,
704945,1,369,229,188,4573,2,6,0,
704948,1,309,243,334,9413,3,6,0,
705451,1,348,259,115,7573,4,7,0,
705459,1,348,259,115,7520,4,7,0,
707564,1,317,167,243,5447,3,6,0,
708129,1,455,320,247,8827,4,6,0,
708198,1,303,131,174,2847,3,6,0,
712316,1,544,186,174,4760,3,6,0,
712748,1,338,224,88,4960,4,6,0,
713855,1,277,203,82,3540,4,6,0,
714146,1,292,221,134,6540,4,6,0,
714643,1,306,228,117,5873,4,6,0,
716817,1,394,196,133,2493,2,6,0,
717582,1,247,196,145,1167,3,7,0,
718855,1,309,227,117,5933,4,6,0,
718889,1,446,259,218,6087,4,6,0,
719078,1,432,214,86,4000,4,7,0,
722224,1,300,253,207,2680,3,6,0,
722549,1,353,261,164,12187,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723015,1,498,383,186,4820,3,6,0,
723510,1,367,219,195,5840,3,6,0,
723553,1,327,240,125,8860,4,6,0,
723620,1,354,264,110,8380,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724690,1,308,205,191,2310,2,6,0,
728771,1,294,193,287,10067,3,6,0,
729650,1,308,228,118,5640,4,6,0,
731308,1,245,151,142,1720,3,7,0,
731574,1,497,242,197,8113,4,6,0,
733301,1,303,226,114,5867,4,7,0,
733703,1,232,178,175,4700,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734994,1,306,226,118,5840,4,7,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737119,1,353,261,149,10847,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737267,1,349,258,150,10653,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737721,1,352,260,149,10707,4,7,0,
738769,1,437,324,91,5693,4,7,0,
739135,1,413,275,105,8447,4,7,0,
739197,1,253,211,135,1220,2,7,0,
739232,1,404,252,134,2120,3,7,0,
739512,1,458,304,118,11400,4,7,0,
740713,1,308,232,116,6213,4,6,0,
740715,1,412,281,104,8540,4,7,0,
740727,1,283,207,101,4000,4,6,0,
741175,1,245,184,214,6487,4,6,0,
741251,1,308,229,114,5760,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747258,1,307,231,115,5700,4,7,0,
748979,1,307,240,233,6520,4,6,0,
751132,1,293,189,290,8420,4,6,0,
752324,1,404,265,221,8947,3,6,0,
752922,1,236,130,218,1367,2,6,0,
753143,1,303,230,115,5960,4,7,0,
754766,1,287,269,200,2267,3,6,0,
755655,1,506,240,199,7467,3,6,0,
756966,1,311,231,228,11727,4,7,0,
757265,1,414,271,104,8320,4,6,0,
759782,1,320,243,193,11560,4,7,0,
760191,1,295,169,282,8207,4,6,0,
760788,1,307,228,113,5840,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761256,1,327,245,91,4580,4,6,0,
761275,1,305,227,115,5920,4,7,0,
761880,1,217,183,172,1707,3,7,0,
762068,1,321,246,146,8900,4,6,0,
762546,1,414,307,103,9553,4,7,0,
762575,1,535,224,81,867,2,6,0,
762765,1,415,275,82,6507,4,6,0,
762924,1,304,228,126,6173,4,6,0,
763559,1,296,180,144,6260,3,7,0,
763598,1,379,274,141,2633,3,7,0,
763599,1,497,262,148,4100,3,7,0,
764630,1,351,260,101,3327,3,6,0,
764816,1,413,308,121,11207,4,6,0,
765031,1,372,272,153,12240,4,6,0,
765943,1,333,253,105,3293,3,6,0,
765944,1,336,251,108,3367,3,6,0,
765974,1,329,251,109,3607,3,6,0,
766166,1,347,271,68,4320,4,7,0,
766377,1,455,305,121,11787,4,7,0,
767590,1,307,231,113,5820,4,6,0,
767727,1,308,229,116,5940,4,6,0,
767728,1,310,230,116,5900,4,6,0,
767742,1,308,228,117,5953,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769853,1,294,172,280,8220,4,6,0,
770673,1,304,228,115,5860,4,7,0,
770952,1,328,254,110,3567,3,6,0,
770973,1,337,177,163,6400,4,6,0,
771117,1,309,230,116,5800,4,6,0,
771405,1,432,190,159,1340,1,6,0,
772297,1,201,133,194,2007,3,7,0,
772900,1,331,251,110,3387,3,6,0,
774093,1,410,205,111,2700,3,6,0,
774727,1,253,181,121,2027,3,7,0,
774750,1,441,240,156,6127,2,6,0,
780134,1,598,345,208,10627,3,6,0,
780136,1,600,281,206,10373,3,6,0,
782723,1,348,259,90,6287,4,7,0,
783589,1,411,311,122,11093,4,6,0,
787240,1,282,206,78,3393,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788710,1,486,333,163,4280,3,6,0,
788720,1,353,260,89,6207,4,7,0,
789285,1,369,255,205,3627,3,6,0,
789416,1,399,294,114,1080,2,6,0,
789737,1,407,248,288,5500,3,6,0,
789777,1,305,242,233,5947,3,6,0,
789812,1,402,251,292,5520,3,6,0,
790142,1,596,279,208,10280,3,6,0,
790145,1,600,391,211,10727,3,6,0,
790202,1,306,230,114,6040,4,6,0,
790275,1,351,260,114,7493,4,7,0,
791122,1,318,231,178,6100,3,6,0,
792125,1,309,225,116,5853,4,6,0,
793592,1,459,396,163,4467,3,6,0,
794348,1,281,208,105,4060,4,6,0,
795918,1,378,200,144,1800,2,7,0,
798375,1,454,303,119,11887,4,7,0,
799529,1,312,230,227,11720,4,6,0,
799888,1,253,245,205,3240,3,6,0,
799963,1,255,245,207,3187,3,6,0,
