1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700309,4,386,193,205,2207,3,6,0,
700734,1,317,168,242,4747,3,7,0,
703205,1,388,254,220,11920,4,6,0,
703671,1,306,132,175,2480,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704256,1,367,272,71,3040,4,7,0,
704329,1,290,234,223,6253,4,6,0,
704515,1,491,297,308,6233,2,6,0,
704525,1,333,245,150,9360,4,6,0,
704591,1,306,205,192,1860,2,6,0,
704768,4,443,261,219,6340,3,6,0,
704801,4,387,192,205,2213,3,6,0,
704944,1,307,243,333,10840,3,6,0,
704969,1,289,267,200,2640,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705451,1,348,259,115,7573,4,7,0,
705470,1,349,262,228,15700,4,7,0,
705564,1,410,308,121,10940,4,6,0,
705889,1,504,238,198,8173,3,6,0,
707776,1,339,189,189,2433,2,6,0,
707785,1,343,191,191,2420,2,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708781,1,432,214,88,3960,3,7,0,
709555,1,283,134,120,2800,4,7,0,
710301,1,309,228,117,5780,4,6,0,
710333,4,386,195,205,2207,3,6,0,
710693,1,412,309,122,10927,4,6,0,
712016,1,435,213,90,3980,3,7,0,
712063,1,396,202,179,11580,4,7,0,
713749,1,309,228,115,5760,4,6,0,
715303,1,409,308,121,11100,4,6,0,
716924,1,374,278,150,12393,4,6,0,
717541,1,339,255,139,8700,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718208,1,309,209,189,2240,2,6,0,
718316,1,275,204,105,4147,4,7,0,
718975,1,417,307,120,11420,4,6,0,
719620,1,286,214,206,8960,4,8,0,
721355,1,399,281,225,12640,4,6,0,
722105,5,447,262,217,6393,3,6,0,
722549,1,353,261,164,12187,4,6,0,
722822,5,447,269,215,7847,3,6,0,
723159,1,415,307,120,12053,4,6,0,
724909,1,310,227,116,5993,4,7,0,
727790,1,471,245,192,11907,4,6,0,
729927,1,355,261,116,7573,4,7,0,
731999,1,277,207,86,3547,4,6,0,
733722,1,292,223,135,6573,4,6,0,
733724,1,287,225,137,6440,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736961,4,394,194,203,2193,3,6,0,
737725,1,351,260,151,10673,4,7,0,
738766,1,282,204,103,4220,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739008,1,347,260,115,7500,4,7,0,
739086,1,419,273,209,16947,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739232,1,404,252,134,2120,3,7,0,
739510,1,463,303,118,11427,4,7,0,
739528,1,373,199,209,11660,3,7,0,
739743,1,280,215,96,3240,4,7,0,
740702,1,390,304,158,2487,3,6,0,
741170,1,284,214,230,9120,4,6,0,
743369,1,302,179,379,6220,3,6,0,
745694,1,506,242,199,7387,4,6,0,
746037,1,457,308,119,11920,4,7,0,
746430,1,345,261,132,8227,4,7,0,
746557,1,255,148,172,2200,2,7,0,
747083,1,503,303,199,8327,3,6,0,
747554,1,309,172,166,2953,3,6,0,
747894,1,506,206,203,6447,3,6,0,
747953,1,505,259,197,10333,3,6,0,
748634,1,480,241,117,4893,3,6,0,
749052,1,327,242,132,7320,4,7,0,
752032,1,442,218,198,11040,4,6,0,
752304,1,429,333,195,8867,3,6,0,
752463,1,430,213,85,4007,4,7,0,
753691,1,535,225,79,993,2,6,0,
755724,1,305,230,117,5853,4,7,0,
758330,1,309,171,166,3167,3,6,0,
758634,1,306,230,120,5860,4,7,0,
759603,1,479,243,121,5260,3,6,0,
759782,1,320,243,193,11560,4,7,0,
760390,1,305,233,120,6053,4,6,0,
761073,1,410,308,121,11180,4,6,0,
761126,1,307,229,117,5953,4,6,0,
761153,2,405,307,121,10880,4,6,0,
761269,4,318,232,227,11580,4,6,0,
761332,1,322,248,120,8380,4,6,0,
761661,4,307,231,228,11947,4,6,0,
761666,2,307,230,231,11600,4,6,0,
761788,1,421,275,70,5780,4,6,0,
762125,1,274,203,84,3540,4,6,0,
762670,1,414,309,120,10820,4,6,0,
762673,1,416,309,120,11200,4,6,0,
763370,2,304,238,447,6427,3,6,0,
763560,1,308,180,141,6240,3,7,0,
763562,1,305,180,142,6227,3,7,0,
764136,1,479,246,174,9100,3,6,0,
764501,4,447,261,217,7853,3,6,0,
765046,1,372,272,153,12127,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765705,1,309,231,226,11780,4,6,0,
765846,1,349,262,108,6913,4,6,0,
765862,1,351,262,235,16133,4,6,0,
767962,1,320,278,293,6980,3,6,0,
768175,1,303,226,156,3680,3,6,0,
768662,1,302,243,121,3340,3,6,0,
769412,1,413,274,77,6420,4,6,0,
769669,1,490,234,273,10993,4,6,0,
769965,1,437,326,133,13560,4,6,0,
769982,1,322,152,188,5940,3,6,0,
771942,1,351,259,114,7547,4,7,0,
772297,1,201,133,194,2007,3,7,0,
772900,1,331,251,110,3387,3,6,0,
775255,2,315,230,226,11840,4,6,0,
775646,1,321,275,293,6880,3,6,0,
780866,1,307,234,174,3740,3,6,0,
784270,1,410,308,121,11173,4,6,0,
785166,1,313,207,113,5187,4,7,0,
785593,1,313,209,94,4207,4,7,0,
787732,1,352,260,86,6307,4,7,0,
788720,1,353,260,89,6207,4,7,0,
792545,1,535,226,81,870,2,6,0,
793270,1,407,253,290,5500,3,6,0,
794621,1,250,136,201,2160,3,6,0,
795469,1,480,331,161,5120,4,6,0,
798039,1,279,211,149,5553,4,7,0,
798375,1,454,303,119,11887,4,7,0,
799888,1,253,245,205,3240,3,6,0,
799963,1,255,245,207,3187,3,6,0,
