1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
700391,1,348,262,154,10907,4,7,0,
700859,1,331,250,107,3333,3,6,0,
704055,1,370,271,72,3060,3,7,0,
704314,1,268,195,291,9867,3,6,0,
704603,1,387,195,205,2253,3,6,0,
704757,1,501,267,192,10107,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704861,1,455,280,279,4880,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705471,1,415,273,81,6780,4,7,0,
705482,1,349,261,228,15520,4,7,0,
707700,1,204,186,112,1933,3,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708183,1,304,131,177,2447,3,6,0,
708189,1,404,186,170,4960,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708263,1,305,132,173,2733,3,6,0,
709283,1,417,272,106,9420,4,6,0,
712259,1,401,205,179,2453,4,7,0,
712316,1,544,186,174,4760,3,6,0,
714114,1,302,228,118,5720,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715452,1,280,206,85,3520,4,7,0,
716817,1,394,196,133,2493,2,6,0,
717063,1,478,246,173,9120,4,6,0,
717883,1,279,207,85,3560,4,6,0,
717942,1,308,229,116,5830,4,6,0,
722242,1,398,202,176,11540,4,7,0,
722260,1,399,208,176,11447,4,7,0,
723620,1,354,264,110,8380,4,6,0,
731404,1,415,303,105,9693,4,7,0,
733729,1,309,237,173,9667,4,6,0,
737119,1,353,261,149,10847,4,7,0,
737519,1,328,252,110,3287,3,6,0,
739000,1,351,261,115,7460,4,7,0,
739232,1,404,252,134,2120,3,7,0,
739364,1,309,230,116,5913,4,7,0,
739507,1,439,328,181,18680,4,7,0,
740923,1,457,240,159,5447,3,6,0,
741171,1,242,180,206,6620,4,6,0,
741172,1,247,184,205,6520,4,6,0,
741175,1,245,184,214,6487,4,6,0,
747083,1,503,303,199,8327,3,6,0,
748873,1,252,119,146,1160,3,6,0,
748877,1,246,121,151,1180,2,6,0,
748979,1,307,240,233,6520,4,6,0,
750103,1,502,306,252,19800,4,6,0,
752434,1,307,228,117,5787,4,6,0,
752579,1,310,244,177,4227,3,6,0,
754462,1,279,150,194,2493,3,7,0,
754913,1,364,273,185,3827,3,6,0,
758550,1,287,138,121,2840,2,7,0,
759915,1,333,223,90,4940,4,6,0,
761071,1,281,208,159,6140,4,6,0,
761446,1,279,204,104,4147,4,7,0,
761701,1,281,207,167,7100,4,6,0,
761788,1,421,275,70,5780,4,6,0,
762671,1,275,189,372,6140,4,6,0,
762876,1,351,261,149,10840,4,7,0,
763562,1,305,180,142,6227,3,7,0,
764630,1,351,260,101,3327,3,6,0,
765044,1,357,233,186,11553,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765941,1,330,249,105,3400,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766485,1,504,304,201,8500,4,6,0,
767737,1,308,228,116,5900,4,6,0,
768352,1,304,164,148,6527,3,7,0,
769412,1,413,274,77,6420,4,6,0,
769790,1,326,316,266,6060,3,6,0,
770210,1,348,261,133,8840,4,7,0,
770374,1,310,231,112,6113,4,6,0,
771039,1,311,244,173,4807,3,6,0,
771903,1,352,260,121,8453,4,7,0,
772224,1,333,241,174,5427,3,6,0,
772900,1,331,251,110,3387,3,6,0,
774750,1,441,240,156,6127,2,6,0,
777342,1,450,249,162,4360,3,6,0,
780144,1,309,171,165,3200,3,6,0,
780240,1,247,149,175,2433,3,7,0,
780922,1,449,240,162,5567,3,6,0,
783128,1,442,186,162,1280,2,6,0,
784268,1,398,290,84,900,2,6,0,
787240,1,282,206,78,3393,4,7,0,
790426,1,308,229,115,5827,4,7,0,
793592,1,459,396,163,4467,3,6,0,
794348,1,281,208,105,4060,4,6,0,
795469,1,480,331,161,5120,4,6,0,
798375,1,454,303,119,11887,4,7,0,
799830,1,255,245,205,3187,3,6,0,
799888,1,253,245,205,3240,3,6,0,
