1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
603416,1,307,229,115,6053,4,6,0,
608864,1,412,308,120,11707,4,6,0,
700281,1,281,148,195,2527,3,6,0,
700734,1,317,168,242,4747,3,7,0,
702589,1,353,261,101,3373,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704097,1,365,271,76,2980,4,6,0,
704586,1,306,205,192,1907,2,6,0,
704587,1,306,205,192,2047,2,6,0,
708198,1,303,131,174,2847,3,6,0,
712226,1,333,234,175,4767,3,6,0,
714146,1,292,221,134,6540,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715381,1,248,180,128,2047,3,7,0,
718208,1,309,209,189,2240,2,6,0,
722261,1,399,205,178,11576,4,7,0,
726439,1,351,259,110,8500,4,6,0,
731408,1,279,209,148,5707,4,7,0,
733842,1,371,226,190,4567,3,6,0,
736238,1,277,205,105,4120,4,7,0,
737714,1,305,229,227,12460,4,7,0,
737729,1,351,259,150,10773,4,7,0,
738985,1,350,261,115,7480,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739367,1,307,229,115,5833,4,7,0,
740589,1,349,259,114,8620,4,6,0,
740757,1,307,231,113,6160,4,6,0,
741170,1,284,214,230,9120,4,6,0,
741181,1,256,196,194,6660,4,6,0,
742102,1,262,179,112,3733,3,6,0,
746286,1,367,199,133,5933,3,6,0,
746461,1,439,218,89,3980,4,7,0,
746596,1,367,199,139,5940,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747504,1,308,232,178,9060,4,6,0,
748207,1,305,209,191,2287,2,6,0,
748873,1,252,119,146,1160,3,6,0,
753143,1,303,230,115,5960,4,7,0,
753284,1,371,198,208,11750,4,7,0,
754596,1,307,207,192,2353,2,6,0,
755960,1,400,135,189,3327,3,6,0,
760193,1,500,240,197,6873,3,6,0,
761001,1,306,232,228,11880,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761234,1,311,227,232,11420,4,6,0,
761787,1,258,179,116,4393,4,6,0,
761880,1,217,183,172,1707,3,7,0,
763305,1,277,205,77,3120,4,7,0,
763560,1,308,180,141,6240,3,7,0,
764568,1,304,206,193,2333,2,6,0,
765043,1,358,233,189,11160,4,6,0,
765932,1,374,200,144,1973,3,6,0,
766131,1,443,187,163,1373,1,6,0,
768200,1,309,209,193,2320,2,6,0,
768543,1,323,239,129,7320,4,7,0,
768879,1,367,271,74,3060,4,7,0,
770096,1,294,166,289,9680,4,6,0,
770750,1,446,245,159,5747,3,6,0,
774324,1,394,196,132,2520,3,6,0,
779160,1,399,290,81,880,2,6,0,
780148,1,306,167,165,3167,3,6,0,
783128,1,442,186,162,1280,2,6,0,
783267,1,398,289,82,860,1,6,0,
787557,1,351,258,69,4273,4,7,0,
788720,1,353,260,89,6207,4,7,0,
790145,1,600,391,211,10727,3,6,0,
791122,1,318,231,178,6100,3,6,0,
794798,1,307,254,208,2307,3,6,0,
796653,1,328,243,131,7420,4,7,0,
798375,1,454,303,119,11887,4,7,0,
