1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700599,1,441,265,221,6440,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701082,1,414,310,121,11393,4,6,0,
703674,1,303,131,177,2307,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704054,1,365,272,73,3093,4,7,0,
704128,1,388,243,144,7433,3,6,0,
704591,1,306,205,192,1860,2,6,0,
704598,1,306,205,192,1800,2,6,0,
704603,1,387,195,205,2253,3,6,0,
704776,1,295,191,292,9940,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704859,1,457,279,290,4767,2,6,0,
704890,1,404,200,200,5400,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705055,1,345,291,235,3920,3,6,0,
705448,1,348,259,115,7507,4,7,0,
705699,1,459,303,115,12433,4,7,0,
706031,1,293,194,287,10097,3,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708186,1,395,185,175,5520,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708995,1,210,165,171,1740,3,6,0,
710049,1,353,263,112,8580,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715687,1,351,261,100,3467,3,6,0,
716078,1,281,206,85,3507,4,6,0,
717596,1,249,195,144,1033,3,7,0,
717883,1,279,207,85,3560,4,6,0,
718245,1,287,284,193,8607,4,8,0,
720050,1,329,246,181,9260,4,6,0,
720489,1,281,207,85,3087,4,6,0,
722105,1,447,262,217,6393,3,6,0,
723015,1,498,383,186,4820,3,6,0,
723023,1,418,309,122,11267,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723588,1,376,333,262,8640,3,6,0,
725199,1,287,139,120,2787,4,7,0,
725278,1,500,490,195,9340,3,6,0,
726985,1,324,248,123,8360,4,6,0,
728889,1,311,229,116,5520,4,6,0,
729523,1,275,203,84,3553,4,6,0,
729919,1,352,261,117,7687,4,7,0,
731408,1,279,209,148,5707,4,7,0,
731999,1,277,207,86,3547,4,6,0,
733149,1,305,229,115,5933,4,7,0,
733340,1,291,212,98,3740,4,7,0,
733734,1,413,269,105,8253,4,6,0,
734957,1,303,226,114,5960,4,6,0,
735616,1,347,262,57,3067,4,7,0,
736390,1,320,154,187,6000,3,6,0,
736672,1,462,301,114,12227,4,7,0,
737251,1,279,206,105,4200,4,7,0,
737721,1,352,260,149,10707,4,7,0,
737784,1,295,192,284,9563,3,6,0,
738783,1,280,205,105,4340,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739135,1,413,275,105,8447,4,7,0,
739306,1,309,227,115,5920,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739366,1,309,228,117,5827,4,7,0,
739367,1,307,229,115,5833,4,7,0,
739512,1,458,304,118,11400,4,7,0,
739528,1,373,199,209,11660,3,7,0,
746261,1,367,195,137,5967,2,6,0,
746286,1,367,199,133,5933,3,6,0,
747075,1,500,200,202,8060,3,6,0,
747080,1,507,305,199,8447,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747085,1,506,202,199,8060,3,6,0,
748648,1,275,203,105,4187,4,7,0,
748877,1,246,121,151,1180,2,6,0,
749052,1,327,242,132,7320,4,7,0,
750419,1,395,196,129,2500,3,6,0,
751518,1,462,303,115,12407,4,7,0,
752304,1,429,333,195,8867,3,6,0,
752322,1,423,310,208,9640,4,6,0,
752579,1,310,244,177,4227,3,6,0,
753143,1,303,230,115,5960,4,7,0,
754462,1,279,150,194,2493,3,7,0,
754595,1,311,207,191,2327,2,6,0,
756477,1,350,262,137,8900,4,7,0,
756636,1,289,213,75,3013,4,6,0,
757670,1,458,267,198,6453,4,6,0,
758652,1,287,140,118,2800,4,7,0,
759782,1,320,243,193,11560,4,7,0,
760192,1,293,168,290,8120,4,6,0,
760674,1,309,227,115,5873,4,7,0,
760779,1,348,262,98,3300,3,6,0,
761240,1,275,203,84,3527,4,6,0,
761256,1,327,245,91,4580,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761671,1,308,227,227,12087,4,6,0,
761679,1,332,250,101,6200,3,6,0,
761788,1,421,275,70,5780,4,6,0,
762627,1,462,304,119,12227,4,6,0,
762768,1,337,221,174,9900,4,6,0,
763305,1,277,205,77,3120,4,7,0,
764816,1,413,308,121,11207,4,6,0,
765031,1,372,272,153,12240,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765711,1,306,228,228,11873,4,6,0,
766556,1,245,193,147,1320,3,7,0,
767505,1,349,263,116,7507,4,7,0,
767727,1,308,229,116,5940,4,6,0,
767735,1,309,228,115,6007,4,6,0,
767742,1,308,228,117,5953,4,6,0,
768131,1,308,231,110,6307,4,7,0,
768200,1,309,209,193,2320,2,6,0,
768662,1,302,243,121,3340,3,6,0,
769600,1,372,280,150,12360,4,6,0,
769670,1,303,239,231,5640,3,6,0,
769789,1,417,316,223,5480,3,6,0,
769853,1,294,172,280,8220,4,6,0,
771039,1,311,244,173,4807,3,6,0,
774924,1,304,242,256,11360,4,6,0,
779550,1,305,228,171,4140,3,6,0,
779840,1,312,236,178,9680,4,6,0,
782716,1,406,255,289,6127,3,6,0,
783070,1,306,229,115,5667,4,6,0,
785841,1,496,243,202,8180,4,6,0,
787240,1,282,206,78,3393,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788710,1,486,333,163,4280,3,6,0,
788720,1,353,260,89,6207,4,7,0,
790439,1,327,207,124,6993,3,3,0,
794221,1,401,207,176,11737,3,7,0,
794849,1,366,227,199,4593,3,6,0,
797502,1,350,262,115,7320,4,7,0,
799564,1,413,272,104,8553,4,7,0,
