1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
603417,1,309,232,121,5920,4,6,0,
700381,1,307,243,333,10900,3,6,0,
700472,1,352,262,110,8620,4,6,0,
700648,1,449,272,223,7947,4,6,0,
700781,1,285,207,172,7020,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701146,15,414,308,121,11033,4,6,0,
701728,1,507,207,199,6280,3,6,0,
703675,1,304,137,175,2380,3,6,0,
704002,1,309,228,229,11553,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704052,1,366,271,74,3053,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704480,1,567,249,277,4733,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705082,1,448,330,198,16420,4,6,0,
705430,1,348,259,115,7387,4,7,0,
705448,1,348,259,115,7507,4,7,0,
705451,1,348,259,115,7573,4,7,0,
705889,2,504,238,198,8173,3,6,0,
705900,1,295,172,287,9840,4,6,0,
706623,1,305,129,174,1780,3,6,0,
707290,2,440,326,133,13920,4,6,0,
707564,1,317,167,243,5447,3,6,0,
707565,1,363,223,195,4967,3,6,0,
707641,2,347,257,173,12720,4,6,0,
707776,1,339,189,189,2433,2,6,0,
708128,1,395,236,219,5827,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708263,1,305,132,173,2733,3,6,0,
710333,1,386,195,205,2207,3,6,0,
710638,1,308,229,231,12153,4,6,0,
711079,1,308,228,114,5940,4,6,0,
712817,1,305,226,234,11533,4,7,0,
712897,1,409,273,104,8320,4,7,0,
713677,1,481,330,163,3840,3,6,0,
714146,1,292,221,134,6540,4,6,0,
716229,1,415,311,125,11480,4,6,0,
716230,1,445,329,198,16400,4,6,0,
718199,1,311,210,192,2373,2,6,0,
720140,1,205,141,142,1520,2,4,0,
724174,1,310,230,115,5960,4,6,0,
724311,1,310,230,114,6047,4,7,0,
725278,1,500,490,195,9340,3,6,0,
727488,1,281,208,86,3380,4,6,0,
728367,1,442,328,200,16400,4,6,0,
730889,1,304,256,206,2540,2,6,0,
732531,1,280,219,80,2920,4,7,0,
733658,1,367,281,173,13133,4,6,0,
733842,1,371,226,190,4567,3,6,0,
735863,1,310,227,116,6113,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736672,1,462,301,114,12227,4,7,0,
736957,1,392,200,201,2180,3,6,0,
736961,1,394,194,203,2193,3,6,0,
737136,1,412,311,120,9740,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737929,1,403,132,191,3207,3,7,0,
738197,1,307,209,193,2260,2,6,0,
738980,1,349,260,115,7520,4,7,0,
738996,1,344,259,114,7527,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739512,1,458,304,118,11400,4,7,0,
739528,1,373,199,209,11660,3,7,0,
740714,1,306,230,114,6180,4,6,0,
740715,1,412,281,104,8540,4,7,0,
740752,1,349,253,183,2680,4,6,0,
740923,1,457,240,159,5447,3,6,0,
741180,1,287,215,231,9380,4,6,0,
742060,1,259,177,115,3580,3,6,0,
743521,1,405,263,114,2280,1,6,0,
743755,1,286,134,115,2800,4,7,0,
746264,1,263,173,68,2000,4,7,0,
746286,1,367,199,133,5933,3,6,0,
746430,2,345,261,132,8227,4,7,0,
747081,1,500,304,202,8313,4,6,0,
747083,2,503,303,199,8327,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747093,2,507,304,201,8300,3,6,0,
747554,1,309,172,166,2953,3,6,0,
748201,1,309,209,190,2287,2,6,0,
748207,1,305,209,191,2287,2,6,0,
748634,1,480,241,117,4893,3,6,0,
748688,1,358,233,189,11520,4,6,0,
750419,1,395,196,129,2500,3,6,0,
752304,1,429,333,195,8867,3,6,0,
752322,1,423,310,208,9640,4,6,0,
752324,1,404,265,221,8947,3,6,0,
752325,1,311,228,115,5860,4,6,0,
752426,1,309,229,115,5873,4,6,0,
752579,1,310,244,177,4227,3,6,0,
753284,1,371,198,208,11750,4,7,0,
753579,1,347,304,206,3527,3,6,0,
754596,1,307,207,192,2353,2,6,0,
755253,1,277,153,195,2513,4,7,0,
756584,1,504,298,302,6140,3,6,0,
758869,1,245,121,152,1140,2,6,0,
759180,1,295,175,287,9700,4,6,0,
760194,1,505,243,201,6900,3,6,0,
760561,1,241,120,84,1547,4,7,0,
760785,1,310,229,114,5847,4,6,0,
761024,1,305,230,226,12013,4,6,0,
761073,5,410,308,121,11180,4,6,0,
761119,1,439,324,135,13560,4,6,0,
761153,1,405,307,121,10880,4,6,0,
761332,1,322,248,120,8380,4,6,0,
761671,1,308,227,227,12087,4,6,0,
761788,1,421,275,70,5780,4,6,0,
762117,1,306,228,113,6020,4,6,0,
762140,1,336,251,175,12767,4,6,0,
762157,1,411,310,123,11160,4,6,0,
762669,1,416,275,153,13000,4,6,0,
762747,1,417,280,157,13073,4,6,0,
762768,1,337,221,174,9900,4,6,0,
763560,1,308,180,141,6240,3,7,0,
764136,1,479,246,174,9100,3,6,0,
764568,1,304,206,193,2333,2,6,0,
764806,1,457,303,116,11620,4,6,0,
764827,1,310,224,118,5660,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765131,1,327,242,128,7263,4,7,0,
765369,1,463,303,105,11180,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765941,1,330,249,105,3400,3,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766036,1,380,201,144,1820,3,6,0,
766131,1,443,187,163,1373,1,6,0,
767421,1,287,214,205,8920,4,8,0,
767670,1,309,229,115,5840,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767727,1,308,229,116,5940,4,6,0,
768131,1,308,231,110,6307,4,7,0,
768266,1,251,179,129,2000,3,6,0,
769412,1,413,274,77,6420,4,6,0,
769853,1,294,172,280,8220,4,6,0,
769955,1,511,305,202,6980,3,6,0,
770200,1,350,262,68,4420,3,7,0,
770210,1,348,261,133,8840,4,7,0,
770675,1,308,229,116,5853,4,7,0,
770787,1,322,294,100,3840,4,7,0,
770971,1,311,230,116,5733,4,6,0,
771039,1,311,244,173,4807,3,6,0,
771636,1,535,222,80,887,2,6,0,
771942,1,351,259,114,7547,4,7,0,
772044,1,410,274,105,9520,4,6,0,
772900,1,331,251,110,3387,3,6,0,
774635,1,304,231,114,5520,4,6,0,
774720,1,417,278,105,8740,4,7,0,
774750,1,441,240,156,6127,2,6,0,
782716,1,406,255,289,6127,3,6,0,
783020,1,336,223,89,4947,4,6,0,
783364,1,431,189,158,1353,2,6,0,
786442,1,313,208,112,5147,4,7,0,
787240,1,282,206,78,3393,4,7,0,
787557,1,351,258,69,4273,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789285,1,369,255,205,3627,3,6,0,
789620,1,349,260,92,6140,4,6,0,
791553,1,307,254,205,3313,3,6,0,
794621,1,250,136,201,2160,3,6,0,
795273,1,308,228,226,11720,4,6,0,
795469,1,480,331,161,5120,4,6,0,
798189,1,272,208,155,6107,4,6,0,
799564,1,413,272,104,8553,4,7,0,
