1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601571,1,462,304,115,12100,4,6,0,
608864,1,412,308,120,11707,4,6,0,
700281,1,281,148,195,2527,3,6,0,
700352,1,307,228,115,5827,4,6,0,
700363,1,306,231,115,5720,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704040,1,491,295,315,6320,2,6,0,
704049,1,290,172,288,9767,4,6,0,
704256,1,367,272,71,3040,4,7,0,
704602,1,387,194,204,2340,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704965,1,438,332,222,5200,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705422,1,348,259,115,7653,4,7,0,
705451,1,348,259,115,7573,4,7,0,
705966,1,305,130,175,1700,3,6,0,
706623,1,305,129,174,1780,3,6,0,
707171,1,308,204,190,2260,2,6,0,
708192,1,306,130,176,2020,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708567,1,357,259,168,12460,4,6,0,
711079,1,308,228,114,5940,4,6,0,
713855,1,277,203,82,3540,4,6,0,
714643,1,306,228,117,5873,4,6,0,
715009,1,490,258,240,7060,3,6,0,
716908,1,465,302,114,11380,4,6,0,
717541,1,339,255,139,8700,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718855,1,309,227,117,5933,4,6,0,
718910,1,277,205,86,3500,4,6,0,
720600,1,308,227,115,6007,4,6,0,
722105,1,447,262,217,6393,3,6,0,
723510,1,367,219,195,5840,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724472,1,309,256,205,3040,3,6,0,
727593,1,394,236,218,5833,3,6,0,
729949,1,279,205,105,4127,4,7,0,
731432,1,317,234,116,5973,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733384,1,305,230,114,5867,4,7,0,
733842,1,371,226,190,4567,3,6,0,
734588,1,311,231,112,5907,4,6,0,
735616,1,347,262,57,3067,4,7,0,
736854,1,308,231,115,5987,4,6,0,
737147,1,305,230,114,6227,4,7,0,
737239,1,351,259,151,10707,4,7,0,
738855,1,357,263,79,4493,4,7,0,
738985,1,350,261,115,7480,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739214,1,253,209,135,1093,3,7,0,
739232,1,404,252,134,2120,3,7,0,
739510,1,463,303,118,11427,4,7,0,
741173,1,245,180,212,6620,4,6,0,
741174,1,256,197,194,6547,4,6,0,
741824,1,291,194,284,8360,4,6,0,
742060,1,259,177,115,3580,3,6,0,
742078,1,290,220,191,7300,4,6,0,
743521,1,405,263,114,2280,1,6,0,
744924,1,301,243,259,11507,4,6,0,
746264,1,263,173,68,2000,4,7,0,
746552,1,263,174,67,1987,4,7,0,
746559,1,252,145,173,2200,3,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747391,1,367,201,134,6033,3,7,0,
748207,1,305,209,191,2287,2,6,0,
751518,1,462,303,115,12407,4,7,0,
752321,1,365,275,183,6040,3,6,0,
752434,1,307,228,117,5787,4,6,0,
753143,1,303,230,115,5960,4,7,0,
756966,1,311,231,228,11727,4,7,0,
757265,1,414,271,104,8320,4,6,0,
758689,1,328,241,131,7260,4,7,0,
758729,1,366,225,188,5020,3,6,0,
759064,1,355,263,111,8540,4,6,0,
759572,1,520,267,117,5873,3,6,0,
760191,1,295,169,282,8207,4,6,0,
760192,1,293,168,290,8120,4,6,0,
761205,1,342,229,143,3607,3,6,0,
761651,1,326,247,90,4580,4,6,0,
761695,1,304,226,115,5960,4,6,0,
761903,1,280,206,104,4140,4,7,0,
762671,1,275,189,372,6140,4,6,0,
762769,1,416,275,107,9440,4,6,0,
763599,1,497,262,148,4100,3,7,0,
764630,1,351,260,101,3327,3,6,0,
765043,1,358,233,189,11160,4,6,0,
