1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
700281,1,281,148,195,2527,3,6,0,
700309,1,386,193,205,2207,3,6,0,
701238,1,409,308,122,11360,4,6,0,
702589,1,353,261,101,3373,3,6,0,
703267,1,276,211,60,2180,3,6,0,
703673,1,301,128,178,2320,3,6,0,
704431,1,478,286,197,11247,3,6,0,
704587,1,306,205,192,2047,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704945,1,369,229,188,4573,2,6,0,
705187,1,299,229,176,5140,4,6,0,
705459,1,348,259,115,7520,4,7,0,
708118,1,485,205,248,17820,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708995,1,210,165,171,1740,3,6,0,
710333,1,386,195,205,2207,3,6,0,
711079,1,308,228,114,5940,4,6,0,
711175,1,412,312,122,10973,4,6,0,
715009,1,490,258,240,7060,3,6,0,
716873,1,365,260,115,8687,4,6,0,
717636,1,308,209,190,2020,2,6,0,
721998,1,441,261,221,6387,3,6,0,
723589,1,363,219,197,5920,3,6,0,
724472,1,309,256,205,3040,3,6,0,
726941,1,310,230,114,5940,4,6,0,
729665,1,327,243,130,7433,4,7,0,
729949,1,279,205,105,4127,4,7,0,
734588,1,311,231,112,5907,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736961,1,394,194,203,2193,3,6,0,
737101,1,460,303,65,6847,4,7,0,
737218,1,324,242,132,7693,4,7,0,
738654,1,327,242,129,7233,4,7,0,
738986,1,346,259,113,7527,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739509,1,457,302,118,11413,4,7,0,
739511,1,460,304,117,11353,4,7,0,
740702,1,390,304,158,2487,3,6,0,
743755,1,286,134,115,2800,4,7,0,
744565,1,371,335,168,2513,3,6,0,
746596,1,367,199,139,5940,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747676,1,291,193,284,9980,4,6,0,
747688,1,493,257,202,10380,4,6,0,
747894,1,506,206,203,6447,3,6,0,
748549,1,283,134,119,2780,4,7,0,
750419,1,395,196,129,2500,3,6,0,
751224,1,306,259,193,4887,3,6,0,
751518,1,462,303,115,12407,4,7,0,
752463,1,430,213,85,4007,4,7,0,
754595,1,311,207,191,2327,2,6,0,
755258,1,325,241,131,7300,4,7,0,
755724,1,305,230,117,5853,4,7,0,
756481,1,362,261,69,4420,4,7,0,
758869,1,245,121,152,1140,2,6,0,
759180,1,295,175,287,9700,4,6,0,
759782,1,320,243,193,11560,4,7,0,
761332,1,322,248,120,8380,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761650,1,326,246,91,4647,4,6,0,
761787,1,258,179,116,4393,4,6,0,
761903,1,280,206,104,4140,4,7,0,
762265,1,412,312,161,15760,4,6,0,
762664,1,450,345,129,13900,4,6,0,
764227,1,496,232,268,10980,4,6,0,
764816,1,413,308,121,11207,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765259,1,328,243,132,7287,4,7,0,
765942,1,329,247,106,3387,3,6,0,
767590,1,307,231,113,5820,4,6,0,
767741,1,309,228,117,5920,4,6,0,
769669,1,490,234,273,10993,4,6,0,
770564,1,434,327,133,13900,4,6,0,
770786,1,314,293,103,3847,4,7,0,
771201,1,312,234,179,6267,3,6,0,
773863,1,281,207,105,4207,4,7,0,
774720,1,417,278,105,8740,4,7,0,
777407,1,327,242,131,7340,4,7,0,
777731,1,324,241,132,7400,4,7,0,
777883,1,345,195,153,5833,3,6,0,
778653,1,327,240,127,7300,4,7,0,
780145,1,308,170,162,3160,3,6,0,
781909,1,351,259,119,8507,4,7,0,
783060,1,305,253,206,2880,3,6,0,
784239,1,379,200,141,1780,3,6,0,
784252,1,276,203,104,4227,4,7,0,
786238,1,399,343,299,12327,4,6,0,
786442,1,313,208,112,5147,4,7,0,
786452,1,325,241,131,7300,4,7,0,
790142,1,596,279,208,10280,3,6,0,
791474,1,394,295,111,1127,2,7,0,
791932,1,348,262,116,7360,4,7,0,
791935,1,349,259,120,8500,4,7,0,
