1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
601472,1,290,252,224,2687,3,7,0,
700391,1,348,262,154,10907,4,7,0,
700781,1,285,207,172,7020,4,6,0,
701630,1,414,309,121,11400,4,6,0,
702794,1,351,260,164,12300,4,6,0,
703438,1,301,231,175,5307,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704539,1,334,244,150,9320,4,6,0,
704603,1,387,195,205,2253,3,6,0,
704806,1,395,196,204,2220,3,6,0,
705024,1,362,270,168,13507,4,6,0,
705054,1,290,251,217,2700,2,7,0,
705162,1,337,249,173,12713,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705517,1,395,241,145,7480,3,6,0,
705889,1,504,238,198,8173,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707785,1,343,191,191,2420,2,6,0,
708130,1,394,237,219,5840,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708262,1,303,129,173,1840,3,6,0,
710584,1,350,261,151,10860,4,7,0,
710638,1,308,229,231,12153,4,6,0,
712063,1,396,202,179,11580,4,7,0,
713749,1,309,228,115,5760,4,6,0,
715009,1,490,258,240,7060,3,6,0,
717037,1,478,246,176,9080,3,6,0,
718245,1,287,284,193,8607,4,8,0,
720600,1,308,227,115,6007,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723588,1,376,333,262,8640,3,6,0,
724280,1,314,231,114,6240,4,7,0,
726612,1,452,249,175,9333,3,6,0,
727952,1,245,137,201,940,2,6,0,
728889,1,311,229,116,5520,4,6,0,
731022,1,412,308,106,9667,4,7,0,
731408,1,279,209,148,5707,4,7,0,
732527,1,309,229,117,5813,4,7,0,
733004,1,240,115,84,1520,4,7,0,
733658,1,367,281,173,13133,4,6,0,
733729,1,309,237,173,9667,4,6,0,
737729,1,351,259,150,10773,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739103,1,353,260,149,10107,4,7,0,
739254,1,251,205,138,2173,3,7,0,
740923,1,457,240,159,5447,3,6,0,
740973,1,412,308,121,10953,4,6,0,
743369,2,302,179,379,6220,3,6,0,
743755,1,286,134,115,2800,4,7,0,
746241,1,348,259,68,4233,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747080,1,507,305,199,8447,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747688,1,493,257,202,10380,4,6,0,
749022,1,326,242,131,7280,4,7,0,
749236,1,312,204,110,5200,4,7,0,
750676,1,303,225,115,5827,4,7,0,
752303,1,423,330,202,9247,3,6,0,
752576,1,482,240,90,1267,2,6,0,
755655,1,506,240,199,7467,3,6,0,
758123,1,305,243,190,9893,4,7,0,
759180,1,295,175,287,9700,4,6,0,
760191,1,295,169,282,8207,4,6,0,
760192,1,293,168,290,8120,4,6,0,
760194,1,505,243,201,6900,3,6,0,
760804,1,341,229,142,3740,3,6,0,
760995,1,302,233,237,12007,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762651,1,414,310,120,10860,4,6,0,
762670,1,414,309,120,10820,4,6,0,
762673,1,416,309,120,11200,4,6,0,
762766,1,416,308,120,11200,4,6,0,
762769,1,416,275,107,9440,4,6,0,
762924,1,304,228,126,6173,4,6,0,
763558,1,308,178,142,6120,3,7,0,
764568,1,304,206,193,2333,2,6,0,
764825,1,309,229,117,5780,4,6,0,
765043,2,358,233,189,11160,4,6,0,
765093,1,445,246,176,9207,3,6,0,
765862,1,351,262,235,16133,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767988,1,253,183,126,2067,3,7,0,
769851,1,507,299,205,7540,4,6,0,
770406,1,486,485,186,7360,3,6,0,
770673,1,304,228,115,5860,4,7,0,
771039,1,311,244,173,4807,3,6,0,
772345,1,233,136,216,1533,2,6,0,
772900,1,331,251,110,3387,3,6,0,
774627,1,306,227,115,5840,4,6,0,
774727,1,253,181,121,2027,3,7,0,
775950,1,328,242,134,8953,4,8,0,
776661,1,459,262,220,6487,3,6,0,
777562,1,279,151,196,2540,3,6,0,
779160,1,399,290,81,880,2,6,0,
779923,1,302,243,197,3080,3,6,0,
781504,1,456,306,124,12233,4,6,0,
782716,1,406,255,289,6127,3,6,0,
784270,1,410,308,121,11173,4,6,0,
785571,1,362,268,109,8540,4,6,0,
786337,1,255,241,207,2353,3,6,0,
787325,1,465,305,106,10967,4,6,0,
787557,1,351,258,69,4273,4,7,0,
789416,1,399,294,114,1080,2,6,0,
793592,1,459,396,163,4467,3,6,0,
795060,1,309,171,178,2527,3,6,0,
