1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
701615,1,351,264,103,6587,4,7,0,
701728,1,507,207,199,6280,3,6,0,
703269,1,386,254,67,4240,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704049,1,290,172,288,9767,4,6,0,
704053,1,370,275,71,3047,4,7,0,
704580,1,306,205,192,1840,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704760,1,341,268,281,7320,3,6,0,
705024,1,362,270,168,13507,4,6,0,
705039,1,365,227,191,5767,3,6,0,
705148,1,337,251,174,12833,4,6,0,
705217,1,299,232,157,3407,3,6,0,
708107,1,506,322,122,14280,4,6,0,
708183,1,304,131,177,2447,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708567,1,357,259,168,12460,4,6,0,
711079,1,308,228,114,5940,4,6,0,
713413,1,283,211,73,3327,4,6,0,
714643,1,306,228,117,5873,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715687,1,351,261,100,3467,3,6,0,
716817,1,394,196,133,2493,2,6,0,
716924,1,374,278,150,12393,4,6,0,
717582,1,247,196,145,1167,3,7,0,
718813,1,281,205,85,3447,4,6,0,
718975,1,417,307,120,11420,4,6,0,
721356,1,418,272,105,8540,4,7,0,
721930,1,429,188,159,1300,1,6,0,
723017,1,573,256,185,3067,2,6,0,
723035,1,247,188,166,5380,4,6,0,
725278,1,500,490,195,9340,3,6,0,
727593,1,394,236,218,5833,3,6,0,
728931,1,339,259,104,3213,3,6,0,
731408,1,279,209,148,5707,4,7,0,
731574,1,497,242,197,8113,4,6,0,
732529,1,414,307,105,9660,4,7,0,
733318,1,331,247,86,4500,4,7,0,
734177,1,370,274,163,13133,4,6,0,
734951,1,305,226,114,5387,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736672,1,462,301,114,12227,4,7,0,
737449,1,302,135,174,2700,3,6,0,
737519,1,328,252,110,3287,3,6,0,
739139,1,419,273,105,8507,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739512,1,458,304,118,11400,4,7,0,
739740,1,246,171,90,693,3,7,0,
741799,1,291,190,282,8376,3,6,0,
743805,1,404,130,186,3340,3,6,0,
744565,1,371,335,168,2513,3,6,0,
745004,1,385,201,288,3760,3,6,0,
745694,1,506,242,199,7387,4,6,0,
746430,1,345,261,132,8227,4,7,0,
746675,1,370,197,134,5987,3,6,0,
747075,1,500,200,202,8060,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747084,1,500,304,199,8300,3,6,0,
749046,1,326,243,130,7293,3,7,0,
750103,1,502,306,252,19800,4,6,0,
753577,1,347,305,207,3707,3,6,0,
754462,1,279,150,194,2493,3,7,0,
755958,1,403,133,197,3433,3,6,0,
755960,1,400,135,189,3327,3,6,0,
756245,1,278,206,105,4300,4,7,0,
758529,1,253,145,171,2220,3,7,0,
758689,1,328,241,131,7260,4,7,0,
758869,1,245,121,152,1140,2,6,0,
759572,1,520,267,117,5873,3,6,0,
759662,1,397,289,82,870,2,6,0,
760193,1,500,240,197,6873,3,6,0,
761022,1,302,225,114,6000,4,6,0,
761651,1,326,247,90,4580,4,6,0,
761695,1,304,226,115,5960,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762068,1,321,246,146,8900,4,6,0,
762651,1,414,310,120,10860,4,6,0,
762679,1,414,308,119,11340,4,6,0,
762765,1,415,275,82,6507,4,6,0,
763305,1,277,205,77,3120,4,7,0,
763540,1,399,207,181,11607,4,7,0,
764806,1,457,303,116,11620,4,6,0,
765711,1,306,228,228,11873,4,6,0,
765860,1,344,262,240,16087,4,6,0,
766161,1,353,261,68,4200,4,7,0,
767528,1,267,179,119,3460,3,6,0,
767741,1,309,228,117,5920,4,6,0,
767988,1,253,183,126,2067,3,7,0,
770675,1,308,229,116,5853,4,7,0,
770787,1,322,294,100,3840,4,7,0,
771039,1,311,244,173,4807,3,6,0,
771073,1,325,246,148,8860,4,6,0,
772126,1,354,263,110,8600,4,6,0,
772413,1,318,186,212,1540,2,7,0,
774727,1,253,181,121,2027,3,7,0,
774924,1,304,242,256,11360,4,6,0,
774963,1,303,225,115,5820,4,6,0,
776717,1,324,242,130,7300,4,7,0,
778781,1,321,241,196,11560,4,7,0,
779160,1,399,290,81,880,2,6,0,
779171,1,372,298,113,1080,2,6,0,
779218,1,509,306,197,8320,4,6,0,
782958,1,306,228,115,5813,4,7,0,
783437,1,420,190,160,1300,1,6,0,
784268,1,398,290,84,900,2,6,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
788876,1,248,120,150,1100,3,6,0,
790926,1,309,231,228,11713,4,7,0,
797724,1,242,138,150,1100,3,6,0,
798039,1,279,211,149,5553,4,7,0,
799483,1,343,259,114,7460,4,7,0,
