1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700392,1,307,230,114,6340,4,7,0,
700986,1,350,260,109,8540,4,6,0,
701082,1,414,310,121,11393,4,6,0,
701705,1,409,308,118,11660,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704256,1,367,272,71,3040,4,7,0,
704478,1,565,245,300,4600,2,6,0,
704805,1,394,196,203,2200,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705423,1,348,259,115,7533,4,7,0,
707171,1,308,204,190,2260,2,6,0,
707700,1,204,186,112,1933,3,6,0,
708129,1,455,320,247,8827,4,6,0,
708184,1,305,130,179,2420,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708995,1,210,165,171,1740,3,6,0,
710303,1,309,229,118,5833,4,6,0,
712063,1,396,202,179,11580,4,7,0,
715009,1,490,258,240,7060,3,6,0,
716445,1,338,253,139,8700,4,6,0,
716908,1,465,302,114,11380,4,6,0,
721930,1,429,188,159,1300,1,6,0,
722049,1,433,189,158,1320,1,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
729919,1,352,261,117,7687,4,7,0,
731574,1,497,242,197,8113,4,6,0,
733187,1,306,224,165,8740,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734994,1,306,226,118,5840,4,7,0,
735619,1,256,176,94,3000,4,7,0,
736390,1,320,154,187,6000,3,6,0,
736946,1,402,138,188,3180,2,7,0,
737013,1,311,231,115,6000,4,6,0,
737267,1,349,258,150,10653,4,7,0,
737989,1,345,262,114,7500,4,7,0,
738197,1,307,209,193,2260,2,6,0,
738995,1,345,259,114,7480,4,7,0,
739240,1,409,253,145,3773,3,7,0,
739991,1,395,199,175,11820,4,7,0,
741170,1,284,214,230,9120,4,6,0,
741172,1,247,184,205,6520,4,6,0,
746065,1,305,242,114,6113,4,6,0,
746322,1,352,259,68,4300,4,7,0,
746559,1,252,145,173,2200,3,7,0,
747090,1,500,308,200,8267,3,6,0,
748207,1,305,209,191,2287,2,6,0,
748688,1,358,233,189,11520,4,6,0,
748877,1,246,121,151,1180,2,6,0,
752230,1,433,189,161,1333,1,6,0,
754595,1,311,207,191,2327,2,6,0,
754596,1,307,207,192,2353,2,6,0,
754913,1,364,273,185,3827,3,6,0,
755961,1,404,136,195,3340,3,6,0,
757198,1,412,272,105,8287,4,6,0,
757670,1,458,267,198,6453,4,6,0,
758723,1,332,241,129,7340,4,7,0,
758729,1,366,225,188,5020,3,6,0,
761234,1,311,227,232,11420,4,6,0,
761235,1,309,229,227,11820,4,6,0,
761259,1,307,229,114,5780,4,6,0,
762127,1,309,228,117,5880,4,7,0,
763541,1,399,204,179,11593,4,7,0,
763560,1,308,180,141,6240,3,7,0,
765031,1,372,272,153,12240,4,6,0,
765044,1,357,233,186,11553,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765259,1,328,243,132,7287,4,7,0,
765563,1,272,208,91,3460,4,6,0,
765976,1,329,252,108,3547,3,6,0,
766171,1,345,259,68,4260,4,7,0,
766262,1,351,260,131,8347,4,7,0,
766377,1,455,305,121,11787,4,7,0,
767135,1,444,265,218,7100,4,6,0,
767137,1,445,261,222,6547,4,6,0,
767590,1,307,231,113,5820,4,6,0,
768717,1,311,229,115,5900,4,7,0,
769109,1,360,266,92,6520,4,6,0,
769678,1,376,281,150,12140,4,6,0,
769982,1,322,152,188,5940,3,6,0,
770211,1,350,264,137,8740,4,7,0,
770750,1,446,245,159,5747,3,6,0,
770803,1,577,255,182,2807,3,6,0,
771039,1,311,244,173,4807,3,6,0,
774714,1,417,279,103,8753,4,7,0,
776661,1,459,262,220,6487,3,6,0,
778455,1,351,263,132,8420,4,7,0,
779160,1,399,290,81,880,2,6,0,
779171,1,372,298,113,1080,2,6,0,
780922,1,449,240,162,5567,3,6,0,
782075,1,322,248,146,8800,4,6,0,
783268,1,374,278,150,12060,4,6,0,
786735,1,353,261,89,6340,4,7,0,
790926,1,309,231,228,11713,4,7,0,
791324,1,309,225,111,5900,4,6,0,
791607,1,306,225,116,5920,4,7,0,
795469,1,480,331,161,5120,4,6,0,
796653,1,328,243,131,7420,4,7,0,
