1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
603417,1,309,232,121,5920,4,6,0,
699704,1,297,220,208,2613,3,10,0,
700267,1,276,149,188,2500,3,7,0,
700282,1,301,276,204,5413,3,6,0,
700363,1,306,231,115,5720,4,6,0,
700404,1,311,229,226,11900,4,6,0,
700472,1,352,262,110,8620,4,6,0,
700885,1,285,215,228,9300,4,6,0,
701080,1,305,227,117,5960,4,6,0,
703307,1,381,185,172,4793,3,6,0,
703438,1,301,231,175,5307,4,6,0,
703674,1,303,131,177,2307,3,6,0,
704040,1,491,295,315,6320,2,6,0,
704049,1,290,172,288,9767,4,6,0,
704055,1,370,271,72,3060,3,7,0,
704097,1,365,271,76,2980,4,6,0,
704329,1,290,234,223,6253,4,6,0,
704480,1,567,249,277,4733,2,6,0,
704760,1,341,268,281,7320,3,6,0,
704945,1,369,229,188,4573,2,6,0,
704948,1,309,243,334,9413,3,6,0,
704957,1,284,269,201,2600,3,6,0,
704963,1,287,265,205,2693,2,6,0,
705977,1,276,204,104,4180,4,7,0,
706623,1,305,129,174,1780,3,6,0,
707477,1,372,195,209,11573,3,7,0,
708128,1,395,236,219,5827,3,6,0,
708175,1,306,133,171,3740,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708189,1,404,186,170,4960,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708232,1,311,230,150,9000,4,6,0,
713677,1,481,330,163,3840,3,6,0,
714643,1,306,228,117,5873,4,6,0,
714699,1,279,147,196,2507,3,6,0,
716169,1,278,207,85,3480,4,6,0,
716773,1,203,192,178,2540,3,6,0,
717852,1,351,260,100,3360,3,6,0,
717942,1,308,229,116,5830,4,6,0,
718199,1,311,210,192,2373,2,6,0,
718523,1,278,205,84,3467,4,6,0,
719620,1,286,214,206,8960,4,8,0,
720141,1,205,143,140,1600,2,4,0,
720489,1,281,207,85,3087,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723510,1,367,219,195,5840,3,6,0,
723622,1,354,263,114,8887,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
724354,1,332,251,108,3447,3,6,0,
726439,1,351,259,110,8500,4,6,0,
733153,1,305,229,115,5900,4,7,0,
733179,1,301,220,167,12280,4,6,0,
733723,1,291,221,135,6480,4,6,0,
734588,1,311,231,112,5907,4,6,0,
735863,1,310,227,116,6113,4,6,0,
736825,1,460,304,113,12220,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737119,1,353,261,149,10847,4,7,0,
737147,1,305,230,114,6227,4,7,0,
737532,1,401,130,192,3240,3,7,0,
738986,1,346,259,113,7527,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739050,1,410,271,104,9007,4,7,0,
739087,1,415,273,106,8460,4,7,0,
739232,1,404,252,134,2120,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739512,1,458,304,118,11400,4,7,0,
740721,1,281,207,104,4223,4,6,0,
740753,1,307,222,165,8840,4,6,0,
740797,1,325,238,161,9073,4,6,0,
741175,1,245,184,214,6487,4,6,0,
745694,1,506,242,199,7387,4,6,0,
746037,1,457,308,119,11920,4,7,0,
746261,1,367,195,137,5967,2,6,0,
746265,1,205,151,185,2507,3,7,0,
746378,1,173,146,189,1827,3,7,0,
747075,1,500,200,202,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747554,1,309,172,166,2953,3,6,0,
748873,1,252,119,146,1160,3,6,0,
748979,1,307,240,233,6520,4,6,0,
749043,1,329,242,131,7313,4,7,0,
752922,1,236,130,218,1367,2,6,0,
753143,1,303,230,115,5960,4,7,0,
755655,1,506,240,199,7467,3,6,0,
756117,1,439,186,163,1300,2,7,0,
756245,1,278,206,105,4300,4,7,0,
756546,1,440,181,163,1340,2,6,0,
756636,1,289,213,75,3013,4,6,0,
756686,1,353,261,69,4267,4,7,0,
758525,1,285,138,122,2787,4,7,0,
758529,1,253,145,171,2220,3,7,0,
760192,1,293,168,290,8120,4,6,0,
760390,1,305,233,120,6053,4,6,0,
760786,1,308,227,115,5813,4,6,0,
761057,1,412,308,120,10960,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762043,1,424,319,187,17167,4,6,0,
762673,1,416,309,120,11200,4,6,0,
762679,1,414,308,119,11340,4,6,0,
762924,1,304,228,126,6173,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765091,1,455,251,174,9220,3,6,0,
765369,1,463,303,105,11180,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765790,1,293,171,283,8920,4,6,0,
766166,1,347,271,68,4320,4,7,0,
767136,1,448,267,214,7100,4,6,0,
767727,1,308,229,116,5940,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767746,1,310,229,115,6000,4,6,0,
768171,1,407,133,194,3407,3,6,0,
768175,1,303,226,156,3680,3,6,0,
769016,1,345,259,237,16247,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769792,1,313,252,211,2440,3,6,0,
769853,1,294,172,280,8220,4,6,0,
770122,1,421,195,236,5680,3,6,0,
770673,1,304,228,115,5860,4,7,0,
771759,1,600,301,211,10433,3,6,0,
772297,1,201,133,194,2007,3,7,0,
774189,1,327,251,111,3427,3,6,0,
774727,1,253,181,121,2027,3,7,0,
774750,1,441,240,156,6127,2,6,0,
774964,1,305,228,117,5900,4,6,0,
777662,1,306,226,116,5940,4,6,0,
782723,1,348,259,90,6287,4,7,0,
783128,1,442,186,162,1280,2,6,0,
783535,1,327,252,109,3460,3,6,0,
783589,1,411,311,122,11093,4,6,0,
786238,1,399,343,299,12327,4,6,0,
787738,1,354,259,88,6247,4,7,0,
789777,1,305,242,233,5947,3,6,0,
790202,1,306,230,114,6040,4,6,0,
790769,1,249,143,193,3007,3,8,0,
794864,1,441,242,152,6107,3,6,0,
796664,1,308,256,205,3113,3,6,0,
797724,1,242,138,150,1100,3,6,0,
799830,1,255,245,205,3187,3,6,0,
799888,1,253,245,205,3240,3,6,0,
