1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
700986,1,350,260,109,8540,4,6,0,
703334,1,307,231,113,5640,4,6,0,
703338,1,303,230,115,5680,4,6,0,
703671,1,306,132,175,2480,3,6,0,
704510,1,490,296,264,6227,2,6,0,
704515,1,491,297,308,6233,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704592,1,306,205,192,1840,2,6,0,
704801,1,387,192,205,2213,3,6,0,
704948,1,309,243,334,9413,3,6,0,
705039,1,365,227,191,5767,3,6,0,
705153,1,334,248,173,12800,4,6,0,
705165,1,308,226,135,7460,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705218,1,348,259,149,9953,4,6,0,
707899,1,323,239,131,7347,4,7,0,
708176,1,304,131,174,2300,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708184,1,305,130,179,2420,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708255,1,419,194,235,6200,3,6,0,
708995,1,210,165,171,1740,3,6,0,
713749,1,309,228,115,5760,4,6,0,
717541,1,339,255,139,8700,4,6,0,
720141,1,205,143,140,1600,2,4,0,
722549,1,353,261,164,12187,4,6,0,
723017,1,573,256,185,3067,2,6,0,
723035,1,247,188,166,5380,4,6,0,
728133,1,229,128,220,1500,2,6,0,
731408,1,279,209,148,5707,4,7,0,
732075,1,235,225,88,3513,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733153,1,305,229,115,5900,4,7,0,
736854,1,308,231,115,5987,4,6,0,
737119,1,353,261,149,10847,4,7,0,
737729,1,351,259,150,10773,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739102,1,353,262,149,10107,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739306,1,309,227,115,5920,4,7,0,
739507,1,439,328,181,18680,4,7,0,
743756,1,282,133,116,2820,4,7,0,
746241,1,348,259,68,4233,4,7,0,
746378,1,173,146,189,1827,3,7,0,
746430,1,345,261,132,8227,4,7,0,
746557,1,255,148,172,2200,2,7,0,
746872,1,367,198,137,5913,3,6,0,
747176,2,305,162,177,2520,3,6,0,
747746,1,328,317,259,11700,3,6,0,
748547,1,287,138,120,2773,4,7,0,
748877,1,246,121,151,1180,2,6,0,
749032,1,324,240,128,7280,4,7,0,
750103,1,502,306,252,19800,4,6,0,
750111,1,601,281,209,10440,3,6,0,
752322,1,423,310,208,9640,4,6,0,
753143,1,303,230,115,5960,4,7,0,
754596,1,307,207,192,2353,2,6,0,
758869,1,245,121,152,1140,2,6,0,
761286,1,462,301,114,12187,4,7,0,
761301,1,385,283,159,6680,3,6,0,
761446,1,279,204,104,4147,4,7,0,
761788,1,421,275,70,5780,4,6,0,
762043,1,424,319,187,17167,4,6,0,
763548,1,306,179,143,6393,3,7,0,
764227,1,496,232,268,10980,4,6,0,
765031,1,372,272,153,12240,4,6,0,
765033,1,368,274,153,11780,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765711,1,306,228,228,11873,4,6,0,
766036,1,380,201,144,1820,3,6,0,
766166,1,347,271,68,4320,4,7,0,
767136,1,448,267,214,7100,4,6,0,
767737,1,308,228,116,5900,4,6,0,
768463,1,274,202,105,4220,4,7,0,
771323,1,254,183,123,2027,3,7,0,
774750,1,441,240,156,6127,2,6,0,
775838,1,253,183,129,2040,3,7,0,
777229,1,249,123,145,1120,3,6,0,
781589,1,504,240,200,8153,4,6,0,
782723,1,348,259,90,6287,4,7,0,
782997,1,253,180,125,2040,3,7,0,
783798,1,339,174,165,6407,4,6,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
795469,1,480,331,161,5120,4,6,0,
795875,1,311,224,85,4480,4,6,0,
