1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
699960,1,457,260,203,6400,4,6,0,
700859,2,331,250,107,3333,3,6,0,
701616,1,323,239,160,9100,4,6,0,
701705,1,409,308,118,11660,4,6,0,
701857,1,316,256,210,3500,2,6,0,
702241,1,385,256,69,4233,4,7,0,
702918,2,410,305,120,10740,4,6,0,
703674,1,303,131,177,2307,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704053,1,370,275,71,3047,4,7,0,
704739,1,288,191,291,10047,3,6,0,
704956,2,287,267,201,2547,3,6,0,
705024,1,362,270,168,13507,4,6,0,
707258,1,330,246,122,8120,4,6,0,
707776,1,339,189,189,2433,2,6,0,
708186,3,395,185,175,5520,3,6,0,
710582,1,307,231,117,6313,4,7,0,
711646,1,278,207,86,3480,4,6,0,
712748,1,338,224,88,4960,4,6,0,
723768,1,280,206,83,3420,4,6,0,
724174,1,310,230,115,5960,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724282,1,312,233,116,6120,4,7,0,
724311,1,310,230,114,6047,4,7,0,
724472,1,309,256,205,3040,3,6,0,
728165,1,440,327,180,19073,4,7,0,
731999,1,277,207,86,3547,4,6,0,
732527,1,309,229,117,5813,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733716,1,293,223,135,6540,4,6,0,
733729,1,309,237,173,9667,4,6,0,
734965,1,323,243,90,4607,4,6,0,
737721,1,352,260,149,10707,4,7,0,
739214,1,253,209,135,1093,3,7,0,
739294,1,251,201,137,2193,3,7,0,
739512,1,458,304,118,11400,4,7,0,
740975,1,411,310,121,11047,4,6,0,
746430,1,345,261,132,8227,4,7,0,
747085,1,506,202,199,8060,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747690,1,292,186,285,10087,3,6,0,
747746,1,328,317,259,11700,3,6,0,
752304,1,429,333,195,8867,3,6,0,
753571,1,308,255,208,2360,3,6,0,
753577,1,347,305,207,3707,3,6,0,
753579,1,347,304,206,3527,3,6,0,
753689,1,461,182,183,6093,3,6,0,
754766,1,287,269,200,2267,3,6,0,
756546,1,440,181,163,1340,2,6,0,
759180,1,295,175,287,9700,4,6,0,
759528,1,311,229,117,5893,4,6,0,
761126,1,307,229,117,5953,4,6,0,
761211,1,310,232,225,11500,4,6,0,
761666,1,307,230,231,11600,4,6,0,
762368,1,411,309,159,15893,4,6,0,
762386,1,308,255,208,2480,3,6,0,
762765,1,415,275,82,6507,4,6,0,
765031,1,372,272,153,12240,4,6,0,
766161,1,353,261,68,4200,4,7,0,
766237,1,305,245,249,5973,3,6,0,
767735,1,309,228,115,6007,4,6,0,
767962,1,320,278,293,6980,3,6,0,
770200,1,350,262,68,4420,3,7,0,
774097,3,404,205,110,2740,3,6,0,
774963,1,303,225,115,5820,4,6,0,
779840,1,312,236,178,9680,4,6,0,
785224,1,311,229,116,5860,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788876,1,248,120,150,1100,3,6,0,
