1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
700309,1,386,193,205,2207,3,6,0,
700404,1,311,229,226,11900,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
702241,15,385,256,69,4233,4,7,0,
702261,1,309,238,127,6067,4,6,0,
703269,8,386,254,67,4240,4,7,0,
703336,1,305,229,114,5807,4,6,0,
704010,1,307,227,228,11700,4,7,0,
704043,1,371,271,71,2820,4,7,0,
704044,1,290,172,288,9793,3,6,0,
704054,1,365,272,73,3093,4,7,0,
704097,3,365,271,76,2980,4,6,0,
704256,2,367,272,71,3040,4,7,0,
704603,1,387,195,205,2253,3,6,0,
704739,1,288,191,291,10047,3,6,0,
704740,2,290,189,289,9967,3,6,0,
704757,22,501,267,192,10107,3,6,0,
704768,10,443,261,219,6340,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704801,2,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704859,1,457,279,290,4767,2,6,0,
704880,1,455,279,286,4773,2,6,0,
704883,1,289,191,283,8307,4,6,0,
704944,3,307,243,333,10840,3,6,0,
704945,1,369,229,188,4573,2,6,0,
704948,1,309,243,334,9413,3,6,0,
705024,1,362,270,168,13507,4,6,0,
705053,1,498,214,183,7087,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705911,1,293,173,285,9853,4,6,0,
708116,1,421,271,227,17780,4,6,0,
708120,1,441,409,154,18973,4,6,0,
708186,3,395,185,175,5520,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,2,303,131,174,2847,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708263,3,305,132,173,2733,3,6,0,
709172,1,374,303,110,1053,2,6,0,
710009,1,413,309,120,11413,4,6,0,
710584,1,350,261,151,10860,4,7,0,
712818,1,307,230,228,11487,4,7,0,
713855,1,277,203,82,3540,4,6,0,
714006,1,202,135,192,2000,3,7,0,
714146,1,292,221,134,6540,4,6,0,
714798,1,277,147,195,2480,3,6,0,
716720,1,203,196,179,2753,3,6,0,
721355,1,399,281,225,12640,4,6,0,
722146,5,446,266,220,6360,3,6,0,
722822,5,447,269,215,7847,3,6,0,
722837,1,309,223,112,6047,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723588,1,376,333,262,8640,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724354,1,332,251,108,3447,3,6,0,
726941,1,310,230,114,5940,4,6,0,
728771,1,294,193,287,10067,3,6,0,
731325,1,301,226,114,6000,4,6,0,
733658,1,367,281,173,13133,4,6,0,
733715,1,292,224,135,6507,4,6,0,
733722,2,292,223,135,6573,4,6,0,
736751,1,411,154,202,1960,2,7,0,
737013,1,311,231,115,6000,4,6,0,
737147,1,305,230,114,6227,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737714,1,305,229,227,12460,4,7,0,
738765,1,359,271,123,5540,4,6,0,
738995,1,345,259,114,7480,4,7,0,
738996,1,344,259,114,7527,4,7,0,
739000,1,351,261,115,7460,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739528,1,373,199,209,11660,3,7,0,
740713,1,308,232,116,6213,4,6,0,
740923,1,457,240,159,5447,3,6,0,
741172,1,247,184,205,6520,4,6,0,
741180,1,287,215,231,9380,4,6,0,
743369,1,302,179,379,6220,3,6,0,
745861,1,406,135,193,3420,3,6,0,
746243,1,365,199,137,6127,3,6,0,
746596,1,367,199,139,5940,3,6,0,
747011,1,344,257,133,8360,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747085,2,506,202,199,8060,3,6,0,
747176,1,305,162,177,2520,3,6,0,
747391,1,367,201,134,6033,3,7,0,
747676,1,291,193,284,9980,4,6,0,
747746,1,328,317,259,11700,3,6,0,
748881,2,354,266,100,3520,3,6,0,
749022,1,326,242,131,7280,4,7,0,
749044,1,327,241,131,7333,4,7,0,
751132,1,293,189,290,8420,4,6,0,
752304,2,429,333,195,8867,3,6,0,
752321,5,365,275,183,6040,3,6,0,
753689,1,461,182,183,6093,3,6,0,
755724,1,305,230,117,5853,4,7,0,
755956,1,404,137,189,3340,3,6,0,
757265,1,414,271,104,8320,4,6,0,
759180,2,295,175,287,9700,4,6,0,
759572,1,520,267,117,5873,3,6,0,
759845,1,312,235,177,9807,4,6,0,
760124,1,381,282,180,6307,3,6,0,
760192,1,293,168,290,8120,4,6,0,
760674,1,309,227,115,5873,4,7,0,
760785,1,310,229,114,5847,4,6,0,
760804,1,341,229,142,3740,3,6,0,
761022,1,302,225,114,6000,4,6,0,
761073,1,410,308,121,11180,4,6,0,
761154,1,410,308,121,10833,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761661,1,307,231,228,11947,4,6,0,
762366,1,301,232,226,12680,4,6,0,
762627,1,462,304,119,12227,4,6,0,
764501,14,447,261,217,7853,3,6,0,
764806,1,457,303,116,11620,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765214,1,420,310,121,10920,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765705,1,309,231,226,11780,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765943,2,333,253,105,3293,3,6,0,
765974,1,329,251,109,3607,3,6,0,
766373,1,433,213,82,4013,4,7,0,
767421,1,287,214,205,8920,4,8,0,
767728,1,310,230,116,5900,4,6,0,
