1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
601032,1,464,301,115,12333,4,7,0,
603418,1,309,227,113,5860,4,6,0,
700033,1,298,216,124,1320,4,6,0,
700125,1,414,273,80,7020,4,7,0,
700392,1,307,230,114,6340,4,7,0,
700859,1,331,250,107,3333,3,6,0,
702241,1,385,256,69,4233,4,7,0,
703269,1,386,254,67,4240,4,7,0,
703951,1,370,274,71,3067,4,7,0,
704128,1,388,243,144,7433,3,6,0,
704305,1,547,403,219,10547,4,6,0,
704314,1,268,195,291,9867,3,6,0,
704584,1,306,205,192,1860,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704603,1,387,195,205,2253,3,6,0,
704883,1,289,191,283,8307,4,6,0,
704969,1,289,267,200,2640,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705471,1,415,273,81,6780,4,7,0,
705900,1,295,172,287,9840,4,6,0,
708176,1,304,131,174,2300,3,6,0,
716908,1,465,302,114,11380,4,6,0,
722703,1,356,262,158,12280,4,6,0,
723588,1,376,333,262,8640,3,6,0,
726985,1,324,248,123,8360,4,6,0,
731408,1,279,209,148,5707,4,7,0,
731999,1,277,207,86,3547,4,6,0,
732090,1,260,104,89,1673,3,7,0,
732348,1,239,224,90,2973,4,7,0,
733145,1,305,229,115,5840,4,7,0,
733228,1,279,206,104,4080,4,7,0,
735873,1,348,261,120,7920,4,6,0,
737114,1,457,302,115,12573,4,7,0,
737147,1,305,230,114,6227,4,7,0,
737714,1,305,229,227,12460,4,7,0,
738986,1,346,259,113,7527,4,7,0,
739136,1,410,270,104,8413,4,7,0,
739139,1,419,273,105,8507,4,7,0,
739232,1,404,252,134,2120,3,7,0,
740589,1,349,259,114,8620,4,6,0,
740702,1,390,304,158,2487,3,6,0,
741172,1,247,184,205,6520,4,6,0,
744924,1,301,243,259,11507,4,6,0,
745694,1,506,242,199,7387,4,6,0,
747075,1,500,200,202,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
748201,1,309,209,190,2287,2,6,0,
750826,1,347,223,151,3313,3,6,0,
755655,1,506,240,199,7467,3,6,0,
755958,1,403,133,197,3433,3,6,0,
756512,1,310,230,117,5760,4,7,0,
757198,1,412,272,105,8287,4,6,0,
757670,1,458,267,198,6453,4,6,0,
759064,1,355,263,111,8540,4,6,0,
761453,1,346,261,104,3313,4,6,0,
764136,1,479,246,174,9100,3,6,0,
764806,1,457,303,116,11620,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765369,1,463,303,105,11180,4,6,0,
765941,1,330,249,105,3400,3,6,0,
766036,1,380,201,144,1820,3,6,0,
766175,1,350,260,132,8580,4,7,0,
767670,1,309,229,115,5840,4,6,0,
767744,1,280,208,86,3380,4,6,0,
768463,1,274,202,105,4220,4,7,0,
768555,1,431,215,86,4000,4,7,0,
769412,1,413,274,77,6420,4,6,0,
769885,1,403,135,190,3220,3,6,0,
770657,1,412,312,121,11040,4,6,0,
770750,1,446,245,159,5747,3,6,0,
771405,1,432,190,159,1340,1,6,0,
772302,1,308,209,192,2260,2,6,0,
772900,1,331,251,110,3387,3,6,0,
774924,1,304,242,256,11360,4,6,0,
780662,1,432,192,157,1320,2,6,0,
781909,1,351,259,119,8507,4,7,0,
782997,1,253,180,125,2040,3,7,0,
783128,1,442,186,162,1280,2,6,0,
784268,1,398,290,84,900,2,6,0,
785166,1,313,207,113,5187,4,7,0,
785841,1,496,243,202,8180,4,6,0,
794918,1,349,260,116,8133,4,7,0,
797724,1,242,138,150,1100,3,6,0,
