1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
601571,1,462,304,115,12100,4,6,0,
603417,1,309,232,121,5920,4,6,0,
700986,1,350,260,109,8540,4,6,0,
702241,1,385,256,69,4233,4,7,0,
702918,1,410,305,120,10740,4,6,0,
703307,1,381,185,172,4793,3,6,0,
703334,1,307,231,113,5640,4,6,0,
703336,1,305,229,114,5807,4,6,0,
703675,1,304,137,175,2380,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704051,1,371,271,71,3087,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704256,1,367,272,71,3040,4,7,0,
704329,1,290,234,223,6253,4,6,0,
704415,1,419,265,329,5460,3,6,0,
704478,1,565,245,300,4600,2,6,0,
704598,1,306,205,192,1800,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704757,1,501,267,192,10107,3,6,0,
704768,1,443,261,219,6340,3,6,0,
705165,1,308,226,135,7460,4,6,0,
705218,1,348,259,149,9953,4,6,0,
706248,1,400,180,224,4280,3,6,0,
706621,1,490,258,239,5420,3,6,0,
707565,1,363,223,195,4967,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708116,1,421,271,227,17780,4,6,0,
708124,1,382,328,259,8800,4,6,0,
708172,1,306,132,176,2300,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708995,1,210,165,171,1740,3,6,0,
712818,1,307,230,228,11487,4,7,0,
714114,1,302,228,118,5720,4,6,0,
714643,1,306,228,117,5873,4,6,0,
715690,1,349,263,99,3380,3,6,0,
715845,1,410,314,128,11080,4,6,0,
716817,1,394,196,133,2493,2,6,0,
717541,1,339,255,139,8700,4,6,0,
717852,1,351,260,100,3360,3,6,0,
717911,1,279,207,85,3500,4,6,0,
717942,1,308,229,116,5830,4,6,0,
718245,1,287,284,193,8607,4,8,0,
718855,1,309,227,117,5933,4,6,0,
720600,1,308,227,115,6007,4,6,0,
722709,1,354,262,158,12300,4,6,0,
724354,1,332,251,108,3447,3,6,0,
725337,1,412,307,120,10900,4,6,0,
727935,1,277,205,86,3320,4,6,0,
731408,1,279,209,148,5707,4,7,0,
732521,1,413,307,105,9707,4,7,0,
733660,1,369,282,173,13220,4,6,0,
733842,1,371,226,190,4567,3,6,0,
735615,1,352,263,55,3153,4,7,0,
736957,1,392,200,201,2180,3,6,0,
737114,1,457,302,115,12573,4,7,0,
737119,1,353,261,149,10847,4,7,0,
737146,1,333,222,186,10647,4,7,0,
737267,1,349,258,150,10653,4,7,0,
738986,1,346,259,113,7527,4,7,0,
739197,1,253,211,135,1220,2,7,0,
739396,1,449,249,175,9140,3,6,0,
739512,1,458,304,118,11400,4,7,0,
739912,1,345,256,119,8180,4,6,0,
740714,1,306,230,114,6180,4,6,0,
740754,1,307,224,165,8767,4,6,0,
740797,1,325,238,161,9073,4,6,0,
741171,1,242,180,206,6620,4,6,0,
746037,1,457,308,119,11920,4,7,0,
746559,1,252,145,173,2200,3,7,0,
747081,1,500,304,202,8313,4,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747437,1,308,232,179,8747,4,6,0,
747554,1,309,172,166,2953,3,6,0,
748547,1,287,138,120,2773,4,7,0,
749236,1,312,204,110,5200,4,7,0,
749376,1,373,273,70,2940,4,7,0,
754230,1,494,236,266,11020,4,6,0,
755958,1,403,133,197,3433,3,6,0,
755961,1,404,136,195,3340,3,6,0,
758529,1,253,145,171,2220,3,7,0,
758729,1,366,225,188,5020,3,6,0,
760390,1,305,233,120,6053,4,6,0,
760994,1,306,233,231,11960,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761461,1,430,264,190,4613,2,6,0,
761695,1,304,226,115,5960,4,6,0,
