1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
699960,1,457,260,203,6400,4,6,0,
699989,1,293,187,285,10080,4,6,0,
700352,1,307,228,115,5827,4,6,0,
703171,1,417,307,121,11513,4,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,2,290,172,285,9787,3,6,0,
704053,2,370,275,71,3047,4,7,0,
704078,1,459,305,115,11613,4,7,0,
704480,1,567,249,277,4733,2,6,0,
704757,1,501,267,192,10107,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704956,1,287,267,201,2547,3,6,0,
705889,1,504,238,198,8173,3,6,0,
707776,1,339,189,189,2433,2,6,0,
708183,1,304,131,177,2447,3,6,0,
715687,1,351,261,100,3467,3,6,0,
715690,1,349,263,99,3380,3,6,0,
716177,1,278,204,85,3520,4,6,0,
717852,1,351,260,100,3360,3,6,0,
718910,1,277,205,86,3500,4,6,0,
722705,1,357,261,158,12300,4,6,0,
723017,1,573,256,185,3067,2,6,0,
723159,1,415,307,120,12053,4,6,0,
723622,1,354,263,114,8887,4,6,0,
723624,1,354,263,158,12200,4,6,0,
725278,1,500,490,195,9340,3,6,0,
731999,1,277,207,86,3547,4,6,0,
732527,1,309,229,117,5813,4,7,0,
733302,2,307,229,116,5840,4,7,0,
733718,1,289,223,136,6547,4,6,0,
733722,1,292,223,135,6573,4,6,0,
737239,1,351,259,151,10707,4,7,0,
737725,1,351,260,151,10673,4,7,0,
738654,1,327,242,129,7233,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739054,1,346,262,114,7593,4,7,0,
739087,1,415,273,106,8460,4,7,0,
739240,1,409,253,145,3773,3,7,0,
740582,1,351,263,149,10953,4,7,0,
740702,1,390,304,158,2487,3,6,0,
740713,1,308,232,116,6213,4,6,0,
744565,1,371,335,168,2513,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747929,1,274,153,197,4593,4,6,0,
748207,1,305,209,191,2287,2,6,0,
748724,1,352,262,88,6240,4,7,0,
749062,1,327,243,130,7280,4,7,0,
750676,1,303,225,115,5827,4,7,0,
752304,1,429,333,195,8867,3,6,0,
752325,1,311,228,115,5860,4,6,0,
752463,1,430,213,85,4007,4,7,0,
755085,1,328,241,133,7313,4,7,0,
755655,1,506,240,199,7467,3,6,0,
756245,1,278,206,105,4300,4,7,0,
756481,1,362,261,69,4420,4,7,0,
756686,1,353,261,69,4267,4,7,0,
757250,1,412,274,104,8280,4,6,0,
757265,1,414,271,104,8320,4,6,0,
758689,1,328,241,131,7260,4,7,0,
758869,1,245,121,152,1140,2,6,0,
761301,1,385,283,159,6680,3,6,0,
761453,1,346,261,104,3313,4,6,0,
761651,1,326,247,90,4580,4,6,0,
762730,1,349,259,149,9980,4,6,0,
765844,1,348,261,108,6740,4,6,0,
766485,1,504,304,201,8500,4,6,0,
767137,1,445,261,222,6547,4,6,0,
767641,1,409,308,123,11293,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767962,1,320,278,293,6980,3,6,0,
771039,1,311,244,173,4807,3,6,0,
774720,1,417,278,105,8740,4,7,0,
777662,1,306,226,116,5940,4,6,0,
785841,1,496,243,202,8180,4,6,0,
786463,1,279,205,104,4220,4,7,0,
786735,1,353,261,89,6340,4,7,0,
787645,1,327,243,92,4560,4,6,0,
787729,1,352,260,87,6253,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789285,1,369,255,205,3627,3,6,0,
789922,1,297,243,193,3080,3,6,0,
790439,1,327,207,124,6993,3,3,0,
791935,1,349,259,120,8500,4,7,0,
797507,1,349,261,114,7367,4,7,0,
