1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
603417,1,309,232,121,5920,4,6,0,
603419,1,311,230,116,5907,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701082,1,414,310,121,11393,4,6,0,
703896,1,381,246,141,5900,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704769,1,457,285,263,4280,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704890,1,404,200,200,5400,3,6,0,
704945,1,369,229,188,4573,2,6,0,
704956,1,287,267,201,2547,3,6,0,
704962,1,516,335,202,6013,3,6,0,
704963,1,287,265,205,2693,2,6,0,
705699,1,459,303,115,12433,4,7,0,
708120,1,441,409,154,18973,4,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708680,1,296,173,283,8667,4,6,0,
708781,1,432,214,88,3960,3,7,0,
710301,1,309,228,117,5780,4,6,0,
713413,1,283,211,73,3327,4,6,0,
717541,1,339,255,139,8700,4,6,0,
717883,1,279,207,85,3560,4,6,0,
718199,1,311,210,192,2373,2,6,0,
718245,1,287,284,193,8607,4,8,0,
720138,1,205,141,141,1807,2,4,0,
723041,1,307,231,114,6340,4,6,0,
728133,1,229,128,220,1500,2,6,0,
728164,1,415,276,103,8700,4,7,0,
731023,1,257,175,96,2920,4,7,0,
731574,1,497,242,197,8113,4,6,0,
731999,1,277,207,86,3547,4,6,0,
733148,1,306,230,115,5867,4,7,0,
733660,1,369,282,173,13220,4,6,0,
733724,1,287,225,137,6440,4,6,0,
734951,1,305,226,114,5387,4,6,0,
734957,1,303,226,114,5960,4,6,0,
734994,1,306,226,118,5840,4,7,0,
734996,1,301,225,114,5807,4,7,0,
735107,1,412,310,120,11520,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737103,1,352,265,147,10900,4,7,0,
737239,1,351,259,151,10707,4,7,0,
737449,1,302,135,174,2700,3,6,0,
737519,1,328,252,110,3287,3,6,0,
739002,1,413,275,208,16880,4,7,0,
739240,1,409,253,145,3773,3,7,0,
739367,1,307,229,115,5833,4,7,0,
739512,1,458,304,118,11400,4,7,0,
739731,1,245,172,88,700,3,7,0,
740797,1,325,238,161,9073,4,6,0,
743521,1,405,263,114,2280,1,6,0,
743756,1,282,133,116,2820,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747086,1,505,202,200,8060,3,6,0,
748207,1,305,209,191,2287,2,6,0,
748547,1,287,138,120,2773,4,7,0,
748873,1,252,119,146,1160,3,6,0,
749047,1,328,240,125,7440,4,7,0,
749084,1,327,241,131,7360,4,7,0,
750776,1,351,264,100,3340,3,6,0,
751224,1,306,259,193,4887,3,6,0,
752922,1,236,130,218,1367,2,6,0,
753284,1,371,198,208,11750,4,7,0,
754462,1,279,150,194,2493,3,7,0,
758529,1,253,145,171,2220,3,7,0,
758634,1,306,230,120,5860,4,7,0,
759709,1,349,261,115,7513,4,7,0,
760674,1,309,227,115,5873,4,7,0,
761211,1,310,232,225,11500,4,6,0,
761221,1,307,231,228,11800,4,6,0,
761235,1,309,229,227,11820,4,6,0,
761240,1,275,203,84,3527,4,6,0,
761903,1,280,206,104,4140,4,7,0,
762440,1,416,308,121,11560,4,6,0,
762671,1,275,189,372,6140,4,6,0,
763520,1,425,323,134,2860,3,6,0,
763540,1,399,207,181,11607,4,7,0,
763560,1,308,180,141,6240,3,7,0,
765046,1,372,272,153,12127,4,6,0,
765705,1,309,231,226,11780,4,6,0,
765852,1,351,263,108,6880,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766131,1,443,187,163,1373,1,6,0,
766161,1,353,261,68,4200,4,7,0,
767725,1,258,175,114,3520,4,6,0,
768175,1,303,226,156,3680,3,6,0,
769803,1,313,253,207,2840,3,6,0,
770122,1,421,195,236,5680,3,6,0,
770210,1,348,261,133,8840,4,7,0,
770673,1,304,228,115,5860,4,7,0,
770973,1,337,177,163,6400,4,6,0,
771323,1,254,183,123,2027,3,7,0,
771903,1,352,260,121,8453,4,7,0,
772900,1,331,251,110,3387,3,6,0,
774964,1,305,228,117,5900,4,6,0,
780089,1,309,171,165,3180,3,6,0,
780141,1,595,345,211,10533,3,6,0,
780145,1,308,170,162,3160,3,6,0,
780922,1,449,240,162,5567,3,6,0,
781504,1,456,306,124,12233,4,6,0,
782716,1,406,255,289,6127,3,6,0,
783128,1,442,186,162,1280,2,6,0,
783772,1,275,202,104,4180,4,7,0,
785224,1,311,229,116,5860,4,7,0,
785571,1,362,268,109,8540,4,6,0,
786662,1,450,257,227,6420,3,6,0,
788710,1,486,333,163,4280,3,6,0,
788720,1,353,260,89,6207,4,7,0,
790769,1,249,143,193,3007,3,8,0,
791324,1,309,225,111,5900,4,6,0,
792545,1,535,226,81,870,2,6,0,
793270,1,407,253,290,5500,3,6,0,
794221,1,401,207,176,11737,3,7,0,
794621,1,250,136,201,2160,3,6,0,
795469,1,480,331,161,5120,4,6,0,
796664,1,308,256,205,3113,3,6,0,
