1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
699704,1,297,220,208,2613,3,10,0,
700267,1,276,149,188,2500,3,7,0,
700391,1,348,262,154,10907,4,7,0,
700936,1,289,211,168,7000,4,6,0,
704076,1,461,307,115,11673,4,7,0,
704589,1,306,205,192,1907,2,6,0,
704796,1,325,235,166,3405,3,6,0,
704945,1,369,229,188,4573,2,6,0,
705153,1,334,248,173,12800,4,6,0,
705470,1,349,262,228,15700,4,7,0,
705889,1,504,238,198,8173,3,6,0,
705913,1,303,184,194,3840,3,6,0,
707785,1,343,191,191,2420,2,6,0,
708184,1,305,130,179,2420,3,6,0,
710582,1,307,231,117,6313,4,7,0,
713413,1,283,211,73,3327,4,6,0,
714114,1,302,228,118,5720,4,6,0,
714512,1,350,258,66,4333,4,7,0,
716229,1,415,311,125,11480,4,6,0,
716817,1,394,196,133,2493,2,6,0,
716924,1,374,278,150,12393,4,6,0,
720810,1,309,233,231,11927,4,6,0,
723622,1,354,263,114,8887,4,6,0,
727182,1,355,264,114,8860,4,6,0,
731022,1,412,308,106,9667,4,7,0,
731574,1,497,242,197,8113,4,6,0,
731999,1,277,207,86,3547,4,6,0,
733302,1,307,229,116,5840,4,7,0,
733744,1,410,272,105,8220,4,6,0,
736390,1,320,154,187,6000,3,6,0,
737013,1,311,231,115,6000,4,6,0,
737221,1,309,233,113,5940,4,6,0,
738766,1,282,204,103,4220,4,7,0,
739027,1,413,272,104,8513,4,7,0,
739254,1,251,205,138,2173,3,7,0,
739512,1,458,304,118,11400,4,7,0,
740713,1,308,232,116,6213,4,6,0,
741172,1,247,184,205,6520,4,6,0,
743805,1,404,130,186,3340,3,6,0,
744565,1,371,335,168,2513,3,6,0,
746241,1,348,259,68,4233,4,7,0,
746243,1,365,199,137,6127,3,6,0,
746286,1,367,199,133,5933,3,6,0,
746430,1,345,261,132,8227,4,7,0,
747085,1,506,202,199,8060,3,6,0,
747095,1,507,206,199,8060,3,6,0,
748547,1,287,138,120,2773,4,7,0,
748724,1,352,262,88,6240,4,7,0,
753689,1,461,182,183,6093,3,6,0,
754766,1,287,269,200,2267,3,6,0,
754913,1,364,273,185,3827,3,6,0,
755655,1,506,240,199,7467,3,6,0,
757022,1,253,183,127,2020,3,6,0,
758525,1,285,138,122,2787,4,7,0,
759782,1,320,243,193,11560,4,7,0,
760023,1,327,242,131,7520,4,7,0,
760124,1,381,282,180,6307,3,6,0,
761022,1,302,225,114,6000,4,6,0,
761705,1,313,233,227,11840,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762575,1,535,224,81,867,2,6,0,
762664,1,450,345,129,13900,4,6,0,
762679,1,414,308,119,11340,4,6,0,
762768,1,337,221,174,9900,4,6,0,
763520,1,425,323,134,2860,3,6,0,
764630,1,351,260,101,3327,3,6,0,
764825,1,309,229,117,5780,4,6,0,
765033,1,368,274,153,11780,4,6,0,
765091,1,455,251,174,9220,3,6,0,
765941,1,330,249,105,3400,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766449,1,346,260,112,7500,4,7,0,
767742,1,308,228,117,5953,4,6,0,
767743,1,283,205,85,3400,4,6,0,
768175,1,303,226,156,3680,3,6,0,
770200,1,350,262,68,4420,3,7,0,
774189,1,327,251,111,3427,3,6,0,
777731,1,324,241,132,7400,4,7,0,
780134,1,598,345,208,10627,3,6,0,
780136,1,600,281,206,10373,3,6,0,
782997,1,253,180,125,2040,3,7,0,
788720,1,353,260,89,6207,4,7,0,
790528,1,306,231,116,5820,4,7,0,
790926,1,309,231,228,11713,4,7,0,
791941,1,353,265,118,7547,4,7,0,
