1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700392,1,307,230,114,6340,4,7,0,
700859,1,331,250,107,3333,3,6,0,
700986,2,350,260,109,8540,4,6,0,
701193,1,203,192,179,2367,3,6,0,
703334,1,307,231,113,5640,4,6,0,
703675,1,304,137,175,2380,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704479,1,570,248,275,4623,2,6,0,
704584,1,306,205,192,1860,2,6,0,
704806,1,395,196,204,2220,3,6,0,
704854,1,293,184,287,8580,4,6,0,
704945,1,369,229,188,4573,2,6,0,
704963,1,287,265,205,2693,2,6,0,
705080,1,444,329,200,16460,4,6,0,
705422,1,348,259,115,7653,4,7,0,
705450,1,348,259,115,7527,4,7,0,
705451,1,348,259,115,7573,4,7,0,
706636,1,414,308,120,10833,4,6,0,
707565,1,363,223,195,4967,3,6,0,
707681,1,347,258,172,12760,4,6,0,
707902,1,333,191,195,2420,2,6,0,
708107,1,506,322,122,14280,4,6,0,
708130,1,394,237,219,5840,3,6,0,
710301,1,309,228,117,5780,4,6,0,
710303,1,309,229,118,5833,4,6,0,
710693,1,412,309,122,10927,4,6,0,
713413,1,283,211,73,3327,4,6,0,
713749,1,309,228,115,5760,4,6,0,
714512,1,350,258,66,4333,4,7,0,
715303,1,409,308,121,11100,4,6,0,
716230,1,445,329,198,16400,4,6,0,
716817,1,394,196,133,2493,2,6,0,
717037,1,478,246,176,9080,3,6,0,
717636,1,308,209,190,2020,2,6,0,
718199,1,311,210,192,2373,2,6,0,
718208,1,309,209,189,2240,2,6,0,
722822,5,447,269,215,7847,3,6,0,
723510,1,367,219,195,5840,3,6,0,
723622,2,354,263,114,8887,4,6,0,
724690,1,308,205,191,2310,2,6,0,
725278,1,500,490,195,9340,3,6,0,
730757,1,415,280,104,8507,4,7,0,
731574,1,497,242,197,8113,4,6,0,
731999,1,277,207,86,3547,4,6,0,
732090,1,260,104,89,1673,3,7,0,
733729,1,309,237,173,9667,4,6,0,
734994,1,306,226,118,5840,4,7,0,
736672,1,462,301,114,12227,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737147,1,305,230,114,6227,4,7,0,
737714,1,305,229,227,12460,4,7,0,
737987,1,349,262,115,7560,4,7,0,
737995,1,349,261,116,7487,4,7,0,
738197,1,307,209,193,2260,2,6,0,
738985,1,350,261,115,7480,4,7,0,
739008,1,347,260,115,7500,4,7,0,
739302,1,307,229,116,5840,4,7,0,
739306,1,309,227,115,5920,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739367,1,307,229,115,5833,4,7,0,
739510,1,463,303,118,11427,4,7,0,
739511,1,460,304,117,11353,4,7,0,
740702,1,390,304,158,2487,3,6,0,
740752,1,349,253,183,2680,4,6,0,
740973,1,412,308,121,10953,4,6,0,
742141,1,307,225,116,5840,4,7,0,
743387,1,249,179,127,2047,3,7,0,
744565,1,371,335,168,2513,3,6,0,
746559,1,252,145,173,2200,3,7,0,
746786,1,169,147,195,1827,2,7,0,
747690,1,292,186,285,10087,3,6,0,
748207,1,305,209,191,2287,2,6,0,
748634,1,480,241,117,4893,3,6,0,
752321,2,365,275,183,6040,3,6,0,
752463,1,430,213,85,4007,4,7,0,
752576,1,482,240,90,1267,2,6,0,
752579,1,310,244,177,4227,3,6,0,
755958,1,403,133,197,3433,3,6,0,
756245,1,278,206,105,4300,4,7,0,
761153,1,405,307,121,10880,4,6,0,
761666,1,307,230,231,11600,4,6,0,
761884,2,215,183,174,1687,3,7,0,
762673,1,416,309,120,11200,4,6,0,
762742,1,460,303,117,12000,4,6,0,
762764,1,338,226,175,9960,4,6,0,
763370,1,304,238,447,6427,3,6,0,
764501,5,447,261,217,7853,3,6,0,
765860,1,344,262,240,16087,4,6,0,
765943,1,333,253,105,3293,3,6,0,
765974,1,329,251,109,3607,3,6,0,
767528,1,267,179,119,3460,3,6,0,
767725,1,258,175,114,3520,4,6,0,
768717,1,311,229,115,5900,4,7,0,
770210,1,348,261,133,8840,4,7,0,
770374,1,310,231,112,6113,4,6,0,
770971,1,311,230,116,5733,4,6,0,
773849,1,401,274,201,5460,4,6,0,
774324,1,394,196,132,2520,3,6,0,
774713,1,419,278,103,8720,4,7,0,
775646,1,321,275,293,6880,3,6,0,
777058,1,350,255,170,12007,4,6,0,
777891,1,344,191,152,5760,3,6,0,
778950,1,347,261,112,7393,4,7,0,
782723,1,348,259,90,6287,4,7,0,
783589,1,411,311,122,11093,4,6,0,
784270,1,410,308,121,11173,4,6,0,
786735,1,353,261,89,6340,4,7,0,
788720,1,353,260,89,6207,4,7,0,
788876,1,248,120,150,1100,3,6,0,
791474,1,394,295,111,1127,2,7,0,
