1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
699960,1,457,260,203,6400,4,6,0,
700352,1,307,228,115,5827,4,6,0,
700404,1,311,229,226,11900,4,6,0,
700472,1,352,262,110,8620,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701082,1,414,310,121,11393,4,6,0,
701857,1,316,256,210,3500,2,6,0,
703315,1,349,261,148,10127,4,6,0,
703336,1,305,229,114,5807,4,6,0,
703342,1,288,217,133,6620,4,6,0,
704076,1,461,307,115,11673,4,7,0,
704256,1,367,272,71,3040,4,7,0,
704440,1,371,277,167,13487,4,6,0,
704480,1,567,249,277,4733,2,6,0,
704603,1,387,195,205,2253,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704944,1,307,243,333,10840,3,6,0,
704945,1,369,229,188,4573,2,6,0,
704963,1,287,265,205,2693,2,6,0,
705039,1,365,227,191,5767,3,6,0,
705080,1,444,329,200,16460,4,6,0,
705082,1,448,330,198,16420,4,6,0,
705370,1,401,204,136,9480,2,6,0,
705423,1,348,259,115,7533,4,7,0,
705448,1,348,259,115,7507,4,7,0,
705459,1,348,259,115,7520,4,7,0,
707290,1,440,326,133,13920,4,6,0,
707700,1,204,186,112,1933,3,6,0,
707776,1,339,189,189,2433,2,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708118,1,485,205,248,17820,4,6,0,
708124,1,382,328,259,8800,4,6,0,
708129,1,455,320,247,8827,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708262,1,303,129,173,1840,3,6,0,
710049,1,353,263,112,8580,4,6,0,
712600,1,410,273,101,8140,4,6,0,
714798,1,277,147,195,2480,3,6,0,
715092,1,443,249,172,9507,3,6,0,
716206,1,304,205,191,1660,2,6,0,
717636,1,308,209,190,2020,2,6,0,
717852,1,351,260,100,3360,3,6,0,
717916,1,330,249,139,8673,4,6,0,
718245,1,287,284,193,8607,4,8,0,
719458,1,351,261,110,8680,4,6,0,
721930,1,429,188,159,1300,1,6,0,
725337,1,412,307,120,10900,4,6,0,
725946,1,333,251,101,6213,4,6,0,
727488,1,281,208,86,3380,4,6,0,
727887,1,367,226,200,4653,3,6,0,
732529,1,414,307,105,9660,4,7,0,
732886,1,335,249,173,12833,4,6,0,
733606,1,369,279,172,12873,4,6,0,
733674,1,359,277,170,13180,4,6,0,
733716,1,293,223,135,6540,4,6,0,
735614,1,275,210,109,4433,4,7,0,
735865,1,350,261,120,8027,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736816,1,400,135,193,3200,3,7,0,
737449,1,302,135,174,2700,3,6,0,
738991,1,349,261,115,7520,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739070,1,415,273,105,8540,4,7,0,
739302,1,307,229,116,5840,4,7,0,
739449,1,373,278,168,13487,4,6,0,
740713,1,308,232,116,6213,4,6,0,
743369,1,302,179,379,6220,3,6,0,
744565,1,371,335,168,2513,3,6,0,
744924,1,301,243,259,11507,4,6,0,
746155,1,367,199,137,6067,2,6,0,
746241,1,348,259,68,4233,4,7,0,
746596,1,367,199,139,5940,3,6,0,
747080,1,507,305,199,8447,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747176,1,305,162,177,2520,3,6,0,
747441,1,303,252,204,3020,3,6,0,
747676,1,291,193,284,9980,4,6,0,
747678,1,294,194,283,10173,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748207,1,305,209,191,2287,2,6,0,
749062,1,327,243,130,7280,4,7,0,
753577,1,347,305,207,3707,3,6,0,
753689,2,461,182,183,6093,3,6,0,
754595,1,311,207,191,2327,2,6,0,
755958,1,403,133,197,3433,3,6,0,
756546,1,440,181,163,1340,2,6,0,
757136,1,336,228,90,5120,4,6,0,
758753,1,409,308,120,11160,4,6,0,
760124,1,381,282,180,6307,3,6,0,
760994,1,306,233,231,11960,4,6,0,
761126,1,307,229,117,5953,4,6,0,
761205,1,342,229,143,3607,3,6,0,
761233,1,304,229,114,5810,4,6,0,
761301,1,385,283,159,6680,3,6,0,
762117,1,306,228,113,6020,4,6,0,
762575,1,535,224,81,867,2,6,0,
762627,1,462,304,119,12227,4,6,0,
762750,1,449,341,130,14013,4,6,0,
762973,1,309,229,116,6000,4,6,0,
764136,1,479,246,174,9100,3,6,0,
764806,1,457,303,116,11620,4,6,0,
765046,1,372,272,153,12127,4,6,0,
765351,1,275,203,84,3360,4,6,0,
765711,1,306,228,228,11873,4,6,0,
765802,1,295,172,286,8900,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765974,1,329,251,109,3607,3,6,0,
766241,1,273,203,105,4207,4,7,0,
767734,1,310,230,116,5930,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767962,1,320,278,293,6980,3,6,0,
768200,1,309,209,193,2320,2,6,0,
769014,1,345,261,237,16593,4,6,0,
769015,1,345,262,241,16127,4,6,0,
769344,1,309,228,116,5920,4,6,0,
769669,1,490,234,273,10993,4,6,0,
769982,1,322,152,188,5940,3,6,0,
770673,1,304,228,115,5860,4,7,0,
771636,1,535,222,80,887,2,6,0,
772297,1,201,133,194,2007,3,7,0,
772302,1,308,209,192,2260,2,6,0,
774324,1,394,196,132,2520,3,6,0,
774621,1,411,272,77,6427,4,6,0,
776019,1,304,248,254,11940,4,6,0,
777733,1,328,243,130,7360,4,7,0,
778781,1,321,241,196,11560,4,7,0,
779160,1,399,290,81,880,2,6,0,
783020,1,336,223,89,4947,4,6,0,
783128,1,442,186,162,1280,2,6,0,
783159,1,346,260,116,7480,4,7,0,
783372,1,325,242,131,7400,4,7,0,
784991,1,306,228,115,5880,4,7,0,
785841,1,496,243,202,8180,4,6,0,
787240,1,282,206,78,3393,4,7,0,
787267,1,306,227,116,5913,4,6,0,
789416,2,399,294,114,1080,2,6,0,
789777,1,305,242,233,5947,3,6,0,
790275,1,351,260,114,7493,4,7,0,
791474,1,394,295,111,1127,2,7,0,
793592,1,459,396,163,4467,3,6,0,
794348,1,281,208,105,4060,4,6,0,
794849,1,366,227,199,4593,3,6,0,
795190,1,443,264,304,4407,3,6,0,
796664,1,308,256,205,3113,3,6,0,
799564,1,413,272,104,8553,4,7,0,
799644,1,324,252,104,6280,3,6,0,
799901,1,508,306,198,8313,4,6,0,
