1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700267,1,276,149,188,2500,3,7,0,
700281,1,281,148,195,2527,3,6,0,
700391,1,348,262,154,10907,4,7,0,
700392,1,307,230,114,6340,4,7,0,
701193,1,203,192,179,2367,3,6,0,
703205,1,388,254,220,11920,4,6,0,
703207,1,384,254,222,11947,4,6,0,
703267,1,276,211,60,2180,3,6,0,
703315,1,349,261,148,10127,4,6,0,
703675,1,304,137,175,2380,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704078,1,459,305,115,11613,4,7,0,
704525,1,333,245,150,9360,4,6,0,
704757,5,501,267,192,10107,3,6,0,
704768,8,443,261,219,6340,3,6,0,
704944,1,307,243,333,10840,3,6,0,
704945,3,369,229,188,4573,2,6,0,
705082,1,448,330,198,16420,4,6,0,
705160,1,337,250,173,12993,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705423,1,348,259,115,7533,4,7,0,
705451,1,348,259,115,7573,4,7,0,
705913,1,303,184,194,3840,3,6,0,
706636,1,414,308,120,10833,4,6,0,
706641,1,291,213,95,4960,4,6,0,
707641,1,347,257,173,12720,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,1,395,185,175,5520,3,6,0,
708198,2,303,131,174,2847,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708567,1,357,259,168,12460,4,6,0,
713413,1,283,211,73,3327,4,6,0,
714114,1,302,228,118,5720,4,6,0,
714146,1,292,221,134,6540,4,6,0,
714269,1,310,230,248,13847,4,6,0,
714798,2,277,147,195,2480,3,6,0,
715009,1,490,258,240,7060,3,6,0,
716229,1,415,311,125,11480,4,6,0,
717579,1,247,196,145,1127,3,7,0,
718199,1,311,210,192,2373,2,6,0,
720883,1,417,308,61,5273,4,7,0,
722021,5,445,260,218,6407,3,6,0,
722022,2,440,219,196,11007,4,6,0,
722102,1,419,308,120,11093,4,6,0,
722105,5,447,262,217,6393,3,6,0,
722146,5,446,266,220,6360,3,6,0,
722709,1,354,262,158,12300,4,6,0,
723028,1,304,229,114,6320,4,6,0,
723554,1,329,245,125,8840,4,6,0,
723589,1,363,219,197,5920,3,6,0,
724280,1,314,231,114,6240,4,7,0,
726985,1,324,248,123,8360,4,6,0,
727488,1,281,208,86,3380,4,6,0,
727887,2,367,226,200,4653,3,6,0,
733601,1,365,282,171,13113,4,6,0,
733716,1,293,223,135,6540,4,6,0,
733725,1,289,223,134,6440,4,6,0,
733842,2,371,226,190,4567,3,6,0,
735410,1,303,226,114,5860,4,7,0,
735865,1,350,261,120,8027,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737881,1,457,263,199,6460,3,6,0,
738943,1,367,280,150,11740,4,6,0,
738980,1,349,260,115,7520,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739511,1,460,304,117,11353,4,7,0,
739512,1,458,304,118,11400,4,7,0,
739731,1,245,172,88,700,3,7,0,
740617,1,327,242,157,8847,4,6,0,
740702,1,390,304,158,2487,3,6,0,
740703,1,490,330,157,3540,3,6,0,
741172,1,247,184,205,6520,4,6,0,
741181,1,256,196,194,6660,4,6,0,
741367,1,419,308,104,9493,4,7,0,
741835,1,329,190,199,2507,3,6,0,
742141,1,307,225,116,5840,4,7,0,
743369,5,302,179,379,6220,3,6,0,
743757,1,287,139,119,2800,4,7,0,
743805,1,404,130,186,3340,3,6,0,
744565,1,371,335,168,2513,3,6,0,
746241,1,348,259,68,4233,4,7,0,
746243,1,365,199,137,6127,3,6,0,
747690,1,292,186,285,10087,3,6,0,
747854,1,459,266,221,6480,3,6,0,
748201,1,309,209,190,2287,2,6,0,
750103,1,502,306,252,19800,4,6,0,
752032,1,442,218,198,11040,4,6,0,
752427,1,310,227,115,5873,4,6,0,
752576,1,482,240,90,1267,2,6,0,
754462,1,279,150,194,2493,3,7,0,
755958,1,403,133,197,3433,3,6,0,
756481,1,362,261,69,4420,4,7,0,
757265,1,414,271,104,8320,4,6,0,
757271,1,420,271,104,8260,4,6,0,
759180,1,295,175,287,9700,4,6,0,
759901,1,345,256,114,7933,4,6,0,
761073,1,410,308,121,11180,4,6,0,
761237,1,279,209,84,3400,4,6,0,
761269,5,318,232,227,11580,4,6,0,
761271,5,310,231,228,11580,4,6,0,
761301,1,385,283,159,6680,3,6,0,
761661,10,307,231,228,11947,4,6,0,
762125,1,274,203,84,3540,4,6,0,
762575,1,535,224,81,867,2,6,0,
762670,1,414,309,120,10820,4,6,0,
762769,1,416,275,107,9440,4,6,0,
763550,1,304,177,145,6480,3,7,0,
763560,1,308,180,141,6240,3,7,0,
763562,1,305,180,142,6227,3,7,0,
764501,18,447,261,217,7853,3,6,0,
765802,1,295,172,286,8900,4,6,0,
765942,1,329,247,106,3387,3,6,0,
768266,1,251,179,129,2000,3,6,0,
769015,1,345,262,241,16127,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769670,1,303,239,231,5640,3,6,0,
769681,1,396,236,218,5840,3,6,0,
769851,1,507,299,205,7540,4,6,0,
769955,1,511,305,202,6980,3,6,0,
770026,1,411,308,126,11487,4,6,0,
770786,1,314,293,103,3847,4,7,0,
771117,1,309,230,116,5800,4,6,0,
771636,1,535,222,80,887,2,6,0,
772126,1,354,263,110,8600,4,6,0,
774621,1,411,272,77,6427,4,6,0,
774720,1,417,278,105,8740,4,7,0,
777058,1,350,255,170,12007,4,6,0,
778781,1,321,241,196,11560,4,7,0,
781504,1,456,306,124,12233,4,6,0,
784270,2,410,308,121,11173,4,6,0,
785593,1,313,209,94,4207,4,7,0,
785867,1,220,134,293,6013,3,6,0,
787240,1,282,206,78,3393,4,7,0,
787557,1,351,258,69,4273,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788876,1,248,120,150,1100,3,6,0,
789285,1,369,255,205,3627,3,6,0,
789452,1,275,210,278,11193,4,8,0,
790275,1,351,260,114,7493,4,7,0,
794621,1,250,136,201,2160,3,6,0,
794798,1,307,254,208,2307,3,6,0,
794849,2,366,227,199,4593,3,6,0,
794870,2,366,231,200,4627,3,6,0,
795108,1,253,183,129,2053,3,6,0,
