1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
700771,1,323,238,130,7300,4,7,0,
701616,1,323,239,160,9100,4,6,0,
702589,1,353,261,101,3373,3,6,0,
703267,1,276,211,60,2180,3,6,0,
703269,1,386,254,67,4240,4,7,0,
703342,1,288,217,133,6620,4,6,0,
704040,1,491,295,315,6320,2,6,0,
704054,1,365,272,73,3093,4,7,0,
704415,1,419,265,329,5460,3,6,0,
704479,1,570,248,275,4623,2,6,0,
704739,1,288,191,291,10047,3,6,0,
704740,1,290,189,289,9967,3,6,0,
704760,1,341,268,281,7320,3,6,0,
704944,1,307,243,333,10840,3,6,0,
705039,1,365,227,191,5767,3,6,0,
705053,1,498,214,183,7087,3,6,0,
705082,1,448,330,198,16420,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705471,1,415,273,81,6780,4,7,0,
706364,1,349,263,98,3260,3,6,0,
710301,1,309,228,117,5780,4,6,0,
710303,1,309,229,118,5833,4,6,0,
711646,1,278,207,86,3480,4,6,0,
712150,1,290,218,118,1393,2,6,0,
712600,1,410,273,101,8140,4,6,0,
713413,1,283,211,73,3327,4,6,0,
716773,1,203,192,178,2540,3,6,0,
717596,1,249,195,144,1033,3,7,0,
717883,2,279,207,85,3560,4,6,0,
719620,1,286,214,206,8960,4,8,0,
720489,1,281,207,85,3087,4,6,0,
721355,1,399,281,225,12640,4,6,0,
723622,1,354,263,114,8887,4,6,0,
732075,1,235,225,88,3513,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733340,1,291,212,98,3740,4,7,0,
733718,1,289,223,136,6547,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736672,1,462,301,114,12227,4,7,0,
736751,1,411,154,202,1960,2,7,0,
736854,1,308,231,115,5987,4,6,0,
736961,1,394,194,203,2193,3,6,0,
737251,1,279,206,105,4200,4,7,0,
737721,1,352,260,149,10707,4,7,0,
739000,1,351,261,115,7460,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739528,1,373,199,209,11660,3,7,0,
739991,1,395,199,175,11820,4,7,0,
740753,1,307,222,165,8840,4,6,0,
740973,1,412,308,121,10953,4,6,0,
741172,1,247,184,205,6520,4,6,0,
741799,1,291,190,282,8376,3,6,0,
744565,1,371,335,168,2513,3,6,0,
746552,1,263,174,67,1987,4,7,0,
747690,1,292,186,285,10087,3,6,0,
747951,1,507,310,197,8433,3,6,0,
750103,1,502,306,252,19800,4,6,0,
750108,1,502,306,252,19800,4,6,0,
750419,1,395,196,129,2500,3,6,0,
755086,1,307,227,113,5740,4,6,0,
756483,1,349,261,67,4240,4,7,0,
756966,1,311,231,228,11727,4,7,0,
759064,1,355,263,111,8540,4,6,0,
760124,1,381,282,180,6307,3,6,0,
761191,1,309,229,116,5853,4,6,0,
761235,1,309,229,227,11820,4,6,0,
762679,1,414,308,119,11340,4,6,0,
762766,1,416,308,120,11200,4,6,0,
763443,1,431,213,85,4007,4,7,0,
763560,1,308,180,141,6240,3,7,0,
764492,1,308,256,204,3107,3,6,0,
764643,1,308,206,190,2540,2,6,0,
765093,1,445,246,176,9207,3,6,0,
765577,1,481,239,90,1273,2,6,0,
765841,1,348,260,234,15920,4,6,0,
765941,1,330,249,105,3400,3,6,0,
766369,1,259,240,206,2480,3,6,0,
767738,1,281,205,86,3413,4,6,0,
767744,1,280,208,86,3380,4,6,0,
767962,1,320,278,293,6980,3,6,0,
767988,1,253,183,126,2067,3,7,0,
768617,1,294,191,289,8420,4,6,0,
769851,1,507,299,205,7540,4,6,0,
769853,1,294,172,280,8220,4,6,0,
770210,1,348,261,133,8840,4,7,0,
770211,1,350,264,137,8740,4,7,0,
770786,1,314,293,103,3847,4,7,0,
770787,1,322,294,100,3840,4,7,0,
770971,1,311,230,116,5733,4,6,0,
772295,1,347,262,77,4713,4,7,0,
775554,1,268,195,163,2107,3,7,0,
776661,1,459,262,220,6487,3,6,0,
777882,1,345,195,150,5833,3,6,0,
778653,1,327,240,127,7300,4,7,0,
779264,1,250,180,129,2013,3,7,0,
782723,1,348,259,90,6287,4,7,0,
782997,1,253,180,125,2040,3,7,0,
783060,1,305,253,206,2880,3,6,0,
783202,1,304,227,114,5867,4,7,0,
786238,1,399,343,299,12327,4,6,0,
787172,1,401,136,192,3347,3,6,0,
787240,1,282,206,78,3393,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789285,1,369,255,205,3627,3,6,0,
789452,1,275,210,278,11193,4,8,0,
792911,1,352,260,165,12087,4,6,0,
