1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
700282,1,301,276,204,5413,3,6,0,
700309,1,386,193,205,2207,3,6,0,
701080,1,305,227,117,5960,4,6,0,
701081,1,309,228,117,5993,4,6,0,
701728,1,507,207,199,6280,3,6,0,
703334,1,307,231,113,5640,4,6,0,
704044,1,290,172,288,9793,3,6,0,
704053,1,370,275,71,3047,4,7,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
705196,1,456,293,156,6733,3,6,0,
705889,1,504,238,198,8173,3,6,0,
708124,1,382,328,259,8800,4,6,0,
708263,1,305,132,173,2733,3,6,0,
708680,1,296,173,283,8667,4,6,0,
710638,1,308,229,231,12153,4,6,0,
712226,1,333,234,175,4767,3,6,0,
712897,1,409,273,104,8320,4,7,0,
713677,1,481,330,163,3840,3,6,0,
714006,1,202,135,192,2000,3,7,0,
714512,1,350,258,66,4333,4,7,0,
714798,1,277,147,195,2480,3,6,0,
716445,1,338,253,139,8700,4,6,0,
716924,1,374,278,150,12393,4,6,0,
717037,1,478,246,176,9080,3,6,0,
717942,1,308,229,116,5830,4,6,0,
719522,1,286,213,209,8920,4,8,0,
721356,1,418,272,105,8540,4,7,0,
722705,1,357,261,158,12300,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723035,1,247,188,166,5380,4,6,0,
723768,1,280,206,83,3420,4,6,0,
724472,1,309,256,205,3040,3,6,0,
728889,1,311,229,116,5520,4,6,0,
731574,1,497,242,197,8113,4,6,0,
733145,1,305,229,115,5840,4,7,0,
733153,1,305,229,115,5900,4,7,0,
735863,1,310,227,116,6113,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737101,1,460,303,65,6847,4,7,0,
737103,1,352,265,147,10900,4,7,0,
737119,1,353,261,149,10847,4,7,0,
737267,1,349,258,150,10653,4,7,0,
737721,1,352,260,149,10707,4,7,0,
739145,1,415,272,105,8293,4,7,0,
739222,1,249,210,133,1360,3,7,0,
739508,1,443,327,180,18567,4,7,0,
739722,1,283,211,100,1760,4,7,0,
740714,1,306,230,114,6180,4,6,0,
740751,1,311,218,168,8760,4,6,0,
740973,1,412,308,121,10953,4,6,0,
746065,1,305,242,114,6113,4,6,0,
746241,1,348,259,68,4233,4,7,0,
746265,1,205,151,185,2507,3,7,0,
746430,1,345,261,132,8227,4,7,0,
747081,1,500,304,202,8313,4,6,0,
747087,1,436,194,145,7807,4,6,0,
747688,1,493,257,202,10380,4,6,0,
749046,1,326,243,130,7293,3,7,0,
752312,1,371,280,182,5760,4,6,0,
758869,1,245,121,152,1140,2,6,0,
759180,1,295,175,287,9700,4,6,0,
760193,1,500,240,197,6873,3,6,0,
760194,1,505,243,201,6900,3,6,0,
761191,1,309,229,116,5853,4,6,0,
761237,1,279,209,84,3400,4,6,0,
761256,1,327,245,91,4580,4,6,0,
761780,1,425,314,132,2853,3,6,0,
761787,1,258,179,116,4393,4,6,0,
761788,1,421,275,70,5780,4,6,0,
762575,1,535,224,81,867,2,6,0,
763598,1,379,274,141,2633,3,7,0,
764806,1,457,303,116,11620,4,6,0,
765092,1,461,304,104,11000,4,6,0,
765351,1,275,203,84,3360,4,6,0,
765860,1,344,262,240,16087,4,6,0,
766171,1,345,259,68,4260,4,7,0,
766174,1,349,263,130,8513,4,7,0,
766175,1,350,260,132,8580,4,7,0,
766449,1,346,260,112,7500,4,7,0,
767421,1,287,214,205,8920,4,8,0,
767653,1,244,134,210,920,2,6,0,
767727,1,308,229,116,5940,4,6,0,
767728,1,310,230,116,5900,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767743,1,283,205,85,3400,4,6,0,
767746,1,310,229,115,6000,4,6,0,
767962,1,320,278,293,6980,3,6,0,
767988,1,253,183,126,2067,3,7,0,
768171,1,407,133,194,3407,3,6,0,
768211,1,500,303,198,8313,4,6,0,
769344,1,309,228,116,5920,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769790,1,326,316,266,6060,3,6,0,
769803,1,313,253,207,2840,3,6,0,
769927,1,253,176,181,2560,3,6,0,
770673,1,304,228,115,5860,4,7,0,
772224,1,333,241,174,5427,3,6,0,
774093,1,410,205,111,2700,3,6,0,
774635,1,304,231,114,5520,4,6,0,
774645,1,306,229,114,5687,4,6,0,
774750,1,441,240,156,6127,2,6,0,
783070,1,306,229,115,5667,4,6,0,
786653,1,249,179,128,2040,3,6,0,
786730,1,355,261,89,6227,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789922,1,297,243,193,3080,3,6,0,
790275,1,351,260,114,7493,4,7,0,
790426,1,308,229,115,5827,4,7,0,
790528,1,306,231,116,5820,4,7,0,
791607,1,306,225,116,5920,4,7,0,
792125,1,309,225,116,5853,4,6,0,
