1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
603416,1,307,229,115,6053,4,6,0,
700022,1,307,233,121,5973,4,6,0,
701728,1,507,207,199,6280,3,6,0,
702392,1,548,400,220,10633,4,6,0,
704010,1,307,227,228,11700,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704478,1,565,245,300,4600,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704958,1,369,226,191,5887,3,6,0,
704962,1,516,335,202,6013,3,6,0,
704963,1,287,265,205,2693,2,6,0,
705900,1,295,172,287,9840,4,6,0,
706623,1,305,129,174,1780,3,6,0,
707700,1,204,186,112,1933,3,6,0,
707917,1,277,205,105,4133,4,7,0,
708124,1,382,328,259,8800,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708263,1,305,132,173,2733,3,6,0,
710049,1,353,263,112,8580,4,6,0,
713749,1,309,228,115,5760,4,6,0,
714146,1,292,221,134,6540,4,6,0,
714779,1,311,204,191,1800,2,6,0,
715687,1,351,261,100,3467,3,6,0,
716169,1,278,207,85,3480,4,6,0,
716206,1,304,205,191,1660,2,6,0,
717596,1,249,195,144,1033,3,7,0,
717636,1,308,209,190,2020,2,6,0,
718199,1,311,210,192,2373,2,6,0,
720489,1,281,207,85,3087,4,6,0,
722705,1,357,261,158,12300,4,6,0,
724284,1,311,231,114,6173,3,6,0,
724690,1,308,205,191,2310,2,6,0,
726985,1,324,248,123,8360,4,6,0,
729919,1,352,261,117,7687,4,7,0,
731999,1,277,207,86,3547,4,6,0,
732529,1,414,307,105,9660,4,7,0,
733576,1,308,255,208,2380,3,6,0,
733716,1,293,223,135,6540,4,6,0,
733734,1,413,269,105,8253,4,6,0,
733736,1,409,272,103,8307,4,6,0,
734996,1,301,225,114,5807,4,7,0,
735863,1,310,227,116,6113,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737255,1,354,261,149,10820,4,7,0,
737449,1,302,135,174,2700,3,6,0,
738779,1,275,203,101,4287,4,7,0,
739139,1,419,273,105,8507,4,7,0,
739294,1,251,201,137,2193,3,7,0,
739510,1,463,303,118,11427,4,7,0,
739528,1,373,199,209,11660,3,7,0,
740721,1,281,207,104,4223,4,6,0,
746065,1,305,242,114,6113,4,6,0,
746243,1,365,199,137,6127,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
748201,1,309,209,190,2287,2,6,0,
750103,1,502,306,252,19800,4,6,0,
750111,1,601,281,209,10440,3,6,0,
750419,1,395,196,129,2500,3,6,0,
750776,1,351,264,100,3340,3,6,0,
752321,1,365,275,183,6040,3,6,0,
752324,1,404,265,221,8947,3,6,0,
754595,1,311,207,191,2327,2,6,0,
758123,1,305,243,190,9893,4,7,0,
758582,1,308,209,189,1900,2,6,0,
758869,1,245,121,152,1140,2,6,0,
759125,1,266,200,204,8653,4,6,0,
759782,1,320,243,193,11560,4,7,0,
760192,1,293,168,290,8120,4,6,0,
760994,1,306,233,231,11960,4,6,0,
761241,1,276,202,85,3313,4,6,0,
761671,1,308,227,227,12087,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762108,1,306,231,228,11907,4,6,0,
762366,1,301,232,226,12680,4,6,0,
762671,1,275,189,372,6140,4,6,0,
763520,1,425,323,134,2860,3,6,0,
763560,1,308,180,141,6240,3,7,0,
764630,1,351,260,101,3327,3,6,0,
765044,1,357,233,186,11553,4,6,0,
765705,1,309,231,226,11780,4,6,0,
765858,1,355,263,241,16040,4,6,0,
766168,1,354,262,67,4187,4,7,0,
766526,1,308,171,165,3113,3,6,0,
767590,1,307,231,113,5820,4,6,0,
768132,1,351,261,150,10773,4,7,0,
769015,1,345,262,241,16127,4,6,0,
770971,1,311,230,116,5733,4,6,0,
777763,1,306,253,206,2860,3,6,0,
778781,1,321,241,196,11560,4,7,0,
780145,1,308,170,162,3160,3,6,0,
780146,1,308,171,165,2820,3,6,0,
780785,1,313,292,103,3820,4,7,0,
781289,1,357,261,148,10053,4,7,0,
786442,1,313,208,112,5147,4,7,0,
786735,1,353,261,89,6340,4,7,0,
787267,1,306,227,116,5913,4,6,0,
787557,1,351,258,69,4273,4,7,0,
788710,1,486,333,163,4280,3,6,0,
788720,1,353,260,89,6207,4,7,0,
789812,1,402,251,292,5520,3,6,0,
790145,1,600,391,211,10727,3,6,0,
790202,1,306,230,114,6040,4,6,0,
791324,1,309,225,111,5900,4,6,0,
793592,1,459,396,163,4467,3,6,0,
794870,1,366,231,200,4627,3,6,0,
794918,1,349,260,116,8133,4,7,0,
795060,1,309,171,178,2527,3,6,0,
796664,1,308,256,205,3113,3,6,0,
