1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
700352,1,307,228,115,5827,4,6,0,
700381,1,307,243,333,10900,3,6,0,
700404,1,311,229,226,11900,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
700936,1,289,211,168,7000,4,6,0,
701081,1,309,228,117,5993,4,6,0,
701728,1,507,207,199,6280,3,6,0,
702241,1,385,256,69,4233,4,7,0,
703307,1,381,185,172,4793,3,6,0,
704002,2,309,228,229,11553,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704043,1,371,271,71,2820,4,7,0,
704603,1,387,195,205,2253,3,6,0,
704739,1,288,191,291,10047,3,6,0,
704757,1,501,267,192,10107,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704944,1,307,243,333,10840,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704958,1,369,226,191,5887,3,6,0,
704969,1,289,267,200,2640,3,6,0,
705024,1,362,270,168,13507,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705889,1,504,238,198,8173,3,6,0,
707776,1,339,189,189,2433,2,6,0,
708120,1,441,409,154,18973,4,6,0,
708188,1,399,191,171,5360,3,6,0,
709283,1,417,272,106,9420,4,6,0,
709520,1,281,205,105,4160,4,7,0,
710301,1,309,228,117,5780,4,6,0,
710303,1,309,229,118,5833,4,6,0,
710475,1,414,315,158,15700,4,6,0,
713677,1,481,330,163,3840,3,6,0,
714643,1,306,228,117,5873,4,6,0,
715452,1,280,206,85,3520,4,7,0,
715687,1,351,261,100,3467,3,6,0,
717852,1,351,260,100,3360,3,6,0,
718855,1,309,227,117,5933,4,6,0,
718889,1,446,259,218,6087,4,6,0,
719620,1,286,214,206,8960,4,8,0,
720050,1,329,246,181,9260,4,6,0,
720489,1,281,207,85,3087,4,6,0,
722049,1,433,189,158,1320,1,6,0,
722549,1,353,261,164,12187,4,6,0,
723017,1,573,256,185,3067,2,6,0,
723018,1,242,138,150,1080,3,6,0,
723030,1,330,244,126,8800,4,6,0,
723589,1,363,219,197,5920,3,6,0,
724174,1,310,230,115,5960,4,6,0,
725946,1,333,251,101,6213,4,6,0,
728931,1,339,259,104,3213,3,6,0,
729925,1,355,262,116,7633,4,7,0,
730757,1,415,280,104,8507,4,7,0,
731574,1,497,242,197,8113,4,6,0,
731999,1,277,207,86,3547,4,6,0,
733148,1,306,230,115,5867,4,7,0,
733318,1,331,247,86,4500,4,7,0,
733660,1,369,282,173,13220,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736825,1,460,304,113,12220,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737103,1,352,265,147,10900,4,7,0,
737112,1,306,230,113,6347,4,7,0,
737119,1,353,261,149,10847,4,7,0,
737267,1,349,258,150,10653,4,7,0,
737929,1,403,132,191,3207,3,7,0,
739000,1,351,261,115,7460,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739510,1,463,303,118,11427,4,7,0,
739912,1,345,256,119,8180,4,6,0,
740923,1,457,240,159,5447,3,6,0,
741174,1,256,197,194,6547,4,6,0,
741367,1,419,308,104,9493,4,7,0,
744388,1,309,229,117,6100,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747011,1,344,257,133,8360,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747176,1,305,162,177,2520,3,6,0,
747437,1,308,232,179,8747,4,6,0,
747554,1,309,172,166,2953,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748648,1,275,203,105,4187,4,7,0,
749089,1,304,247,252,9560,3,6,0,
749236,1,312,204,110,5200,4,7,0,
756584,1,504,298,302,6140,3,6,0,
758869,1,245,121,152,1140,2,6,0,
759903,1,351,261,115,7893,4,6,0,
760804,1,341,229,142,3740,3,6,0,
761191,1,309,229,116,5853,4,6,0,
761269,1,318,232,227,11580,4,6,0,
761271,1,310,231,228,11580,4,6,0,
761275,1,305,227,115,5920,4,7,0,
761664,1,277,207,85,3420,4,6,0,
761666,1,307,230,231,11600,4,6,0,
761679,1,332,250,101,6200,3,6,0,
762386,1,308,255,208,2480,3,6,0,
762730,1,349,259,149,9980,4,6,0,
764501,1,447,261,217,7853,3,6,0,
765563,1,272,208,91,3460,4,6,0,
765941,2,330,249,105,3400,3,6,0,
765943,1,333,253,105,3293,3,6,0,
765974,1,329,251,109,3607,3,6,0,
766135,1,442,187,160,1327,1,6,0,
766485,1,504,304,201,8500,4,6,0,
767727,1,308,229,116,5940,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767901,1,431,215,86,4013,4,7,0,
767962,1,320,278,293,6980,3,6,0,
768662,1,302,243,121,3340,3,6,0,
768879,1,367,271,74,3060,4,7,0,
769681,1,396,236,218,5840,3,6,0,
769790,1,326,316,266,6060,3,6,0,
769982,1,322,152,188,5940,3,6,0,
770971,1,311,230,116,5733,4,6,0,
771039,1,311,244,173,4807,3,6,0,
771501,1,249,189,165,5400,4,6,0,
772297,1,201,133,194,2007,3,7,0,
774093,1,410,205,111,2700,3,6,0,
774621,1,411,272,77,6427,4,6,0,
774964,1,305,228,117,5900,4,6,0,
777342,1,450,249,162,4360,3,6,0,
780144,1,309,171,165,3200,3,6,0,
780770,1,370,274,162,13260,4,6,0,
781020,1,348,261,99,5840,4,7,0,
783437,1,420,190,160,1300,1,6,0,
784991,1,306,228,115,5880,4,7,0,
784992,1,306,226,118,5840,4,7,0,
785841,1,496,243,202,8180,4,6,0,
790275,1,351,260,114,7493,4,7,0,
795469,1,480,331,161,5120,4,6,0,
799644,1,324,252,104,6280,3,6,0,
