1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700391,1,348,262,154,10907,4,7,0,
701728,1,507,207,199,6280,3,6,0,
703438,1,301,231,175,5307,4,6,0,
704020,1,415,305,159,15287,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704052,1,366,271,74,3053,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704478,1,565,245,300,4600,2,6,0,
704512,1,489,295,264,6280,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704962,1,516,335,202,6013,3,6,0,
705148,1,337,251,174,12833,4,6,0,
705153,1,334,248,173,12800,4,6,0,
705982,1,280,206,105,4220,4,7,0,
706031,1,293,194,287,10097,3,6,0,
707785,1,343,191,191,2420,2,6,0,
708184,1,305,130,179,2420,3,6,0,
710713,1,502,388,195,5980,3,7,0,
712818,1,307,230,228,11487,4,7,0,
713855,1,277,203,82,3540,4,6,0,
714643,1,306,228,117,5873,4,6,0,
715092,1,443,249,172,9507,3,6,0,
715845,1,410,314,128,11080,4,6,0,
717579,1,247,196,145,1127,3,7,0,
717852,1,351,260,100,3360,3,6,0,
717942,1,308,229,116,5830,4,6,0,
718199,1,311,210,192,2373,2,6,0,
718208,1,309,209,189,2240,2,6,0,
718855,1,309,227,117,5933,4,6,0,
720063,1,309,231,117,5840,4,6,0,
722049,1,433,189,158,1320,1,6,0,
722105,1,447,262,217,6393,3,6,0,
723030,1,330,244,126,8800,4,6,0,
723553,1,327,240,125,8860,4,6,0,
724354,1,332,251,108,3447,3,6,0,
725278,1,500,490,195,9340,3,6,0,
726439,1,351,259,110,8500,4,6,0,
731307,1,245,147,141,1760,3,7,0,
731426,1,313,240,86,3740,4,7,0,
731432,1,317,234,116,5973,4,7,0,
731574,1,497,242,197,8113,4,6,0,
732022,1,539,121,80,3547,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733153,1,305,229,115,5900,4,7,0,
733576,1,308,255,208,2380,3,6,0,
733606,1,369,279,172,12873,4,6,0,
733660,1,369,282,173,13220,4,6,0,
734177,1,370,274,163,13133,4,6,0,
734588,1,311,231,112,5907,4,6,0,
734965,1,323,243,90,4607,4,6,0,
735107,1,412,310,120,11520,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736961,1,394,194,203,2193,3,6,0,
737119,1,353,261,149,10847,4,7,0,
737239,1,351,259,151,10707,4,7,0,
737309,1,467,305,107,10947,4,6,0,
737532,1,401,130,192,3240,3,7,0,
737881,1,457,263,199,6460,3,6,0,
738995,1,345,259,114,7480,4,7,0,
739195,1,413,273,104,8327,4,7,0,
739197,1,253,211,135,1220,2,7,0,
739224,1,407,253,144,3920,3,7,0,
739232,1,404,252,134,2120,3,7,0,
739396,1,449,249,175,9140,3,6,0,
740703,1,490,330,157,3540,3,6,0,
740715,1,412,281,104,8540,4,7,0,
743387,1,249,179,127,2047,3,7,0,
744914,1,365,277,185,5340,3,6,0,
746261,1,367,195,137,5967,2,6,0,
746282,1,203,151,183,2493,3,7,0,
746430,1,345,261,132,8227,4,7,0,
747086,1,505,202,200,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
751425,1,353,145,158,1946,3,7,0,
752321,1,365,275,183,6040,3,6,0,
755958,1,403,133,197,3433,3,6,0,
756477,1,350,262,137,8900,4,7,0,
756512,1,310,230,117,5760,4,7,0,
