1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600598,1,455,303,115,12273,4,7,0,
700282,1,301,276,204,5413,3,6,0,
700599,1,441,265,221,6440,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701146,1,414,308,121,11033,4,6,0,
701728,1,507,207,199,6280,3,6,0,
702918,1,410,305,120,10740,4,6,0,
703315,1,349,261,148,10127,4,6,0,
703734,1,361,265,165,12400,4,6,0,
704002,1,309,228,229,11553,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704016,2,306,225,231,11713,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704027,1,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704053,1,370,275,71,3047,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704097,1,365,271,76,2980,4,6,0,
704480,1,567,249,277,4733,2,6,0,
704598,1,306,205,192,1800,2,6,0,
704740,1,290,189,289,9967,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704948,1,309,243,334,9413,3,6,0,
704958,1,369,226,191,5887,3,6,0,
704963,1,287,265,205,2693,2,6,0,
705217,1,299,232,157,3407,3,6,0,
705451,1,348,259,115,7573,4,7,0,
705471,1,415,273,81,6780,4,7,0,
705966,1,305,130,175,1700,3,6,0,
707776,1,339,189,189,2433,2,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708183,1,304,131,177,2447,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708567,1,357,259,168,12460,4,6,0,
708660,1,356,263,165,12487,4,6,0,
710021,1,412,308,121,11327,4,6,0,
710693,1,412,309,122,10927,4,6,0,
713677,1,481,330,163,3840,3,6,0,
714643,1,306,228,117,5873,4,6,0,
715687,1,351,261,100,3467,3,6,0,
716169,1,278,207,85,3480,4,6,0,
717596,1,249,195,144,1033,3,7,0,
718813,1,281,205,85,3447,4,6,0,
718910,1,277,205,86,3500,4,6,0,
719458,1,351,261,110,8680,4,6,0,
721355,1,399,281,225,12640,4,6,0,
723018,1,242,138,150,1080,3,6,0,
723027,1,330,244,125,8920,4,6,0,
723041,1,307,231,114,6340,4,6,0,
723266,1,305,168,168,2600,3,6,0,
723622,1,354,263,114,8887,4,6,0,
724280,2,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
725946,1,333,251,101,6213,4,6,0,
729927,1,355,261,116,7573,4,7,0,
732023,1,542,120,80,3553,4,7,0,
732519,1,317,233,119,5947,4,7,0,
733842,1,371,226,190,4567,3,6,0,
735865,1,350,261,120,8027,4,6,0,
736961,1,394,194,203,2193,3,6,0,
737251,1,279,206,105,4200,4,7,0,
738985,1,350,261,115,7480,4,7,0,
738986,1,346,259,113,7527,4,7,0,
738987,1,347,259,111,7627,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739743,1,280,215,96,3240,4,7,0,
740096,1,278,185,68,2307,4,7,0,
740714,1,306,230,114,6180,4,6,0,
740721,1,281,207,104,4223,4,6,0,
740975,1,411,310,121,11047,4,6,0,
741104,1,297,169,289,9380,4,6,0,
741549,1,275,202,104,4200,4,7,0,
741799,1,291,190,282,8376,3,6,0,
744076,1,394,241,217,5800,3,6,0,
745694,1,506,242,199,7387,4,6,0,
745717,1,301,167,291,10320,4,6,0,
746286,1,367,199,133,5933,3,6,0,
746430,1,345,261,132,8227,4,7,0,
747080,1,507,305,199,8447,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747084,1,500,304,199,8300,3,6,0,
747085,1,506,202,199,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747093,1,507,304,201,8300,3,6,0,
747554,1,309,172,166,2953,3,6,0,
748688,1,358,233,189,11520,4,6,0,
748873,1,252,119,146,1160,3,6,0,
755958,1,403,133,197,3433,3,6,0,
755960,1,400,135,189,3327,3,6,0,
756546,1,440,181,163,1340,2,6,0,
756584,1,504,298,302,6140,3,6,0,
756966,1,311,231,228,11727,4,7,0,
757198,1,412,272,105,8287,4,6,0,
761039,1,282,208,84,3400,4,6,0,
761153,1,405,307,121,10880,4,6,0,
761661,2,307,231,228,11947,4,6,0,
761666,1,307,230,231,11600,4,6,0,
762924,1,304,228,126,6173,4,6,0,
765214,1,420,310,121,10920,4,6,0,
765416,1,293,191,289,8400,4,6,0,
765577,1,481,239,90,1273,2,6,0,
765846,1,349,262,108,6913,4,6,0,
765943,1,333,253,105,3293,3,6,0,
766166,1,347,271,68,4320,4,7,0,
766485,1,504,304,201,8500,4,6,0,
767421,1,287,214,205,8920,4,8,0,
767641,1,409,308,123,11293,4,6,0,
768879,1,367,271,74,3060,4,7,0,
769014,1,345,261,237,16593,4,6,0,
769439,1,284,210,89,1707,4,7,0,
769669,1,490,234,273,10993,4,6,0,
769851,1,507,299,205,7540,4,6,0,
769965,1,437,326,133,13560,4,6,0,
771039,1,311,244,173,4807,3,6,0,
771903,1,352,260,121,8453,4,7,0,
774093,1,410,205,111,2700,3,6,0,
776317,1,254,240,206,2970,3,6,0,
777562,1,279,151,196,2540,3,6,0,
778653,1,327,240,127,7300,4,7,0,
778781,1,321,241,196,11560,4,7,0,
780134,1,598,345,208,10627,3,6,0,
780144,1,309,171,165,3200,3,6,0,
780662,1,432,192,157,1320,2,6,0,
780752,1,241,190,165,5580,4,6,0,
782075,1,322,248,146,8800,4,6,0,
785867,4,220,134,293,6013,3,6,0,
786442,1,313,208,112,5147,4,7,0,
786452,1,325,241,131,7300,4,7,0,
786735,1,353,261,89,6340,4,7,0,
787172,1,401,136,192,3347,3,6,0,
787675,1,279,205,79,3100,4,7,0,
787729,1,352,260,87,6253,4,7,0,
788710,1,486,333,163,4280,3,6,0,
788720,1,353,260,89,6207,4,7,0,
789416,1,399,294,114,1080,2,6,0,
789812,1,402,251,292,5520,3,6,0,
791474,1,394,295,111,1127,2,7,0,
792933,1,351,262,115,7393,4,7,0,
793592,1,459,396,163,4467,3,6,0,
796664,1,308,256,205,3113,3,6,0,
797724,1,242,138,150,1100,3,6,0,
799564,1,413,272,104,8553,4,7,0,
