1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700022,1,307,233,121,5973,4,6,0,
700026,1,326,238,160,8980,4,6,0,
701081,1,309,228,117,5993,4,6,0,
702589,1,353,261,101,3373,3,6,0,
704010,1,307,227,228,11700,4,7,0,
704028,1,293,170,283,9773,3,6,0,
704480,1,567,249,277,4733,2,6,0,
704586,1,306,205,192,1907,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704740,1,290,189,289,9967,3,6,0,
704768,1,443,261,219,6340,3,6,0,
704801,1,387,192,205,2213,3,6,0,
704944,1,307,243,333,10840,3,6,0,
705889,1,504,238,198,8173,3,6,0,
706636,1,414,308,120,10833,4,6,0,
707478,1,406,272,78,6580,4,6,0,
707902,1,333,191,195,2420,2,6,0,
708120,1,441,409,154,18973,4,6,0,
708212,1,308,205,192,2040,2,6,0,
708278,1,300,134,176,2560,3,6,0,
713749,1,309,228,115,5760,4,6,0,
715452,1,280,206,85,3520,4,7,0,
715687,1,351,261,100,3467,3,6,0,
716078,1,281,206,85,3507,4,6,0,
717852,1,351,260,100,3360,3,6,0,
718208,1,309,209,189,2240,2,6,0,
718910,1,277,205,86,3500,4,6,0,
718975,1,417,307,120,11420,4,6,0,
720050,1,329,246,181,9260,4,6,0,
720140,1,205,141,142,1520,2,4,0,
720141,1,205,143,140,1600,2,4,0,
722549,1,353,261,164,12187,4,6,0,
722830,1,274,209,84,3420,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723018,1,242,138,150,1080,3,6,0,
727488,1,281,208,86,3380,4,6,0,
728165,1,440,327,180,19073,4,7,0,
728720,1,436,323,92,5773,4,7,0,
731214,1,353,261,165,12253,4,6,0,
731325,1,301,226,114,6000,4,6,0,
731999,1,277,207,86,3547,4,6,0,
736957,1,392,200,201,2180,3,6,0,
737218,1,324,242,132,7693,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737929,1,403,132,191,3207,3,7,0,
738765,1,359,271,123,5540,4,6,0,
738995,1,345,259,114,7480,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739145,1,415,272,105,8293,4,7,0,
739224,1,407,253,144,3920,3,7,0,
739240,1,409,253,145,3773,3,7,0,
739508,1,443,327,180,18567,4,7,0,
739528,1,373,199,209,11660,3,7,0,
741181,1,256,196,194,6660,4,6,0,
746972,1,401,130,190,3220,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747688,1,493,257,202,10380,4,6,0,
747690,1,292,186,285,10087,3,6,0,
747953,1,505,259,197,10333,3,6,0,
748547,1,287,138,120,2773,4,7,0,
751518,1,462,303,115,12407,4,7,0,
752579,1,310,244,177,4227,3,6,0,
755961,1,404,136,195,3340,3,6,0,
759572,1,520,267,117,5873,3,6,0,
759903,1,351,261,115,7893,4,6,0,
759915,1,333,223,90,4940,4,6,0,
760023,1,327,242,131,7520,4,7,0,
760390,1,305,233,120,6053,4,6,0,
761039,1,282,208,84,3400,4,6,0,
761198,1,282,206,84,3520,4,6,0,
761221,1,307,231,228,11800,4,6,0,
761673,1,308,230,225,12100,4,6,0,
761787,1,258,179,116,4393,4,6,0,
761903,1,280,206,104,4140,4,7,0,
762265,1,412,312,161,15760,4,6,0,
762575,1,535,224,81,867,2,6,0,
762673,1,416,309,120,11200,4,6,0,
762765,1,415,275,82,6507,4,6,0,
762973,1,309,229,116,6000,4,6,0,
763100,1,411,315,115,11067,4,6,0,
764492,1,308,256,204,3107,3,6,0,
764630,1,351,260,101,3327,3,6,0,
764643,1,308,206,190,2540,2,6,0,
767641,1,409,308,123,11293,4,6,0,
768131,1,308,231,110,6307,4,7,0,
770122,1,421,195,236,5680,3,6,0,
770564,1,434,327,133,13900,4,6,0,
771636,1,535,222,80,887,2,6,0,
772345,1,233,136,216,1533,2,6,0,
776661,1,459,262,220,6487,3,6,0,
777731,1,324,241,132,7400,4,7,0,
778725,1,436,326,90,5793,4,7,0,
778821,1,239,224,91,3267,4,7,0,
780866,1,307,234,174,3740,3,6,0,
780922,1,449,240,162,5567,3,6,0,
781909,1,351,259,119,8507,4,7,0,
785841,1,496,243,202,8180,4,6,0,
787754,1,304,251,203,2640,3,6,0,
791324,1,309,225,111,5900,4,6,0,
791944,1,352,260,120,8393,4,7,0,
799529,1,312,230,227,11720,4,6,0,
