1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
601571,1,462,304,115,12100,4,6,0,
603419,1,311,230,116,5907,4,6,0,
603588,1,327,245,122,8500,4,7,0,
700022,1,307,233,121,5973,4,6,0,
701616,1,323,239,160,9100,4,6,0,
701728,1,507,207,199,6280,3,6,0,
702239,1,274,211,85,3240,4,6,0,
702245,1,301,233,123,5760,4,6,0,
703896,1,381,246,141,5900,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704515,1,491,297,308,6233,2,6,0,
704579,1,306,205,192,1800,2,6,0,
704587,1,306,205,192,2047,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704759,1,445,261,215,6413,3,6,0,
704859,1,457,279,290,4767,2,6,0,
704948,1,309,243,334,9413,3,6,0,
704969,1,289,267,200,2640,3,6,0,
705039,1,365,227,191,5767,3,6,0,
705047,1,373,276,167,13500,4,6,0,
705199,1,298,231,156,3320,3,6,0,
710303,1,309,229,118,5833,4,6,0,
715092,1,443,249,172,9507,3,6,0,
715384,1,252,181,127,2027,3,7,0,
716265,1,347,260,114,7320,4,7,0,
716817,1,394,196,133,2493,2,6,0,
718208,1,309,209,189,2240,2,6,0,
718245,1,287,284,193,8607,4,8,0,
718316,1,275,204,105,4147,4,7,0,
718813,1,281,205,85,3447,4,6,0,
718975,1,417,307,120,11420,4,6,0,
724280,1,314,231,114,6240,4,7,0,
724472,1,309,256,205,3040,3,6,0,
728652,1,327,242,132,7320,4,7,0,
728849,1,327,252,103,4780,4,6,0,
728931,1,339,259,104,3213,3,6,0,
729410,1,344,257,104,3280,3,6,0,
731325,1,301,226,114,6000,4,6,0,
731999,1,277,207,86,3547,4,6,0,
732348,1,239,224,90,2973,4,7,0,
732521,1,413,307,105,9707,4,7,0,
732529,1,414,307,105,9660,4,7,0,
733147,1,302,228,115,5913,4,7,0,
733302,1,307,229,116,5840,4,7,0,
733715,1,292,224,135,6507,4,6,0,
733736,1,409,272,103,8307,4,6,0,
734957,1,303,226,114,5960,4,6,0,
735865,1,350,261,120,8027,4,6,0,
736672,1,462,301,114,12227,4,7,0,
736860,1,502,245,200,8100,4,6,0,
737267,1,349,258,150,10653,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737721,1,352,260,149,10707,4,7,0,
737881,1,457,263,199,6460,3,6,0,
738855,1,357,263,79,4493,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739054,1,346,262,114,7593,4,7,0,
739102,1,353,262,149,10107,4,7,0,
739512,1,458,304,118,11400,4,7,0,
739528,1,373,199,209,11660,3,7,0,
739720,1,278,213,99,1747,4,7,0,
740589,1,349,259,114,8620,4,6,0,
740714,1,306,230,114,6180,4,6,0,
740973,1,412,308,121,10953,4,6,0,
741170,1,284,214,230,9120,4,6,0,
746065,1,305,242,114,6113,4,6,0,
746112,1,365,199,135,5860,2,6,0,
746155,1,367,199,137,6067,2,6,0,
747676,1,291,193,284,9980,4,6,0,
747678,1,294,194,283,10173,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748201,1,309,209,190,2287,2,6,0,
748207,1,305,209,191,2287,2,6,0,
749066,1,327,240,131,7333,4,7,0,
752230,1,433,189,161,1333,1,6,0,
752321,1,365,275,183,6040,3,6,0,
752922,1,236,130,218,1367,2,6,0,
754462,1,279,150,194,2493,3,7,0,
754595,1,311,207,191,2327,2,6,0,
754596,1,307,207,192,2353,2,6,0,
755960,1,400,135,189,3327,3,6,0,
757022,1,253,183,127,2020,3,6,0,
757271,1,420,271,104,8260,4,6,0,
758553,1,432,215,86,4007,4,7,0,
758582,1,308,209,189,1900,2,6,0,
759064,1,355,263,111,8540,4,6,0,
759572,1,520,267,117,5873,3,6,0,
759662,1,397,289,82,870,2,6,0,
760191,1,295,169,282,8207,4,6,0,
761001,1,306,232,228,11880,4,6,0,
761671,1,308,227,227,12087,4,6,0,
762265,1,412,312,161,15760,4,6,0,
762664,1,450,345,129,13900,4,6,0,
762765,1,415,275,82,6507,4,6,0,
762769,1,416,275,107,9440,4,6,0,
763551,1,304,177,145,6520,3,7,0,
764643,1,308,206,190,2540,2,6,0,
764806,1,457,303,116,11620,4,6,0,
765043,1,358,233,189,11160,4,6,0,
765093,1,445,246,176,9207,3,6,0,
765214,1,420,310,121,10920,4,6,0,
765841,1,348,260,234,15920,4,6,0,
765844,1,348,261,108,6740,4,6,0,
765852,1,351,263,108,6880,4,6,0,
766131,1,443,187,163,1373,1,6,0,
766175,1,350,260,132,8580,4,7,0,
767732,1,309,228,116,6067,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767901,1,431,215,86,4013,4,7,0,
767988,1,253,183,126,2067,3,7,0,
768211,1,500,303,198,8313,4,6,0,
769412,1,413,274,77,6420,4,6,0,
769681,1,396,236,218,5840,3,6,0,
769790,1,326,316,266,6060,3,6,0,
769792,1,313,252,211,2440,3,6,0,
770210,1,348,261,133,8840,4,7,0,
770593,1,395,197,132,2513,3,6,0,
771405,1,432,190,159,1340,1,6,0,
772297,1,201,133,194,2007,3,7,0,
774324,1,394,196,132,2520,3,6,0,
774621,1,411,272,77,6427,4,6,0,
778781,1,321,241,196,11560,4,7,0,
780113,1,598,345,213,10547,3,6,0,
780922,1,449,240,162,5567,3,6,0,
781504,1,456,306,124,12233,4,6,0,
781589,1,504,240,200,8153,4,6,0,
783128,1,442,186,162,1280,2,6,0,
783772,1,275,202,104,4180,4,7,0,
784919,1,345,257,121,8100,4,7,0,
784991,1,306,228,115,5880,4,7,0,
785841,1,496,243,202,8180,4,6,0,
787240,1,282,206,78,3393,4,7,0,
787675,1,279,205,79,3100,4,7,0,
788522,1,331,191,199,3047,3,6,0,
791324,1,309,225,111,5900,4,6,0,
791935,1,349,259,120,8500,4,7,0,
793592,1,459,396,163,4467,3,6,0,
794985,1,449,268,218,6220,3,6,0,
795469,1,480,331,161,5120,4,6,0,
