1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
601032,1,464,301,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
699704,1,297,220,208,2613,3,10,0,
700202,1,294,220,192,7253,4,6,0,
700352,1,307,228,115,5827,4,6,0,
700986,1,350,260,109,8540,4,6,0,
701080,1,305,227,117,5960,4,6,0,
701081,1,309,228,117,5993,4,6,0,
702392,1,548,400,220,10633,4,6,0,
703674,1,303,131,177,2307,3,6,0,
703896,1,381,246,141,5900,3,6,0,
704025,1,290,170,286,9707,3,6,0,
704027,2,290,172,285,9787,3,6,0,
704028,1,293,170,283,9773,3,6,0,
704329,1,290,234,223,6253,4,6,0,
704510,1,490,296,264,6227,2,6,0,
704589,1,306,205,192,1907,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704859,1,457,279,290,4767,2,6,0,
705148,1,337,251,174,12833,4,6,0,
705218,1,348,259,149,9953,4,6,0,
705450,1,348,259,115,7527,4,7,0,
705451,1,348,259,115,7573,4,7,0,
705459,1,348,259,115,7520,4,7,0,
705911,1,293,173,285,9853,4,6,0,
707564,1,317,167,243,5447,3,6,0,
708118,1,485,205,248,17820,4,6,0,
708130,1,394,237,219,5840,3,6,0,
708183,1,304,131,177,2447,3,6,0,
708186,2,395,185,175,5520,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708198,1,303,131,174,2847,3,6,0,
708263,1,305,132,173,2733,3,6,0,
712226,1,333,234,175,4767,3,6,0,
712600,1,410,273,101,8140,4,6,0,
712817,1,305,226,234,11533,4,7,0,
712818,1,307,230,228,11487,4,7,0,
713413,1,283,211,73,3327,4,6,0,
713677,1,481,330,163,3840,3,6,0,
715009,1,490,258,240,7060,3,6,0,
718975,1,417,307,120,11420,4,6,0,
719620,1,286,214,206,8960,4,8,0,
720141,1,205,143,140,1600,2,4,0,
721998,1,441,261,221,6387,3,6,0,
722549,1,353,261,164,12187,4,6,0,
723015,1,498,383,186,4820,3,6,0,
723035,1,247,188,166,5380,4,6,0,
723041,1,307,231,114,6340,4,6,0,
723266,1,305,168,168,2600,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724284,1,311,231,114,6173,3,6,0,
725278,1,500,490,195,9340,3,6,0,
726612,1,452,249,175,9333,3,6,0,
727177,1,379,254,205,3393,3,6,0,
727790,1,471,245,192,11907,4,6,0,
729523,1,275,203,84,3553,4,6,0,
730745,1,300,198,112,620,2,6,0,
731308,1,245,151,142,1720,3,7,0,
731432,1,317,234,116,5973,4,7,0,
732604,1,351,261,78,4547,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733187,1,306,224,165,8740,4,6,0,
733842,2,371,226,190,4567,3,6,0,
736854,1,308,231,115,5987,4,6,0,
737112,1,306,230,113,6347,4,7,0,
737114,1,457,302,115,12573,4,7,0,
738855,1,357,263,79,4493,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739008,1,347,260,115,7500,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739124,1,419,275,105,8333,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739367,1,307,229,115,5833,4,7,0,
